id,trial,aAngHG_oHead,aAngHG_oMid,aAngHG_oReach,aAngHGFeed1,aAngHGFeed2,aAngHGFeed3,aAngHGFeed4,aDistReach_1,aDistReach_2,aDistReach_3,aDistReach_4,oAngHGFeed1,oAngHGFeed2,oAngHGFeed3,oAngHGFeed4,oDistReach1,oDistReach2,oDistReach3,oDistReach4,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
27809,2,31.08593697,16.1946541,19.23303269,47.79006486,36.44968807,28.59216282,20.51181749,0.601865296,0.563771467,0.390678583,0.438152265,38.66262518,16.39220423,23.18298718,27.15070047,0.310129504,0.252001164,0.136492148,0.254239947,1,1,1,1,0,0,0,0
27810,2,31.27687364,16.15301828,19.22552694,47.46215841,36.02662677,28.10673946,19.83697845,0.589066,0.544619597,0.371310877,0.414184705,38.72545727,16.38461601,23.07644942,27.12640707,0.309458953,0.250615275,0.13392812,0.252257958,1,1,1,1,0,0,0,0
27811,2,31.40247771,16.07621464,19.06960819,46.82327236,35.26250002,27.29115602,18.86754524,0.584532591,0.535089147,0.362464702,0.400500098,38.85660872,16.51368184,23.33558218,27.30474829,0.308142283,0.249519138,0.132472535,0.251946627,1,1,1,1,0,0,0,0
27812,2,31.22017851,15.96138876,18.90139301,46.4363485,34.88542225,26.84748388,18.47897922,0.576385011,0.518887655,0.347576184,0.377706385,39.04649799,16.58256231,23.16183707,27.12364542,0.307485735,0.248384789,0.130421097,0.250501194,1,1,1,1,0,0,0,0
27813,2,31.3363033,15.79848167,18.56433787,45.58077153,33.86967055,25.80099687,17.26496873,0.568512413,0.503424761,0.333342073,0.355723369,39.00442303,16.45984715,23.28341461,27.37395359,0.307617737,0.249319138,0.130851827,0.251437597,1,1,1,1,0,0,0,0
27814,2,31.56853468,16.01271797,18.80624734,45.52217004,33.72600471,25.62559609,16.77781184,0.566272096,0.490291945,0.320199857,0.328460873,38.87890607,16.26516295,23.27807628,27.55335863,0.307044029,0.248469119,0.129655752,0.250650274,1,1,1,1,0,0,0,0
27815,2,31.10402974,15.45669503,18.12754067,44.64004345,32.89204867,24.72691287,16.21505074,0.557255636,0.471860678,0.306190511,0.303232489,39.2223237,16.49575913,23.71976658,27.95784494,0.305086251,0.244560476,0.124981186,0.246761035,1,1,1,1,0,0,0,0
27816,2,30.50530239,15.1203407,17.78848233,44.23398835,32.62853409,24.38150595,16.24844987,0.561951502,0.483249616,0.315806604,0.321389542,39.59976409,16.87307975,24.14024237,28.18161922,0.303401392,0.242114465,0.122541516,0.245171622,1,1,1,1,0,0,0,0
27817,2,29.94172422,14.55019147,16.92702282,43.20936207,31.61387172,23.31592683,15.50831759,0.558185211,0.452139496,0.292661241,0.255738461,39.7527275,16.95788328,24.20091962,28.20455426,0.305183587,0.244180847,0.124128314,0.245827338,1,1,1,1,0,0,0,0
27818,2,30.73896798,14.52097393,17.49764598,43.38765674,31.65145288,23.35875453,14.96466775,0.543136527,0.4352491,0.273820559,0.236835063,39.93874183,16.92340118,23.86584181,28.05726833,0.297974346,0.228329397,0.104211136,0.229494854,1,1,1,1,0,0,0,0
27819,2,30.96228864,14.74906373,17.11853987,42.47567556,30.5362533,22.27503882,13.59090122,0.54467379,0.42860561,0.272898237,0.220302887,40.50276027,17.34047377,24.13062258,28.07142117,0.296977258,0.226937127,0.103146918,0.22892024,1,1,1,1,0,0,0,0
27820,2,48.95234848,30.15220179,22.55440236,28.65871678,10.77332851,9.610582536,21.76658685,0.549836542,0.430492419,0.274422803,0.213138648,40.43560942,17.21269752,24.13755286,28.24395103,0.294898616,0.2226193,0.098318616,0.22518445,1,1,1,1,0,0,0,0
27821,2,45.01190246,29.05915713,19.64922263,24.2290907,7.927630899,5.195588458,26.94736361,0.54544718,0.425660814,0.26820371,0.206434689,41.13085998,17.74556049,24.35133993,28.13772953,0.293512529,0.219285033,0.093991557,0.221810148,1,1,1,1,0,0,0,0
27822,2,50.01524845,29.47571013,22.26568265,33.1908998,15.29423731,14.08121048,17.44594079,0.546708483,0.429109429,0.271911226,0.214931833,40.69290119,17.20839913,24.46982431,28.785444,0.291688987,0.215749054,0.090139793,0.219100595,1,1,1,1,0,0,0,0
27823,2,44.28593264,26.65974385,17.82030427,26.85754731,11.09285177,8.237459221,26.25078866,0.516368431,0.407529097,0.251059247,0.220497284,40.96873976,17.40324486,24.94948383,29.22636094,0.291476353,0.21515671,0.089407483,0.218496329,1,1,1,1,0,0,0,0
27824,2,45.46240608,25.93237128,17.95429776,30.47613562,14.09984934,12.0651716,23.46400455,0.502938832,0.386367435,0.23557976,0.196107833,41.26145143,17.54254352,25.12109286,29.42910941,0.290060994,0.212429381,0.086513199,0.216512561,1,1,1,1,0,0,0,0
27825,2,45.61668605,25.81822414,18.18946477,32.06596672,15.59323253,14.06786195,22.74851535,0.500171575,0.379501288,0.230560349,0.183562714,42.01660575,17.96053937,25.31200441,29.42415435,0.288488893,0.210163776,0.08470604,0.215666615,1,1,1,1,0,0,0,0
27826,2,45.30665207,24.26055423,17.6772479,35.32117095,19.18919789,17.757303,21.38783907,0.496484659,0.367116106,0.227239787,0.163874757,42.23733071,18.06311764,25.4463649,29.60204452,0.287486831,0.20780388,0.081960002,0.213625418,1,1,1,1,0,0,0,0
27827,2,39.4797225,27.61098275,16.47697191,20.37133901,10.88696042,3.897209887,36.77666946,0.496306402,0.366361853,0.225793507,0.160636396,42.74757668,18.36185746,25.89742014,30.02070979,0.286900372,0.206459927,0.080333006,0.212472217,1,1,1,1,0,0,0,0
27828,2,40.28851191,42.16155557,31.32802912,5.52743758,22.18790589,17.70040729,57.84713235,0.492046241,0.357641492,0.220033266,0.145430589,42.96886254,18.46849678,26.23809132,30.41679326,0.286411357,0.205842232,0.079138747,0.21203902,1,1,1,1,0,0,0,0
27829,2,52.20609387,30.56163969,24.69509209,35.87487126,17.46713689,20.32440441,21.12554918,0.488699089,0.352047139,0.216168251,0.125786709,42.9206825,18.40280498,26.29740453,30.61363714,0.28554846,0.204489993,0.078091799,0.211498021,1,1,1,1,0,0,0,0
27830,2,55.03165294,32.49961777,27.13672946,40.70896742,22.01078267,25.48168921,17.55407469,0.492317048,0.349572517,0.221003103,0.110167022,43.1734121,18.46607067,26.38401655,30.76438003,0.285121703,0.202721486,0.075470853,0.20938462,1,1,1,1,0,0,0,0
27831,2,55.66966123,36.94610747,28.21068664,31.78343905,12.17888996,18.58050745,27.95596996,0.492298603,0.346035894,0.221842702,0.117529512,43.44791896,18.42368127,26.30028061,30.90385826,0.284194085,0.200528318,0.073300372,0.207749867,1,1,1,1,0,0,0,0
27832,2,56.24316232,32.33379301,27.63628968,43.33775356,24.65765092,28.85928976,16.32965945,0.490202462,0.342970761,0.209342305,0.091186652,43.33569915,18.15634288,26.42380303,31.31656537,0.283850018,0.197698422,0.070755292,0.204658484,1,1,1,1,0,0,1,0
27833,2,58.02590236,33.26915028,29.50234933,45.01239201,26.0335531,30.95782427,15.67221583,0.488940265,0.343606207,0.203009328,0.082111762,43.59819832,18.18421616,26.28094756,31.23605314,0.283700214,0.197325159,0.070179148,0.204295948,1,1,1,1,0,0,1,0
27834,2,58.75673051,32.80875849,30.05716803,48.44366646,29.60861297,34.4544446,13.61151887,0.483625702,0.337474791,0.19799435,0.075130844,43.89826847,18.33986089,26.38737086,31.3565433,0.281944301,0.193739142,0.068659664,0.202828294,1,1,1,1,0,0,1,0
27835,2,58.16347859,32.24410894,29.17923742,46.75975651,27.87402002,33.32234069,16.24099983,0.480658005,0.331451575,0.196576626,0.062487636,44.13751601,18.44695453,26.57102458,31.58371969,0.281791086,0.193084574,0.068672804,0.20245406,1,1,1,1,0,0,1,0
27836,2,60.16150127,33.46363822,31.2934426,49.77428411,30.62115764,35.7407231,12.4647822,0.473858575,0.32113148,0.1927178,0.045868679,44.35546315,18.61954625,26.72046598,31.66013793,0.281437926,0.191970877,0.068624112,0.201914468,1,1,1,0,0,0,1,0
27837,2,56.77703668,29.32206043,27.41608825,48.31592436,29.5784967,33.17937635,14.30371096,0.468040961,0.313418674,0.188994278,0.034364708,44.46383729,18.65347802,26.99878582,32.0041875,0.279528208,0.187801986,0.067141024,0.200204138,1,1,1,0,0,0,1,0
27838,2,54.31281327,26.18762124,25.26332812,48.42735955,30.16499282,32.19887565,14.88942233,0.464078271,0.30890794,0.185956839,0.029599651,44.3463737,18.47791711,27.23439908,32.47744776,0.279376491,0.187462183,0.067502582,0.200245234,1,1,1,0,0,0,1,0
27839,2,50.21358924,26.41344992,20.50626137,37.04240903,19.90712677,24.34610645,29.24475065,0.461312542,0.30539304,0.184292861,0.025045681,44.90092939,18.81282867,27.80550006,32.97220975,0.279501032,0.188545402,0.066689888,0.200724524,1,1,1,0,0,0,1,0
27840,2,50.2736725,25.54053595,20.39798616,37.81003151,20.63704235,25.00584352,29.19369049,0.460345529,0.303847827,0.184112336,0.022568168,44.83633005,18.65991535,27.6292886,32.95170853,0.27908251,0.187967805,0.068177342,0.201338494,1,1,1,0,0,0,1,0
27841,2,50.94039164,24.10520787,20.95379244,40.63785421,23.25746244,27.06083341,26.11796382,0.460475234,0.303814594,0.184432451,0.022323579,45.22338842,18.89796906,27.89611973,33.15795737,0.277237386,0.186256301,0.067781254,0.202129136,1,1,1,0,0,0,1,0
27842,2,50.11567488,21.90039108,20.85719524,43.82281403,26.80262766,28.96495616,23.82809799,0.460293315,0.303335377,0.184640484,0.021467718,45.23920651,18.92248971,27.85276143,33.16105033,0.275941823,0.18593468,0.067370915,0.203385356,1,1,1,0,0,0,1,0
27843,2,49.45607683,21.09550109,20.90355334,46.8379324,30.12057231,30.80246414,21.90989049,0.460205332,0.303197,0.184629424,0.021385658,45.58444801,19.20510559,28.12692867,33.40710827,0.27796857,0.187057647,0.066196815,0.201266918,1,1,1,0,0,0,1,0
27844,2,48.69861208,19.66020574,20.88332032,49.27485957,32.85464245,32.14910467,20.70837934,0.460314913,0.303268735,0.184774903,0.021368615,45.49626324,18.90304424,27.95744238,33.5270357,0.27702424,0.184568114,0.0642611,0.199633262,1,1,1,0,0,0,1,0
27845,2,48.31670431,18.93913384,21.36093921,51.35876559,35.08238901,33.26691949,19.65609466,0.460568855,0.303552207,0.184972967,0.021798088,45.80601821,19.16872334,27.87616048,33.33427622,0.277269277,0.184541687,0.064561905,0.19939503,1,1,1,0,0,0,1,0
27846,2,47.84240881,18.29086298,21.79409507,52.99151033,36.87099536,33.98997021,19.04043442,0.460777035,0.303686587,0.185262519,0.021975976,45.90104326,19.18990946,27.87805325,33.4075492,0.27572579,0.182054801,0.063482739,0.198895176,1,1,1,0,0,0,1,0
27847,2,47.81361297,18.80554656,22.66422599,54.66734628,38.58263466,34.83963003,18.24305763,0.460959758,0.303893725,0.185413754,0.022491226,46.1251678,19.34146669,27.92265547,33.4651951,0.275422624,0.182519392,0.06479451,0.200174891,1,1,1,0,0,0,1,0
27848,2,47.267945,17.73040451,22.68404909,55.84744596,39.93632938,35.21095116,18.12236586,0.46145402,0.304909127,0.18528496,0.025158352,46.6625956,19.72793727,27.56693114,32.96963745,0.275929669,0.182795951,0.067013343,0.200571349,1,1,1,0,0,0,1,0
27849,2,46.97612176,17.1669246,22.98715379,56.70823518,40.85320299,35.34571857,17.83787193,0.461619983,0.305703593,0.184758493,0.027767949,47.45523367,19.97734666,27.38994835,32.94412526,0.274637494,0.181058539,0.067826742,0.201089303,1,1,1,0,0,0,1,0
27850,2,46.52764873,17.07548529,23.37077387,57.49702212,41.69786218,35.45334779,17.61603554,0.461172622,0.305947373,0.183635611,0.030136139,47.74124127,20.0752308,27.28271771,32.920985,0.274105352,0.180265012,0.067881698,0.201131495,1,1,1,0,0,0,1,0
27851,2,46.01656013,17.00938701,23.59140325,58.05955682,42.35572884,35.37310202,17.58922238,0.460865611,0.308127764,0.181022629,0.039356219,48.00173285,20.12250414,27.60494668,33.44412814,0.272479165,0.176596417,0.06690024,0.199789343,1,1,1,0,0,0,1,0
27852,2,45.87688841,17.72920321,24.26314111,58.92523503,43.21011048,35.65562318,17.24520384,0.461511491,0.308174169,0.182270857,0.038298678,48.19382938,20.23243592,27.55027411,33.44107928,0.271722196,0.175365576,0.067148786,0.199841677,1,1,1,0,0,0,1,0
27853,2,45.18587983,17.61310169,24.3081486,59.17006115,43.58437997,35.34024634,17.40866583,0.460226896,0.309361643,0.178969028,0.046187094,48.36695656,20.39605548,27.62410721,33.48026439,0.270926363,0.173807296,0.067182663,0.199595281,1,1,1,0,0,0,1,0
27854,2,44.84486572,17.9597905,24.52648326,59.51549003,43.9560532,35.18174638,17.25875776,0.455687662,0.306774322,0.17332087,0.051113253,48.7158172,20.61671946,27.7464019,33.52793064,0.270914342,0.173079865,0.066787322,0.198857651,1,1,1,0,0,0,1,0
27855,2,44.55649002,17.73859909,24.55714457,59.64801855,44.10202624,34.85166128,17.0725321,0.45027549,0.306223901,0.165473079,0.066110229,48.74056538,20.57286652,27.35193416,33.21664374,0.270906617,0.171845429,0.066432124,0.197708117,1,1,1,0,0,0,1,0
27856,2,44.03875893,17.72677793,24.52256576,59.69659061,44.20461203,34.46928583,17.01286263,0.449669603,0.308991432,0.163483917,0.076782843,48.94211319,20.73540315,27.43760928,33.27914499,0.271855154,0.173435406,0.06570468,0.197508985,1,1,1,0,0,0,1,0
27857,2,43.2773435,17.54938624,24.27955084,59.58360438,44.24473187,33.95176946,17.25247784,0.448153694,0.311407164,0.160052392,0.086615218,49.01292301,20.67639226,27.34201392,33.35362918,0.272175859,0.173363485,0.065615889,0.196990152,1,1,1,0,0,0,1,0
27858,2,42.70218149,17.52904442,24.24943468,59.65331446,44.44945385,33.65534997,17.44990672,0.450046071,0.313263957,0.162542817,0.088472872,49.08447422,20.61850909,27.40884569,33.52693465,0.272409853,0.172873493,0.065662161,0.19628364,1,1,1,0,0,0,1,0
27859,2,41.56278165,16.83036855,23.55961935,58.9871037,43.98431722,32.65795966,17.75409093,0.451155422,0.315972039,0.163005934,0.092993461,49.2390768,20.6507302,27.46142154,33.58315551,0.272634036,0.172719183,0.0652662,0.195704571,1,1,1,0,0,0,1,0
27860,2,41.07184962,16.5686775,23.46638092,58.57195555,43.61661025,31.9498104,17.60181083,0.449973369,0.322704265,0.160649454,0.113396865,49.31579229,20.6490641,27.32610976,33.58289613,0.271860229,0.171733503,0.062689998,0.194958565,1,1,1,0,0,0,1,0
27861,2,40.34982241,16.54895901,23.27663785,58.31642675,43.49088968,31.42895719,17.71335571,0.450313234,0.32358537,0.161397195,0.113785045,49.40632217,20.66295987,27.28978724,33.59907054,0.271944711,0.171929479,0.062187667,0.194828266,1,1,1,0,0,0,1,0
27862,2,39.29553056,15.68325651,22.17326653,57.18592072,42.45514624,30.06243604,17.60559279,0.449577501,0.322361288,0.161090147,0.114544179,49.3955228,20.59491378,27.23555187,33.63851147,0.272604195,0.172692988,0.061768563,0.194435701,1,1,1,0,0,0,1,0
27863,2,38.46551848,15.33294871,21.66112591,56.6341375,42.03958627,29.30194234,17.68010317,0.448746715,0.323213816,0.161310347,0.115635789,49.40581967,20.44788059,27.01401937,33.50350579,0.272937842,0.172134247,0.061463321,0.193398805,1,1,1,0,0,0,1,0
27864,2,38.10596371,15.32192533,21.59482136,56.37845533,41.81837249,28.86118711,17.47445561,0.448041333,0.324213306,0.16183682,0.115694281,49.53362823,20.50792809,27.10558257,33.61501932,0.272852816,0.172171378,0.060315286,0.193135557,1,1,1,0,0,0,1,0
27865,2,37.50795704,14.89998425,21.14619357,55.75264769,41.24052605,28.07317571,17.26677015,0.447460492,0.325356498,0.162662705,0.115747796,49.7699184,20.6316084,27.15250656,33.65810604,0.272909789,0.172728472,0.059325121,0.193184845,1,1,1,0,0,0,1,0
27866,2,37.02401799,14.67284233,20.82037948,55.24921618,40.77662964,27.42926228,17.04134708,0.447003252,0.326640034,0.163779711,0.115079595,49.91374243,20.75395148,27.23079339,33.67826674,0.272859059,0.172346928,0.058526616,0.19264976,1,1,1,0,0,0,1,0
27867,2,36.70417246,14.64724128,20.62308936,54.88747634,40.41320711,26.94648042,16.70291166,0.450570287,0.323491754,0.162951312,0.116082797,49.95072193,20.79708449,27.22162115,33.64431598,0.272852085,0.17253568,0.058289319,0.192738653,1,1,1,0,0,0,1,0
27868,2,57.67434168,35.57226754,26.38676737,35.25959226,13.91737992,22.70654079,34.65687117,0.449326689,0.321607863,0.161980321,0.115834136,49.93657784,20.79152292,27.38628481,33.81559561,0.272787669,0.171756276,0.058335778,0.192175881,1,1,1,0,0,0,1,0
27869,2,58.78240314,36.64716281,27.35878911,35.45362709,13.99544304,23.31611938,34.89857885,0.449177832,0.322756585,0.162378895,0.117856798,49.78660357,20.61869394,27.29991545,33.90356995,0.272045136,0.170342693,0.058351318,0.191989549,1,1,1,0,0,0,1,0
27870,2,59.59912423,37.711068,28.28444242,35.40350073,13.86386288,23.52845828,35.49919219,0.448489793,0.323776012,0.162936591,0.117055608,49.83435769,20.63682445,27.34988134,33.95052492,0.271926901,0.170054927,0.059111051,0.192170923,1,1,1,0,0,0,1,0
27871,2,60.83843581,39.09302699,30.50209084,34.90922973,13.54042528,24.18366084,37.0746939,0.447926872,0.324940049,0.163793102,0.116033899,49.70910297,20.56836444,27.3277555,34.05732375,0.27245329,0.170713,0.059690958,0.192216089,1,1,1,0,0,0,1,0
27872,2,61.12991874,40.14036102,31.13504462,34.14984549,13.02551436,24.09682494,38.26632393,0.446869099,0.321457763,0.161257743,0.115455849,49.74469403,20.60529778,27.54980035,34.28445583,0.272438553,0.169899484,0.06015804,0.191709212,1,1,1,0,0,0,1,0
27873,2,62.6326812,42.26811015,33.12843087,34.17571891,13.70965417,25.32579739,39.33238175,0.449748044,0.323807927,0.165668593,0.115895869,49.76937602,20.63216809,27.62996471,34.39181848,0.272424591,0.169493442,0.060420029,0.191476321,1,1,1,0,0,0,1,0
27874,2,65.87740705,45.19309479,35.78105399,36.55952179,16.58447706,28.15274979,38.86862421,0.4483563,0.324872123,0.165452818,0.114502009,50.03439118,20.70772242,27.72691423,34.4228957,0.271348657,0.16848805,0.059164453,0.191651174,1,1,1,0,0,0,1,0
27875,2,67.02783944,47.0271666,37.55149924,36.37167851,17.09860131,29.03615208,40.84538038,0.446371692,0.323848869,0.165089091,0.113758298,50.02977669,20.7465177,27.76543078,34.44533704,0.271715202,0.168725811,0.058959569,0.19127929,1,1,1,0,0,0,1,0
27876,2,70.37227621,51.83481722,41.98842903,36.88062986,19.84777741,32.1407116,44.62409801,0.445166337,0.323578671,0.165322077,0.11367908,50.36933623,21.0481372,27.92870937,34.47745148,0.272596153,0.168715131,0.058956092,0.190055482,1,1,1,0,0,0,1,0
27877,2,72.5756654,56.04286766,46.20456932,36.47745441,22.49427334,34.81023814,49.45682044,0.442599299,0.319669281,0.16573738,0.117458312,50.28908269,21.20876002,28.31193828,34.77692239,0.273580961,0.169161741,0.059656301,0.18931791,1,1,1,0,0,0,1,0
27878,2,77.1064669,62.05145454,51.78007505,39.07582145,27.74407507,39.93265022,53.67147079,0.443688265,0.322136579,0.166422878,0.123365553,50.55639266,21.32577439,28.25517219,34.68102255,0.273311461,0.168531823,0.058735186,0.188824416,1,1,1,0,0,0,1,0
27879,2,80.98138468,66.97504021,57.1848841,41.4475958,32.45435357,44.36815727,58.46667093,0.443586686,0.32384563,0.168322333,0.129405137,50.41826299,21.30413089,28.41890271,34.87459576,0.273633859,0.169383434,0.058609848,0.189063191,1,1,1,0,0,0,1,0
27880,2,83.15784268,70.42881578,60.46594284,42.75950668,35.43550954,47.28032788,62.07834962,0.443607718,0.325687029,0.170477401,0.135554978,50.51877327,21.35977093,28.47744007,34.93561189,0.273641311,0.16911683,0.058548102,0.188800841,1,1,1,0,0,0,1,0
27881,2,84.66788671,70.29923506,60.69351927,45.08634621,36.2825605,48.5055998,59.9823214,0.443750093,0.32765694,0.172875414,0.141796657,50.57071742,21.34606971,28.48108115,35.00385103,0.273562785,0.168860453,0.057658674,0.18837727,1,1,1,0,0,0,1,0
27882,2,86.16003842,75.85943368,65.65611458,44.79865872,40.26844414,51.96887427,68.27104254,0.444012477,0.329751512,0.175503441,0.148114787,50.56527715,21.35497244,28.47833385,35.0098238,0.273427719,0.168836333,0.057387374,0.188451432,1,1,1,0,0,0,1,0
27883,2,84.29731547,73.43465989,63.41819547,43.34783853,38.16945369,50.1312137,66.41303074,0.445170594,0.323198426,0.192351792,0.154496488,50.56174456,21.35613808,28.44250931,34.97827868,0.273513573,0.168891444,0.0572168,0.188319388,1,1,1,0,0,0,1,0
27884,2,83.9540943,75.48116584,65.15424377,42.53913807,39.75079131,51.27303968,70.30040416,0.445841068,0.323550187,0.196144482,0.160930946,50.59091553,21.35288429,28.37146183,34.94559764,0.273629185,0.168671228,0.057306589,0.18799761,1,1,1,0,0,0,1,0
27885,2,86.24509127,77.14761341,67.05097131,44.80584215,41.60137183,53.79381005,71.07163895,0.445155037,0.321709779,0.198958323,0.16740906,50.59690038,21.40694886,28.44459914,34.9919306,0.273431857,0.168418185,0.057499378,0.188123461,1,1,1,0,0,0,1,0
27886,2,87.67389219,77.30063756,67.0671582,46.52601601,42.18914498,54.89848238,69.73003787,0.439619212,0.316455189,0.198181371,0.17392315,50.21841107,21.20191028,28.38757085,34.9312637,0.273730616,0.167424804,0.056391164,0.186456011,1,1,1,0,0,0,1,0
27887,2,91.2000091,81.65354466,71.58120154,49.77889849,46.59844994,59.5477471,73.73124756,0.435783711,0.312837139,0.198536387,0.128818253,50.32500273,21.27302015,28.56872165,35.14367399,0.273636027,0.167284014,0.056897827,0.186643949,1,1,1,0,0,0,1,0
27888,2,95.6909746,85.60465599,76.5333,54.11543331,51.04739022,64.7284239,76.81300046,0.436357095,0.312596195,0.202406014,0.117807809,50.267209,21.27878818,28.66591814,35.21093464,0.274191242,0.169077565,0.056275126,0.187200174,1,1,1,0,0,0,1,0
27889,2,91.64420879,86.29096065,76.73144914,49.61150482,50.72955147,64.10557225,83.02399119,0.437551545,0.313071986,0.204369212,0.124427815,50.26795095,21.24781575,28.75083617,35.35370317,0.274067512,0.168798437,0.056829335,0.187323704,1,1,1,0,0,0,1,0
27890,2,92.9958583,86.56165695,77.25606206,50.80764885,51.15165468,65.33628869,82.53367536,0.439499264,0.313527699,0.206017761,0.130334408,50.2421348,21.24362862,28.87248825,35.4809705,0.274431413,0.168790708,0.057226617,0.186939227,1,1,1,0,0,0,1,0
27891,2,92.39213731,86.13947645,76.96315846,50.14018574,50.76953017,65.27788229,82.89229769,0.438978492,0.313054913,0.205659037,0.136361306,50.23934046,21.20854604,28.88491261,35.56024316,0.274310036,0.168638981,0.057504695,0.187076686,1,1,1,0,0,0,1,0
27892,2,90.02632465,86.01044999,76.61745952,47.91870421,50.60556585,64.64583971,85.19967266,0.439290773,0.313891354,0.207797194,0.142489141,50.28749698,21.19178961,28.87199281,35.60778425,0.274239298,0.168335654,0.057246835,0.186822756,1,1,1,0,0,0,1,0
27893,2,89.75436119,79.21255471,70.91685259,48.40511786,45.05829166,61.39197508,75.01355669,0.435734066,0.311586081,0.203054829,0.148701627,50.27858738,21.14814629,28.81911326,35.61586913,0.274438564,0.168335533,0.056884005,0.186412414,1,1,1,0,0,0,1,0
27894,2,90.05872235,81.23986809,72.96860767,48.35720217,46.88072703,63.52123985,78.56575859,0.437212114,0.311819575,0.205200965,0.15498505,50.28002016,21.17306353,28.87877337,35.67829736,0.274577567,0.168441973,0.056449295,0.18615601,1,1,1,0,0,0,1,0
27895,2,81.97299569,77.82781016,69.07380413,39.56011213,42.69318611,58.90787174,81.5844187,0.438146809,0.312128578,0.206474577,0.161327836,50.42158541,21.28403112,28.8353639,35.56516931,0.274590379,0.168225656,0.055952742,0.185776762,1,1,1,0,0,0,1,0
27896,2,81.27695248,76.51760841,67.92534124,38.81293536,41.37369853,58.05759687,80.30961511,0.438417351,0.311398112,0.207572348,0.167720197,50.48373826,21.36250235,28.85855233,35.55873522,0.274802175,0.168457924,0.055701142,0.185590346,1,1,1,0,0,0,1,0
27897,2,81.95651279,76.49630755,68.20646928,39.09868127,41.27648283,58.79626373,80.32608402,0.435033995,0.310105266,0.206167588,0.174153837,50.56254743,21.45186814,28.84373625,35.48207836,0.274915234,0.168699748,0.055497818,0.185570781,1,1,1,0,0,0,1,0
27898,2,75.09081329,69.9879951,61.48690858,32.40050342,34.82221466,52.3199721,76.42954701,0.436881887,0.311163881,0.207431636,0.180621705,50.67824801,21.54751777,28.94604809,35.54789242,0.27488344,0.167725334,0.055479627,0.184753731,1,1,1,0,0,0,1,0
27899,2,64.73698695,64.23377844,55.72178413,21.88801214,30.57724458,46.19149237,77.00460638,0.439760215,0.313662581,0.208904937,0.1871178,50.67252743,21.52123465,28.86409273,35.50418026,0.275193188,0.167792089,0.055488282,0.184367947,1,1,1,0,0,0,1,0
27900,2,51.79221517,49.83935739,41.51288091,11.40970488,18.21685146,32.38736517,66.22859958,0.433982943,0.310198054,0.2039311,0.189693772,50.56170838,21.40539138,28.91369871,35.59810356,0.274685769,0.168549561,0.054534862,0.1854405,1,1,1,0,0,0,1,0
27901,2,40.02728872,39.1132504,31.12459099,9.628734398,14.84538451,22.68241411,60.28765437,0.436688564,0.312655699,0.206817826,0.190787253,50.50467428,21.34167472,28.82081785,35.55663321,0.274467229,0.168529343,0.053912038,0.185526754,1,1,1,0,0,0,1,0
27902,2,41.14987886,36.65834144,28.56952232,14.19166221,11.34445455,20.23900067,57.36991064,0.437626385,0.313500492,0.207311892,0.190592333,50.51511835,21.32801707,28.83639701,35.60613768,0.27449646,0.168589955,0.053881008,0.185527729,1,1,1,0,0,0,1,0
27903,2,37.08630438,33.50412764,25.56521938,15.7843006,13.41196808,17.86063634,56.34878193,0.433176215,0.309964645,0.202328922,0.189336996,50.62151815,21.43413628,28.88357544,35.60151794,0.274108297,0.167549281,0.054298352,0.185311605,1,1,1,0,0,0,1,0
27904,2,35.63137307,30.58257632,22.74698885,18.66515525,13.3741627,15.34142993,53.81848875,0.437764003,0.313630442,0.207019992,0.190162694,50.74995576,21.4635468,29.01796777,35.78146945,0.274323769,0.167463523,0.054608104,0.185032002,1,1,1,0,0,0,1,0
27905,2,32.51230674,25.17006573,17.67705836,23.9495765,15.80696092,11.24059721,50.10705323,0.437951869,0.313081881,0.207701723,0.189642705,50.8520771,21.57478036,29.25967242,35.95006504,0.274240305,0.167207916,0.054915303,0.185032327,1,1,1,0,0,0,1,0
27906,2,31.57913316,22.25497159,14.89254666,27.03524795,17.16668902,9.056263501,47.73916767,0.438948282,0.313492191,0.207945257,0.18833273,50.84885326,21.60424859,29.32961617,35.9980024,0.274327478,0.167584132,0.054666208,0.185152041,1,1,1,0,0,0,1,0
27907,2,33.3150479,25.51421143,17.7707096,24.32181255,15.18336098,11.6082909,49.81779778,0.435408439,0.310478857,0.20395412,0.186975425,50.3301594,21.15636236,28.99139226,35.79110814,0.274573293,0.166209237,0.054238385,0.183444514,1,1,1,0,0,0,1,0
27908,2,31.80170089,24.07713698,16.64625779,25.80296798,16.84934115,11.26124963,49.4229204,0.438724012,0.313584691,0.205512067,0.186210297,50.34534049,21.17949873,28.88262321,35.73327331,0.274427403,0.166527914,0.054003093,0.183856769,1,1,1,0,0,0,1,0
27909,2,30.89406674,25.26312081,18.20025319,24.54315575,17.70265648,13.21143907,51.32523012,0.436798866,0.313439331,0.207728483,0.190370845,50.2496432,21.09986451,28.8132676,35.71248339,0.274360583,0.166413523,0.054079189,0.183878679,1,1,1,0,0,0,1,0
27910,2,30.91999298,24.9155873,18.33475076,25.30892696,18.14151812,13.57658107,51.63040377,0.433606072,0.31501441,0.206079284,0.189244244,50.79092048,21.53148642,29.03502676,35.80700913,0.275090658,0.168098974,0.055472298,0.1847811,1,1,1,0,0,0,1,0
