id,trial,headFront_x,headFront_y,headFront_z,neck_x,neck_y,neck_z,lowerBack_x,lowerBack_y,lowerBack_z,leftWrist_x,leftWrist_y,leftWrist_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftElbow_x,leftElbow_y,leftElbow_z,s_1,s_2,s_3,s_4
32996,20,-401.196106,-241.4421997,2033.839111,-291.0045166,-313.473877,1825.624878,-371.4069824,-80.75946045,2241.186035,-404.4981689,-243.9471436,2031.30896,-461.9797058,-315.7550354,1879.184692,-400.4082031,-244.2176514,2039.859375,0,0,1,0
32997,20,-401.7835693,-242.1487427,2034.151123,-290.72229,-313.7130737,1825.731201,-369.755249,-80.28131104,2241.313232,-405.2037354,-244.3790283,2031.619385,-461.1306152,-314.0586548,1878.990723,-400.9346313,-244.5530396,2040.167114,0,0,1,0
32998,20,-400.4150391,-242.0222168,2034.327515,-290.6582031,-314.2000122,1825.452148,-371.8070068,-80.65197754,2241.772461,-403.8119507,-244.3638916,2031.697998,-461.8499146,-315.3867188,1878.83374,-399.4879761,-244.579895,2040.185303,0,0,1,0
32999,20,-400.1236572,-241.2053223,2033.644043,-290.7164917,-314.2206421,1825.555176,-371.7651978,-79.80371094,2239.997314,-403.7057495,-243.3615723,2031.121094,-462.0159912,-313.7922668,1878.352905,-399.6169434,-243.7932739,2039.583984,0,0,1,0
33000,20,-400.8745117,-241.0106812,2034.480713,-291.0005493,-314.3256226,1825.748779,-371.4211426,-80.36907959,2240.707275,-404.3405762,-243.3458862,2031.921631,-461.8691101,-315.7778015,1878.893921,-400.2799072,-243.6703491,2040.441284,0,0,1,0
33001,20,-399.1692505,-239.0913086,2034.411377,-288.4443359,-313.219635,1824.204102,-371.8967285,-78.15454102,2240.177246,-402.5338135,-241.4422607,2032.231934,-460.2835083,-312.6617432,1877.176514,-398.6720581,-241.4891357,2040.345703,0,0,1,0
33002,20,-400.3349609,-240.0917358,2035.315186,-288.6223145,-312.9476318,1824.915405,-373.0001221,-77.68341064,2240.037842,-403.7814941,-242.303772,2033.089355,-461.6562805,-312.5533447,1877.131348,-400.2131348,-242.6644897,2041.353516,0,0,1,0
33003,20,-399.5878906,-240.0739746,2036.567871,-288.9873047,-313.1122131,1824.893555,-374.5264282,-78.42419434,2244.175049,-402.9589233,-242.3671265,2034.245361,-462.0513306,-312.3191223,1877.439697,-399.3414917,-242.6975098,2042.693115,0,0,1,0
33004,20,-399.2993774,-240.0393677,2036.412598,-289.2286377,-313.3233948,1825.159546,-374.817627,-78.77178955,2243.887695,-402.6514282,-242.3659058,2034.167969,-461.9755859,-313.0065918,1877.623047,-399.0834351,-242.7418823,2042.529297,0,0,0,0
33005,20,-400.1896362,-240.6662598,2035.014771,-287.8717651,-312.1843872,1825.050903,-372.0053711,-77.84667969,2240.412354,-403.723999,-242.854248,2032.88269,-461.3448486,-314.0126953,1877.772705,-399.9437866,-243.0003052,2041.162109,0,0,0,0
33006,20,-400.1826782,-240.7453613,2034.605103,-288.4197388,-312.6697693,1825.105469,-374.7503662,-78.78991699,2240.45459,-403.678833,-243.190918,2032.40918,-461.2894592,-315.3479004,1877.301514,-399.9778442,-243.5735474,2040.660278,0,0,0,0
33007,20,-399.4321899,-237.9880371,2036.519165,-288.6749268,-313.0257568,1824.710571,-374.2861328,-77.44470215,2240.652832,-402.8435059,-240.3056641,2034.363281,-461.3695984,-315.6478271,1877.14563,-399.1680908,-240.3342896,2042.298096,0,0,0,0
33008,20,-400.3564453,-240.6677856,2034.616577,-288.2952881,-312.8717957,1825.20166,-375.6365967,-78.949646,2239.571045,-403.8847046,-243.1004028,2032.39624,-461.2167053,-315.2382507,1877.290283,-400.2484131,-243.4692383,2040.61377,0,0,0,0
33009,20,-400.3476563,-240.2484131,2035.453369,-287.9224854,-313.3226318,1825.560913,-372.8406372,-78.08422852,2241.242432,-403.8453979,-242.4048462,2033.238281,-460.567749,-313.9445496,1877.282593,-400.1067505,-242.6905518,2041.520874,0,0,0,0
33010,20,-400.5516968,-241.6173096,2033.758057,-288.3031616,-312.7776489,1824.654663,-372.1995239,-79.15063477,2242.410645,-403.9320068,-244.0118408,2031.492676,-461.4326172,-314.2766724,1877.53772,-400.0352783,-244.477356,2039.835815,0,0,0,0
33011,20,-400.2915649,-241.2119141,2036.554443,-288.6765747,-313.0899963,1824.608643,-371.8469238,-77.70068359,2247.321533,-403.9261475,-243.5064087,2034.141235,-461.4113464,-313.3703613,1878.294678,-400.217041,-243.8622437,2042.612915,0,0,0,0
33012,20,-399.9710693,-240.321228,2037.948853,-289.0290527,-313.0171509,1824.723389,-372.8954468,-80.36303711,2248.265625,-403.3572998,-242.6913452,2035.692627,-461.8406982,-313.3449097,1878.370239,-399.6921387,-243.0093384,2044.121338,0,0,0,0
33013,20,-400.5764771,-240.6087646,2038.504395,-288.8676758,-313.6867371,1825.204224,-373.0154419,-78.78973389,2248.02417,-403.9639893,-242.8458252,2036.154297,-461.4146118,-313.4921265,1878.266357,-400.1086426,-242.8612061,2044.638794,0,0,0,0
33014,20,-400.262146,-240.3825684,2038.280518,-288.9694824,-313.1173706,1824.709595,-373.3031616,-80.20727539,2248.769775,-403.6415405,-242.7400513,2036.013306,-462.001709,-314.5181274,1878.393799,-399.9539795,-242.8364868,2044.378906,0,0,0,0
33015,20,-400.444519,-241.022522,2037.903076,-289.177124,-312.4915771,1824.185791,-372.385376,-79.21881104,2249.445313,-403.8103027,-243.3862305,2035.61499,-461.8953552,-313.984375,1878.099121,-400.0562744,-243.4977417,2043.994751,0,0,0,0
33016,20,-400.2998657,-240.2022095,2038.152222,-289.3910522,-312.7432251,1824.247803,-372.9558716,-80.42755127,2249.671387,-403.5614014,-242.6507568,2035.911133,-461.9361572,-314.3950806,1878.12085,-399.8587036,-242.7630005,2044.288818,0,0,0,0
33017,20,-401.1905518,-240.1793823,2038.448975,-288.8984375,-313.3920593,1824.864746,-372.2472534,-79.52154541,2248.609619,-404.4525146,-242.4519653,2036.223389,-460.9307556,-313.8717651,1877.96521,-400.5913086,-242.2479248,2044.622925,0,0,0,0
33018,20,-401.3265381,-239.3277588,2038.361084,-289.0092773,-314.28479,1824.617432,-373.6081543,-79.81848145,2246.043457,-404.5223389,-241.717041,2036.127441,-462.0809631,-316.1239929,1877.203247,-400.7012939,-241.6663818,2044.307617,0,0,0,0
33019,20,-401.2859497,-239.9193115,2037.050537,-288.857605,-313.8441467,1824.558838,-373.1739502,-78.70983887,2245.301025,-404.7183838,-242.1524048,2034.818726,-462.2258606,-315.2247009,1876.909424,-400.9233398,-242.1508179,2042.926025,0,0,0,0
33020,20,-401.291748,-238.7355347,2034.918945,-288.9612427,-312.4302368,1823.89978,-373.979248,-79.14642334,2246.456055,-404.6533813,-241.0304565,2032.535767,-461.6959839,-314.4194336,1876.905029,-400.805542,-241.1794434,2040.520752,0,0,0,0
33021,20,-402.3937378,-238.7360229,2033.169556,-287.6327515,-312.1189575,1822.849121,-373.7720947,-77.77093506,2242.09375,-405.6025391,-240.8828125,2030.581543,-460.8156128,-313.7998047,1876.041382,-401.52948,-240.9510498,2038.480225,0,0,0,0
33022,20,-403.5354614,-239.0880737,2032.895386,-287.7423096,-311.5654297,1822.784058,-373.2443848,-78.78674316,2243.777832,-406.8560791,-241.2955933,2030.092163,-461.385437,-313.786377,1876.446289,-402.5306396,-241.3762207,2037.963501,0,0,0,0
33023,20,-406.6954956,-241.1259155,2031.156006,-287.4196777,-311.6141968,1823.198242,-372.6721802,-79.67572021,2248.924805,-409.6974487,-243.5198364,2028.137451,-461.1028748,-314.269104,1876.36084,-404.7544556,-243.3428955,2036.119263,0,0,0,0
33024,20,-404.2625732,-238.0314331,2032.726563,-287.593689,-311.4190063,1822.635864,-373.0638428,-78.69970703,2244.45166,-407.4492188,-240.3027344,2029.893555,-461.2920532,-313.2824402,1875.937378,-403.1115723,-240.322937,2037.796509,0,0,0,0
33025,20,-407.3097534,-242.8827515,2028.809204,-287.3851929,-311.9176331,1823.585693,-372.6084595,-79.8682251,2250.30249,-410.2692871,-245.3972778,2025.776367,-460.5588684,-314.298584,1877.05127,-405.1922607,-245.1754761,2033.749634,0,0,0,0
33026,20,-403.3961792,-239.1168823,2033.075928,-286.901062,-311.1858215,1823.043091,-373.3095703,-78.55682373,2242.503174,-406.5690918,-241.2496948,2030.383789,-460.6834717,-313.6494446,1876.097412,-402.4663086,-241.1715088,2038.259888,0,0,0,0
33027,20,-402.5577393,-238.7094116,2033.608643,-287.1624146,-311.2067871,1822.919678,-372.7794189,-78.6473999,2241.736572,-405.8261108,-240.8087158,2030.97644,-461.3117065,-313.8251038,1875.977783,-401.7369385,-240.6262817,2038.827881,0,0,0,0
33028,20,-402.4784546,-238.2709961,2033.833008,-287.4746094,-311.4570313,1822.849365,-373.2574463,-78.73834229,2242.200928,-405.6886597,-240.4265747,2031.23291,-461.1609497,-313.9104004,1875.969116,-401.5859375,-240.2510376,2039.048096,0,0,0,0
33029,20,-406.4979858,-242.1196899,2029.826904,-286.8092651,-311.6741943,1823.890869,-373.4191284,-80.33886719,2250.757324,-409.494812,-244.5161743,2026.990234,-459.9295654,-314.6947937,1876.712769,-404.5073853,-244.2665405,2035.055054,0,0,0,0
33030,20,-402.5621338,-238.6960449,2033.424927,-287.2745361,-311.8505249,1823.446533,-375.4129639,-79.56518555,2244.745117,-405.7346191,-240.9960938,2030.914063,-460.5260925,-316.052887,1877.006958,-401.552124,-240.7731323,2038.83374,0,0,0,0
33031,20,-402.1669922,-238.0610352,2034.606934,-287.3568726,-312.3702393,1823.4104,-374.3066406,-79.69866943,2243.705078,-405.2164917,-240.3731079,2032.102661,-460.1241455,-316.0033875,1876.825073,-401.0925293,-240.1123657,2039.880127,0,0,0,0
33032,20,-401.9817505,-238.2063599,2034.387939,-287.4762573,-312.3308716,1823.38562,-374.2463379,-79.6630249,2243.269775,-405.0787964,-240.5339966,2031.912842,-459.9030151,-316.0386353,1876.867432,-400.9285278,-240.3354492,2039.71875,0,0,0,0
33033,20,-404.9449463,-239.866333,2032.596191,-287.206543,-311.996582,1824.088257,-373.7025146,-79.7121582,2247.067139,-408.0070801,-242.2452393,2029.773682,-460.500885,-317.9381409,1878.111694,-403.173645,-241.5643921,2037.699707,0,0,0,0
33034,20,-407.2353516,-240.8824463,2030.55249,-287.2612305,-311.999054,1824.407959,-372.1261597,-79.41741943,2246.911621,-410.2928467,-243.2576904,2027.675049,-460.4661865,-317.9576416,1878.180786,-405.2590942,-242.6925659,2035.605713,0,0,0,0
33035,20,-406.6635742,-240.4437256,2030.928223,-287.6937256,-312.4241638,1824.731323,-372.7178345,-79.48278809,2247.649414,-409.6503296,-242.7702637,2028.074463,-460.3100281,-317.9302063,1878.142944,-404.699585,-242.2004395,2036.022461,0,0,0,0
33036,20,-406.7157593,-240.8952637,2030.463623,-287.6233521,-312.3538208,1824.61145,-372.7614136,-79.66821289,2247.5625,-409.727356,-243.2600708,2027.595947,-460.5974426,-317.8457031,1878.004028,-404.6994629,-242.6762695,2035.535278,0,0,0,0
33037,20,-406.4416504,-239.5010986,2029.613525,-287.3587036,-312.1149597,1823.897949,-373.736145,-79.49053955,2247.005859,-409.5262451,-241.9297485,2026.70105,-459.9859924,-318.5567322,1879.007568,-404.5563354,-241.3956299,2034.529175,0,0,0,0
33038,20,-407.1918945,-239.7686157,2030.583862,-287.4151611,-311.5266724,1824.047485,-372.7548828,-78.98693848,2246.097412,-410.1726074,-242.1447754,2027.838867,-460.6576538,-317.758728,1878.365234,-405.2155762,-241.4655762,2035.776367,0,0,0,0
33039,20,-407.1901245,-240.1124268,2030.245361,-287.3849487,-311.6636353,1824.108643,-372.6580811,-79.15911865,2246.80542,-410.2457275,-242.5334473,2027.474365,-460.6683044,-317.8509521,1878.415039,-405.2575684,-241.8961182,2035.398071,0,0,0,0
33040,20,-407.6843262,-240.3096924,2030.34668,-287.4990234,-311.8016968,1823.933105,-373.1304932,-79.40618896,2246.743652,-410.694519,-242.7238159,2027.529053,-460.7167969,-317.9832153,1878.458618,-405.6534424,-242.0493164,2035.47998,0,0,0,0
33041,20,-408.1903076,-241.8048096,2030.383545,-287.2075806,-312.033783,1824.619629,-373.0662231,-80.67492676,2250.611572,-411.3034668,-244.2792358,2027.39209,-461.1508789,-318.0672607,1878.663818,-406.0401611,-243.6848755,2035.404785,0,0,0,0
33042,20,-408.430481,-241.836792,2028.982666,-286.6824951,-311.1973267,1824.29895,-373.2591553,-79.91607666,2248.360352,-411.4776001,-244.4454956,2026.0271,-460.9778137,-318.3276672,1878.516357,-406.2756958,-243.8162842,2033.958862,0,0,0,0
33043,20,-409.0653076,-243.0571899,2029.652344,-286.8806152,-311.6747437,1824.136963,-373.2197266,-80.77062988,2249.870117,-412.0396118,-245.7785034,2026.55603,-461.0172729,-318.0317078,1878.457153,-406.7667847,-245.1912842,2034.510376,0,0,0,0
33044,20,-409.4263916,-243.0723267,2029.756348,-287.0300293,-311.7626648,1824.304199,-373.5050659,-81.012146,2249.9729,-412.5324707,-245.7282715,2026.76123,-460.8947449,-318.7995911,1878.63269,-407.2977295,-245.0704346,2034.699463,0,0,0,0
33045,20,-404.3195801,-239.2167358,2033.441284,-287.3309937,-311.4925232,1823.903198,-372.9025269,-77.96069336,2241.533691,-407.4718018,-241.7125244,2030.693359,-461.1383972,-317.5001831,1878.04126,-403.1829224,-241.2155762,2038.409912,0,0,0,0
33046,20,-407.2276611,-243.0726929,2030.234131,-287.149353,-312.009613,1824.561646,-372.7895508,-80.21051025,2247.894287,-410.3488159,-245.8037109,2027.309937,-460.8913879,-318.1369934,1878.407471,-405.2353516,-245.1455688,2035.165894,0,0,0,0
33047,20,-407.1881714,-242.8139038,2030.710449,-286.9406738,-312.1430664,1824.514404,-372.7640991,-79.91442871,2247.402588,-410.3505249,-245.4893799,2027.835327,-460.8088989,-318.0116272,1878.573242,-405.2792358,-244.8369141,2035.736572,0,0,0,0
33048,20,-403.3112793,-238.4031372,2034.298828,-287.2981567,-311.9642029,1823.874878,-373.1455688,-78.0802002,2240.367432,-406.5093994,-240.8137207,2031.618286,-461.3306885,-317.0595398,1877.961792,-402.2440186,-240.3644409,2039.44043,0,0,0,0
33049,20,-403.4151611,-237.0747681,2034.07373,-287.7252808,-311.7017212,1824.007935,-373.055542,-78.39135742,2240.499756,-406.6179199,-239.4129028,2031.457642,-461.0372314,-316.2738647,1877.765259,-402.4307861,-238.901062,2039.273438,0,0,0,0
33050,20,-408.2808838,-244.2199097,2028.876831,-286.8792725,-311.8695374,1823.94873,-372.2720337,-81.32336426,2250.884277,-411.5253296,-246.8253174,2025.793701,-460.5505371,-317.6364136,1878.200562,-406.4277344,-246.5740967,2033.523926,0,0,0,0
33051,20,-407.305542,-243.135376,2029.517944,-286.8710327,-311.7466431,1824.076416,-372.3053589,-80.41241455,2248.200684,-410.493042,-245.6364746,2026.599854,-460.6084595,-316.9474487,1878.217529,-405.5203857,-245.2474365,2034.249512,0,0,0,0
33052,20,-404.6889038,-239.0859375,2031.501587,-287.4125366,-311.3986206,1823.761597,-373.6166992,-79.5201416,2244.863525,-407.8700562,-241.4749756,2028.63916,-461.0526123,-315.8735046,1877.75293,-403.4104004,-241.1478882,2036.26123,0,0,0,0
33053,20,-407.0368042,-242.9926758,2029.871826,-286.6901245,-311.699646,1823.920532,-373.4286499,-81.48651123,2251.53125,-410.272522,-245.5390625,2026.925049,-460.6890869,-317.4035034,1878.939453,-405.3215332,-245.2021484,2034.579956,0,0,0,0
33054,20,-407.8902588,-243.4147949,2030.161865,-286.5491943,-311.4552612,1824.131836,-372.9807739,-81.56317139,2251.921387,-411.1210938,-245.9790039,2027.126343,-460.8329468,-317.2792664,1878.543091,-406.1685181,-245.5650024,2034.801025,0,0,0,0
33055,20,-405.4333496,-238.6211548,2032.295166,-287.3076172,-310.9171753,1823.882446,-373.250061,-79.74707031,2244.972168,-408.7403564,-241.0108643,2029.469116,-461.236145,-316.2290649,1878.163086,-404.34375,-240.5789795,2037.183716,0,0,0,0
33056,20,-407.3615112,-242.6628418,2030.520996,-286.8641357,-311.3540649,1824.110596,-372.8807373,-81.33068848,2251.186768,-410.6270752,-245.1982422,2027.574829,-460.9043579,-317.1904602,1878.472168,-405.8081665,-244.7631836,2035.220093,0,0,0,0
33057,20,-407.8771973,-243.3011475,2029.351563,-286.9383545,-311.5908203,1824.345093,-371.8633423,-81.62011719,2250.133057,-411.1434326,-245.8353271,2026.424805,-460.774353,-317.1377258,1878.491943,-406.2780762,-245.4597778,2033.989868,0,0,0,0
33058,20,-407.2910767,-243.3930664,2027.904785,-287.2091064,-311.6489563,1823.895142,-371.6782227,-81.70928955,2249.373535,-410.5258179,-246.0863037,2024.916626,-460.9752197,-317.2857666,1879.464844,-405.7305298,-245.8198242,2032.474854,0,0,0,0
33059,20,-406.0667725,-242.6322632,2028.256836,-287.2893066,-311.6052551,1824.066895,-372.1483154,-80.6418457,2247.208984,-409.2220459,-245.3051758,2025.33606,-460.7978516,-317.2757874,1879.721069,-404.6773071,-245.0213623,2032.864136,0,0,0,0
33060,20,-406.928894,-243.5665894,2028.523926,-286.8687134,-311.7350769,1823.854858,-372.0305176,-81.5559082,2249.869141,-410.1789551,-246.2479248,2025.425049,-460.9272766,-317.0895386,1879.21936,-405.4676514,-246.0615845,2032.964111,0,0,0,0
33061,20,-407.1430664,-243.3415527,2027.85083,-287.250061,-311.9278564,1824.433472,-371.633728,-81.44482422,2248.828125,-410.3793945,-245.9869385,2024.737305,-460.9740906,-317.39328,1879.912598,-405.5437012,-245.7660522,2032.305176,0,0,0,0
33062,20,-405.5394287,-240.3689575,2028.242554,-287.9141846,-311.6199341,1824.088257,-371.2927246,-78.98718262,2242.123047,-408.8244629,-242.9371948,2025.132568,-461.4437866,-316.212677,1879.018799,-404.208374,-242.7406006,2032.876221,0,0,0,0
33063,20,-405.385498,-240.1609497,2029.593628,-287.9354248,-311.4382324,1823.777344,-371.8382568,-79.23156738,2242.972656,-408.6702271,-242.647583,2026.460693,-461.588562,-315.977417,1878.616333,-404.079834,-242.3938599,2034.160522,0,0,0,0
33064,20,-406.0314941,-240.5339966,2028.886963,-287.7271729,-311.1640015,1823.689209,-372.0214844,-79.52093506,2243.709229,-409.4369507,-243.0319214,2025.707275,-461.8250122,-316.6317749,1878.680664,-404.7695923,-242.8181152,2033.427002,0,0,0,0
33065,20,-404.3596191,-238.9248657,2031.063965,-287.6542358,-311.2512817,1823.99646,-370.9900513,-78.97290039,2239.847656,-407.7124634,-241.3112793,2028.202271,-461.3372498,-316.4754944,1878.419922,-403.4067993,-240.9813843,2035.911377,0,0,0,0
33066,20,-404.500061,-239.9822388,2029.779541,-289.534729,-312.7265015,1824.964111,-370.3572388,-78.56115723,2238.325684,-407.9176025,-242.4683838,2026.800537,-461.9533081,-316.0504456,1878.761719,-403.5064697,-242.2199097,2034.585205,0,0,0,0
33067,20,-401.0928955,-240.317627,2032.709473,-291.2827148,-313.7484741,1825.487427,-370.5336304,-78.90649414,2241.044922,-404.7334595,-242.7057495,2029.952637,-462.173645,-316.6277771,1879.973633,-400.4945068,-242.5893555,2038.052979,0,0,0,0
33068,20,-400.9442749,-240.1687012,2033.620605,-291.045166,-313.8340149,1825.221191,-370.6101685,-78.69598389,2240.136963,-404.5494995,-242.555481,2030.818359,-462.0932312,-316.6586304,1879.757813,-400.3624878,-242.4707642,2038.909424,0,0,0,0
33069,20,-400.8006592,-240.1794434,2035.762451,-291.6152954,-312.9684448,1825.087036,-370.4904175,-79.27154541,2242.248047,-404.418335,-242.3735962,2033.111816,-462.8482056,-316.1246338,1879.81311,-400.3961792,-242.2640381,2041.381104,0,0,0,0
33070,20,-400.3599854,-240.6690063,2038.310669,-291.663269,-314.050354,1826.576904,-372.3994751,-80.00170898,2245.763428,-403.7384033,-242.9134521,2035.900879,-463.0501404,-315.7058716,1880.050293,-399.6587524,-242.6434326,2044.078613,0,0,0,0
33071,20,-400.1744385,-240.5565186,2039.27771,-291.6395264,-313.9660339,1827.264893,-372.8366699,-80.24432373,2246.249512,-403.5864868,-242.8045654,2036.87146,-462.9511414,-315.6398926,1880.283447,-399.5723267,-242.5497437,2045.046997,0,0,0,0
33072,20,-400.5378418,-240.4439087,2039.19458,-291.3497925,-314.2668457,1827.106445,-372.7090454,-79.94433594,2246.060547,-403.9111328,-242.7094116,2036.764404,-462.873291,-315.7262573,1880.312622,-399.8375244,-242.4346924,2044.93811,0,0,0,0
33073,20,-400.3417969,-240.3094482,2037.672852,-291.3904419,-314.4674988,1827.420044,-373.1105347,-80.29217529,2246.816162,-403.699585,-242.6257935,2035.300537,-462.5229187,-316.7401123,1880.417725,-399.637085,-242.3067017,2043.487061,0,0,0,0
33074,20,-401.9906616,-240.6831055,2036.168945,-291.175415,-314.036438,1826.453735,-371.6563721,-79.20068359,2242.723633,-405.5306396,-242.916626,2033.673096,-462.6404419,-316.0419617,1879.921265,-401.5308838,-242.6549072,2041.855591,0,0,0,0
33075,20,-401.5693359,-237.7719727,2034.937256,-291.1602173,-315.276825,1826.856201,-371.8027954,-78.769104,2240.321289,-405.0880127,-239.9703979,2032.357422,-462.956543,-318.2895508,1879.857178,-400.9667969,-239.5848389,2040.168701,0,0,0,0
33076,20,-403.1546631,-237.2802734,2033.937744,-291.0653687,-314.305603,1826.74292,-372.012085,-78.40783691,2240.801025,-406.7612915,-239.519104,2031.299561,-462.9816284,-318.1768188,1880.131348,-402.5131836,-239.0693359,2039.165161,0,0,0,0
33077,20,-402.8446045,-236.5420532,2034.953735,-290.9518433,-314.0912476,1826.525269,-372.2421875,-78.82849121,2241.006348,-406.4612427,-238.8341675,2032.401123,-463.1864014,-317.9289551,1879.735596,-402.395813,-238.3450928,2040.234375,0,0,0,0
33078,20,-404.0188599,-237.7305298,2032.573486,-289.6121826,-313.334198,1826.294189,-370.4888916,-77.47375488,2235.676514,-407.4963989,-239.9799194,2029.806396,-462.288269,-317.7997437,1878.952881,-403.1912231,-239.586853,2037.640015,0,0,0,0
33079,20,-406.3376465,-240.4786377,2029.680908,-289.4970703,-313.5666504,1826.442139,-370.3717041,-77.54815674,2238.34082,-409.7282715,-242.7949219,2026.854492,-461.7969055,-318.693512,1879.850708,-405.1226196,-242.2608643,2034.437988,0,0,0,0
33080,20,-406.3156128,-240.5475464,2029.892456,-289.5082397,-313.5725708,1826.443848,-370.5141602,-77.38427734,2238.254883,-409.6763916,-242.8856201,2027.070801,-461.7070618,-318.7106323,1879.770386,-405.0684814,-242.3065796,2034.649048,0,0,0,0
33081,20,-406.197937,-239.4395752,2029.274292,-289.5449219,-313.4127197,1825.901611,-371.1347656,-77.81384277,2239.931152,-409.4902344,-241.7885742,2026.429199,-461.7489624,-317.9123535,1879.140625,-404.8862915,-241.3138428,2034.081543,0,0,0,0
33082,20,-407.4720459,-239.9728394,2026.418701,-289.6532593,-313.5603333,1826.630371,-370.0220337,-78.07806396,2238.807129,-410.7946167,-242.4031372,2023.654541,-461.5495911,-319.0022583,1881.803345,-406.1224365,-241.9842529,2031.067383,0,0,0,0
33083,20,-407.4862671,-240.0910645,2026.4198,-289.7032471,-313.9449768,1826.412476,-370.3583984,-78.41241455,2239.74707,-410.7473755,-242.6087646,2023.610352,-461.5006409,-319.0073853,1881.761963,-406.0411987,-242.1682129,2031.044434,0,0,0,0
33084,20,-407.4847412,-240.3082886,2026.21875,-289.725708,-313.8624878,1826.22644,-370.5890503,-78.43005371,2240.155273,-410.7633057,-242.8447266,2023.384766,-461.5357666,-319.0993042,1881.721924,-406.09198,-242.3988037,2030.852539,0,0,0,0
33085,20,-407.3346558,-240.5366211,2026.66626,-289.1986084,-313.9447632,1826.340576,-370.1162109,-78.69207764,2239.915527,-410.6565552,-243.1217651,2023.821533,-461.3317261,-319.22995,1881.240723,-406.0078125,-242.637207,2031.244385,0,0,0,0
33086,20,-407.1913452,-239.8825684,2026.619141,-289.7045898,-314.2088928,1826.437134,-370.1656494,-78.16882324,2238.799805,-410.5266724,-242.3922119,2023.84082,-461.4975586,-318.9035339,1881.372803,-405.9855347,-241.8765869,2031.305176,0,0,0,0
33087,20,-407.5428467,-239.9084473,2026.584717,-289.6053467,-313.9069214,1826.219238,-370.2647705,-78.18023682,2238.913574,-410.911438,-242.3946533,2023.749023,-461.4277039,-318.7854004,1881.119873,-406.3804932,-241.8604126,2031.228027,0,0,0,0
33088,20,-407.3848267,-239.923584,2026.604248,-289.5255127,-314.0093384,1826.595459,-370.1565552,-78.04095459,2238.721191,-410.776001,-242.3704834,2023.794556,-461.5193481,-318.7983398,1880.980713,-406.2490234,-241.8814087,2031.290527,0,0,0,0
33089,20,-407.3469238,-239.4979248,2026.655151,-289.7012329,-313.9596863,1826.487183,-369.5863647,-77.27264404,2236.974609,-410.7748413,-241.9345703,2023.884155,-461.3079834,-318.2775269,1880.905029,-406.3076172,-241.5234985,2031.352783,0,0,0,0
33090,20,-408.0258179,-239.6107178,2027.814453,-289.4036865,-313.1153564,1826.175781,-369.3469849,-77.21911621,2236.830322,-411.4939575,-242.0174561,2025.005615,-461.3625488,-317.4827881,1879.077148,-406.8817139,-241.6377563,2032.718384,0,0,0,0
33091,20,-407.265625,-241.1443481,2028.60376,-289.298584,-313.2696228,1826.406616,-369.2333374,-77.70910645,2237.557617,-410.7890015,-243.5458984,2025.783936,-461.4715881,-317.244812,1878.853638,-406.1487427,-243.1859741,2033.463501,0,0,0,0
33092,20,-407.2094727,-240.9850464,2028.680908,-289.2525635,-313.0234985,1826.232422,-369.1237793,-77.22052002,2237.192627,-410.7857666,-243.350708,2025.858521,-461.3306885,-317.1848145,1878.800537,-406.2110596,-243.0500488,2033.502197,0,0,0,0
33093,20,-407.2822876,-240.8164673,2029.791382,-289.4204712,-313.4708252,1826.09082,-368.9796753,-77.94616699,2238.902588,-410.7297363,-243.2486572,2026.956543,-461.039856,-318.2750244,1878.957275,-406.0436401,-242.8738403,2034.648193,0,0,0,0
33094,20,-407.7081909,-241.843811,2029.05835,-289.6518555,-313.2059937,1826.080078,-368.3463745,-79.15234375,2240.486328,-411.1172485,-244.3305054,2026.074951,-461.3872986,-317.855957,1878.402222,-406.3363037,-243.9699097,2033.819824,0,1,0,0
33095,20,-407.274292,-241.5148315,2029.233276,-289.9433594,-313.579834,1825.918457,-368.835022,-79.13555908,2240.034912,-410.6078491,-243.9730835,2026.245605,-461.5115051,-317.6808472,1878.644287,-405.8651123,-243.6112061,2033.94397,0,1,0,0
33096,20,-406.8890991,-240.5510254,2031.025146,-289.7523804,-313.7145996,1825.841187,-368.8384399,-78.53967285,2238.437744,-410.2682495,-242.9411011,2028.090332,-461.3840027,-318.1977539,1878.690674,-405.6008301,-242.4831543,2035.85791,0,1,0,0
33097,20,-407.4586182,-241.8134155,2029.050537,-289.8075562,-313.716156,1826.089722,-368.7633057,-79.00305176,2240.109375,-410.829834,-244.2501831,2026.022339,-461.3937988,-317.7402344,1879.192749,-406.0314941,-243.8859863,2033.775635,0,1,0,0
33098,20,-406.8509521,-241.5655518,2029.225708,-290.0258789,-314.0119629,1826.040161,-368.2338867,-78.83062744,2239.470703,-410.2160645,-243.9882202,2026.240723,-461.3631897,-318.0514526,1879.097412,-405.4851074,-243.6116943,2033.966309,0,1,0,0
33099,20,-405.8118286,-237.5031738,2032.557129,-290.7467041,-313.6361694,1825.903076,-368.6945801,-77.86071777,2235.695313,-409.0957642,-239.8208618,2029.714966,-461.881897,-318.0640564,1878.692139,-404.855957,-239.1568604,2037.531494,0,1,0,0
33100,20,-405.4351807,-237.2234497,2032.572266,-290.6225586,-314.2085876,1826.24646,-368.6569824,-77.60369873,2235.115234,-408.713623,-239.5018921,2029.78418,-461.6628723,-318.223938,1878.677368,-404.5383301,-238.8483887,2037.531494,0,1,0,0
