H_trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z,s_1,s_2,s_3,s_4
12,-430.6751099,-233.4790039,2015.996216,-317.3324585,-168.8598022,1791.671387,-391.6028442,-60.16900635,2294.312012,-432.2907104,-233.0869141,2013.88855,-486.481842,-230.0511475,1857.019775,-429.0030518,-232.9660645,2022.627197,0,1,0,0
12,-444.1702881,-221.2261353,1997.859497,-314.6324463,-183.8648071,1791.027466,-380.0925293,-65.68676758,2309.128662,-445.1566162,-221.4257202,1996.427734,-491.0059814,-211.2346802,1858.072144,-440.3255005,-221.9453125,2005.226685,0,1,0,0
12,-446.9934082,-238.6489868,2000.234253,-309.0762329,-184.7874756,1789.83667,-384.4624634,-65.78308105,2307.308838,-447.6405029,-238.8287354,1999.222778,-480.9670105,-203.6052856,1855.037109,-443.0792236,-241.1236572,2009.271729,0,1,0,0
12,-450.4876099,-223.6390381,1999.892578,-311.855896,-189.3169556,1793.050293,-391.6359863,-64.88116455,2310.629883,-452.2200928,-223.9034424,1998.822998,-493.5988464,-216.085022,1863.986084,-446.3950195,-224.5213013,2007.389282,0,1,0,0
12,-404.640564,-286.3154297,2034.739502,-320.1351318,-189.3041992,1793.647461,-411.3322144,-51.86602783,2266.888672,-407.9767456,-285.4398804,2030.921143,-485.2168884,-224.8488159,1857.651855,-402.1014404,-287.3847046,2039.208984,0,1,0,0
12,-398.4258423,-304.0026855,2055.963623,-314.6467285,-185.9041748,1793.998169,-408.3042603,-66.78088379,2278.184082,-403.5966187,-301.4050903,2052.188477,-483.0646362,-222.3336792,1859.400391,-396.3827515,-304.2415771,2060.635254,0,1,0,0
12,-387.7985229,-302.7791138,2037.07959,-303.0700073,-188.4760132,1797.097046,-400.227478,-58.13635254,2252.705566,-393.4207153,-299.8826904,2032.780884,-481.1751099,-229.9398193,1856.623413,-385.6010742,-302.6987915,2041.050781,0,1,0,0
12,-387.8581543,-316.203125,2039.633301,-299.442749,-201.5822754,1795.503296,-380.850769,-63.81347656,2267.971436,-393.494751,-312.1863403,2034.827637,-479.7265015,-241.3331299,1857.718506,-384.6855469,-315.0050049,2044.0271,0,1,0,0
12,-381.8360596,-324.0197754,2035.808594,-300.4346924,-210.362854,1803.07312,-388.0824585,-62.94537354,2250.869141,-386.2867432,-320.9604492,2031.05127,-474.2355347,-245.6369629,1859.077637,-378.9146118,-322.9723511,2040.422363,0,1,0,0
12,-375.7486572,-342.4366455,2048.846924,-297.6930542,-217.8703003,1797.101563,-389.817627,-63.58422852,2255.589355,-381.3964233,-337.7841187,2043.781372,-471.3511963,-242.0839233,1855.694336,-374.0491943,-341.914856,2053.310547,0,1,0,0
12,-367.4818115,-315.2284546,2030.373535,-299.0834351,-216.4700928,1795.710205,-388.0274048,-64.36224365,2248.929443,-372.2304077,-313.8026123,2026.69751,-469.3503418,-255.3256226,1856.051147,-363.1575928,-316.413269,2035.301636,0,1,0,0
12,-370.017334,-307.3095093,2023.816406,-294.1602173,-218.7537842,1793.147949,-375.9957886,-56.47070313,2232.139648,-372.6608276,-307.6317749,2021.44458,-452.9818726,-274.899292,1860.704346,-366.4598999,-309.4990845,2028.813232,0,1,0,0
12,-377.7492676,-296.7678223,2022.764648,-289.4140625,-235.5733643,1799.015259,-362.2950439,-59.43463135,2240.871582,-380.4608765,-295.8505859,2019.183105,-454.5518799,-271.7838135,1856.79126,-374.8484497,-296.9772949,2028.405396,0,1,0,0
12,-392.0371094,-299.2883911,2029.449585,-284.4454346,-243.0836182,1798.021484,-379.2125244,-72.43768311,2285.946777,-394.2022095,-297.1069336,2027.399292,-450.0117798,-264.4016724,1853.485596,-389.3049316,-297.7145996,2037.797485,0,1,0,0
12,-405.0619507,-288.835083,2006.889404,-281.4198608,-256.8687744,1799.911499,-375.9717407,-80.06396484,2292.423096,-406.5037842,-288.6629639,2004.384399,-451.5343323,-281.0579834,1852.172974,-401.1663208,-289.241272,2013.672363,0,1,0,0
12,-409.0273438,-276.7250977,1993.922363,-284.619873,-262.7907104,1792.996094,-379.4376831,-76.38568115,2281.080811,-411.3338013,-276.3268433,1992.181641,-463.7203064,-280.2324219,1865.992554,-406.4675903,-276.5425415,2001.169922,0,1,0,0
12,-393.0834351,-340.0418091,2007.112305,-280.9318237,-289.9837646,1812.609253,-374.1115723,-92.56573486,2301.08667,-395.4543457,-338.342041,2006.393066,-465.3287659,-312.5950317,1875.311768,-389.3826904,-338.2294922,2016.731323,0,1,0,0
12,-383.9388428,-362.4367676,2030.199951,-281.8825073,-295.5708618,1805.711182,-383.3861084,-84.79577637,2286.624268,-387.553772,-359.8690796,2027.638428,-471.3603516,-324.6481323,1875.948608,-381.2833862,-361.5714111,2038.622681,0,1,0,0
12,-368.5397339,-372.5515137,2036.926025,-279.9031982,-303.0263062,1806.300781,-398.8110352,-78.91046143,2255.678223,-372.0103149,-369.4954834,2033.240479,-460.3163452,-332.7553711,1874.011353,-367.3800659,-370.2042847,2042.213867,0,1,0,0
12,-346.536499,-471.3635864,2060.831055,-283.3360596,-333.4609985,1816.915894,-400.4900208,-78.78027344,2246.88208,-349.0906372,-467.2632446,2057.522461,-455.9815369,-345.7115479,1879.339844,-343.7124634,-471.449585,2066.409668,0,1,0,0
12,-367.1178589,-477.7971191,2066.706543,-277.3769531,-341.8921509,1807.703857,-405.1624146,-101.7174072,2247.77832,-371.4053955,-474.6748657,2061.209961,-447.5986328,-378.678894,1879.100098,-367.2684937,-478.5158081,2069.301758,0,1,0,0
12,-358.7316284,-492.3875732,2073.911621,-281.3146973,-359.5178833,1811.501465,-388.727356,-129.8783569,2242.141846,-362.6868896,-489.5273438,2068.745605,-440.6947021,-376.8722534,1878.653564,-359.3421631,-493.8453979,2076.281494,0,1,0,0
12,-359.1715088,-485.0731201,2066.188477,-281.5505981,-367.3110962,1812.498779,-377.7689819,-94.48626709,2202.379883,-362.5078735,-482.1224976,2061.268799,-439.272583,-394.7753906,1889.858154,-358.8771362,-486.3360596,2068.035156,0,1,0,0
12,-358.9008789,-491.4910278,2063.47168,-283.3970337,-374.5715332,1813.925171,-376.6759033,-93.59399414,2199.766113,-361.8000488,-489.0179443,2059.910889,-439.1448364,-408.1647949,1897.266602,-358.3099365,-492.7211914,2066.387695,0,1,0,0
12,-364.052124,-495.5376587,2047.06665,-274.3366089,-380.9876709,1812.714844,-371.9420776,-100.6271973,2199.59668,-366.6124268,-493.1012573,2044.108398,-436.2139893,-418.078125,1892.546631,-363.2893677,-495.5032349,2051.237061,0,1,0,0
12,-356.6933594,-494.4490356,2029.71521,-272.1376343,-391.8751831,1819.296143,-363.5230713,-103.6880493,2158.609619,-358.7172241,-492.0922241,2026.317993,-428.7377319,-418.0441284,1894.628906,-354.5855713,-494.4712524,2033.446045,0,1,0,0
12,-356.0725098,-497.0601807,2027.674316,-270.0325317,-404.7858276,1818.291504,-369.2128906,-110.9181519,2155.55957,-358.6691895,-494.2227783,2024.526367,-428.196167,-431.4871826,1896.815796,-354.2550049,-495.3543091,2032.208618,0,1,0,0
12,-361.9605713,-500.0733032,2021.375488,-265.819397,-428.0087891,1821.043701,-366.7077026,-113.6561279,2155.000488,-365.0380859,-498.3925781,2019.270752,-420.4022217,-453.5507813,1910.882568,-360.7999268,-498.4768677,2026.637451,0,1,0,0
12,-365.649231,-495.7372437,2008.469482,-265.3226318,-452.2080078,1830.390381,-370.1320801,-113.1152344,2159.674316,-368.2312012,-494.7913818,2007.932861,-417.1226807,-477.0394287,1915.167725,-363.258667,-493.637207,2014.449707,1,1,1,1
12,-361.6075439,-504.7373047,2008.254639,-261.1680908,-459.84198,1831.08313,-361.9212646,-119.4873657,2153.657959,-364.2814331,-503.8181763,2007.516357,-413.880127,-490.2929077,1918.042236,-358.8169556,-502.1702881,2013.829712,1,1,1,1
12,-358.9341431,-507.414917,1990.918701,-255.0518799,-467.1661377,1822.364258,-357.1571045,-121.5517578,2153.088623,-361.2084351,-507.3458862,1990.432617,-411.4692078,-503.8792114,1912.509766,-356.0101318,-505.5095215,1996.158447,1,1,1,1
12,-344.0455322,-503.3129272,1977.066284,-245.4589233,-472.8934326,1820.464355,-371.1763306,-128.9326782,2140.736328,-347.1984863,-503.0380859,1976.910645,-403.2215576,-498.6796875,1911.517578,-340.5982666,-501.5646973,1982.313965,1,1,1,1
12,-344.5897827,-509.4371948,1957.019531,-248.3623047,-482.111084,1823.918457,-372.7295532,-137.7092285,2152.189941,-347.2434692,-508.9497681,1957.144287,-404.9124146,-512.1933594,1905.302368,-341.5923462,-506.6911011,1961.67041,1,1,1,1
12,-338.8515625,-509.6002808,1957.276978,-242.4347534,-485.989502,1819.137207,-366.7192993,-141.5383301,2102.935059,-342.144104,-509.6836548,1957.024658,-403.670166,-526.2724609,1913.650391,-337.5422974,-507.2242432,1960.576416,1,1,1,1
12,-339.8195801,-517.8063354,1956.852417,-241.0432739,-492.9656372,1818.852905,-374.3167725,-140.4776001,2149.895996,-341.7647095,-517.170105,1956.469727,-392.4563599,-525.6901855,1892.666992,-338.6269531,-514.9848022,1960.678223,1,1,1,1
12,-342.1043091,-519.5037231,1959.504028,-238.5395508,-491.9232178,1812.095703,-371.0510254,-143.8809814,2155,-344.5692139,-518.6629639,1958.460449,-393.0076599,-525.0114746,1883.562134,-342.0733643,-515.9824219,1963.309814,1,1,1,1
12,-342.8600464,-520.838562,1958.569458,-238.5332642,-496.499939,1810.512207,-375.742218,-149.3510742,2140.258301,-345.6864624,-520.7757568,1957.904785,-397.0133667,-537.5864258,1891.395508,-342.5631104,-517.9515381,1962.914307,1,1,1,1
12,-341.9936523,-519.9526367,1956.730225,-236.7071533,-497.8459473,1806.303833,-375.6932373,-163.305542,2090.709229,-345.0808105,-520.2806396,1956.654297,-402.4676514,-545.7418823,1894.602783,-341.4266968,-517.7970581,1961.765625,1,1,1,1
12,-343.6794434,-525.6317139,1956.510742,-232.6972656,-504.8751221,1803.515381,-373.2852478,-167.0825195,2103.314941,-346.0291138,-525.7076416,1956.507324,-393.6233826,-549.1161499,1885.521729,-343.1616211,-523.6108398,1961.936768,1,1,1,1
12,-343.9786987,-525.9001465,1947.351929,-231.5130615,-508.5470581,1803.274536,-369.4429321,-176.6715088,2073.9646,-345.3127441,-525.7557373,1947.576294,-384.4330444,-561.1530762,1889.584717,-343.6853638,-523.3359375,1951.050293,1,1,1,1
12,-339.9784546,-525.8460083,1945.767334,-232.4615479,-513.0384521,1805.510254,-358.90625,-182.1676636,2073.223145,-341.8701172,-525.97052,1946.168457,-390.1531372,-565.404541,1894.836914,-340.184082,-523.1175537,1949.155762,1,1,1,1
12,-341.7157593,-525.4750366,1945.255859,-228.1328125,-515.3059082,1798.477661,-358.4698486,-179.651001,2093.160156,-344.2614746,-525.3881226,1946.016724,-391.9412537,-567.4099731,1890.155396,-341.8297119,-522.5616455,1949.38562,1,1,1,1
12,-336.1403809,-526.973877,1942.356812,-231.6153564,-525.3555908,1799.970459,-362.460022,-176.6291504,2097.669434,-339.4367676,-527.3140869,1943.763306,-387.4980164,-573.8226318,1889.465576,-336.842041,-524.2233887,1946.516357,1,1,1,1
12,-333.1849365,-527.6634521,1944.094971,-230.6851807,-544.2109375,1800.885986,-355.3624878,-178.571167,2070.697266,-335.7657471,-528.3650513,1944.717773,-385.5109863,-579.4110107,1886.97937,-332.6611328,-525.6394043,1947.957153,1,1,1,1
12,-336.1747437,-526.5828247,1943.898438,-225.1994019,-540.6130981,1792.713745,-356.3856201,-179.1775513,2065.063232,-338.3208618,-526.5612793,1944.74585,-385.7227783,-572.644043,1885.340576,-334.6983032,-525.3458862,1947.706665,1,1,1,1
12,-329.2539063,-520.1972046,1932.891846,-227.7199707,-548.163208,1793.729492,-343.2180176,-175.9996948,2066.656006,-331.2338257,-521.6967163,1934.019775,-389.4429321,-591.4042358,1886.593872,-327.9000854,-519.4592285,1936.091797,1,1,1,1
12,-333.7037964,-518.7953491,1933.998779,-223.604187,-549.5513916,1794.093506,-350.5883789,-183.6363525,2065.571289,-335.1942139,-519.8115234,1935.164063,-384.4366455,-588.5212402,1887.187744,-332.6338501,-517.6210327,1937.39856,1,1,1,1
12,-331.6915283,-516.878479,1935.286865,-223.0195313,-554.1069946,1790.989868,-352.6764526,-185.5669556,2059.059082,-333.5219727,-518.6744995,1936.307129,-378.1877441,-610.8901367,1890.332642,-330.8323975,-515.1613159,1938.932129,1,1,1,1
12,-334.9191895,-517.3596802,1924.969971,-219.5292969,-554.8276978,1786.328369,-354.062439,-193.5057983,2058.890625,-336.4500732,-519.6557617,1926.072021,-368.8929443,-621.6564941,1888.653076,-333.635498,-515.2460327,1928.937988,1,1,1,1
12,-334.7618408,-510.0135498,1925.575195,-222.2891235,-556.5689697,1787.685791,-357.9261475,-194.682251,2065.572266,-335.4526367,-513.7938232,1926.725098,-362.67099,-649.6525879,1901.295898,-333.0978394,-507.8056641,1929.205688,1,1,1,1
12,-309.1332397,-540.427063,1935.008057,-217.8810425,-563.5269165,1787.283203,-354.1966553,-193.2763672,2061.185303,-312.6842041,-541.284668,1934.999268,-384.7807922,-610.5594482,1879.585571,-307.5003662,-537.6960449,1938.795654,1,1,1,1
12,-308.0334473,-545.8200684,1933.140381,-215.9140015,-567.6505127,1781.750244,-358.1729431,-201.2023926,2060.30249,-311.7723389,-546.7166138,1933.34436,-384.1338196,-612.3018799,1876.08252,-305.9788208,-543.3339844,1937.126953,1,1,1,1
12,-309.5675049,-556.2717896,1932.506836,-217.9143677,-554.5286865,1777.348877,-350.4390259,-197.9869385,2067.070801,-313.0861816,-556.7351074,1932.764893,-384.567688,-614.0148926,1874.030151,-307.2581177,-554.0879517,1937.416748,1,1,1,1
12,-300.8302612,-567.5390015,1933.268311,-216.4820557,-553.8817749,1773.52002,-346.7897339,-243.9078369,2055.521484,-304.0776978,-569.1015625,1932.571289,-381.9477844,-623.0441895,1872.873535,-298.0084839,-566.4286499,1936.37793,1,1,1,1
12,-298.1928711,-579.5206909,1935.118896,-215.9802856,-555.2211304,1773.353271,-342.7240906,-221.2556152,2052.042236,-301.6392212,-580.4818115,1934.510864,-380.7584839,-626.3261719,1871.871826,-295.708313,-577.9801636,1938.507813,1,1,1,1
12,-309.2617188,-577.1083984,1922.888428,-215.5196533,-561.5874023,1775.108398,-342.173584,-203.6907349,2053.549316,-311.9279175,-578.151062,1923.67749,-375.4215698,-621.5870361,1866.45459,-307.3592529,-575.7816772,1928.076538,1,1,1,1
12,-304.5744019,-584.4680176,1924.393799,-215.7510376,-566.883667,1773.653076,-345.085022,-205.9304199,2044.68103,-307.0975342,-585.0552979,1924.779785,-371.0827332,-625.8401489,1866.52417,-302.9432983,-583.4226074,1929.596924,1,1,1,1
12,-304.1749268,-582.6207275,1923.717407,-215.2161865,-566.946106,1772.652954,-346.8010559,-213.1309814,2040.070557,-306.9672241,-583.4072266,1924.123535,-372.6791687,-625.6204834,1863.995483,-302.0639038,-581.7059937,1928.617065,1,1,1,1
12,-305.7299805,-590.2018433,1923.534668,-212.3239136,-568.4078369,1770.337402,-352.0180969,-210.9515381,2040.879395,-307.9501343,-590.7652588,1923.65332,-366.617981,-629.7554321,1862.675171,-304.605896,-589.2446289,1928.892822,1,1,1,1
12,-305.3820801,-588.4037476,1922.939209,-211.6536865,-567.562439,1771.379028,-347.3412476,-209.0579834,2038.527832,-308.225708,-588.8069458,1922.981567,-373.8424072,-628.3575439,1860.141113,-303.8651123,-587.2368774,1927.743408,1,1,1,1
12,-302.312561,-580.4494629,1924.356689,-213.7285767,-576.7988892,1774.124878,-350.2957764,-210.1273804,2043.789307,-305.4518433,-580.6117554,1924.98584,-370.888031,-626.3190918,1857.124023,-300.9136963,-578.9796753,1928.9198,1,1,1,1
12,-303.729187,-576.6473999,1922.858398,-214.2676392,-584.8726807,1774.262207,-366.2735596,-234.2223511,2040.68103,-306.8400879,-577.4122314,1923.241211,-371.4963989,-631.473877,1857.879883,-301.5841064,-575.6108398,1926.383301,1,1,1,1
12,-304.2154541,-576.7965698,1930.011963,-214.8380127,-592.9161377,1778.781006,-358.6329346,-237.4076538,2039.743896,-307.4631348,-577.8676758,1930.294189,-374.4169617,-638.6744995,1862.455933,-302.0214844,-575.6427002,1933.03894,1,1,1,1
12,-307.1107788,-580.8885498,1925.262451,-213.3582153,-596.2480469,1776.932861,-365.6498718,-254.1002197,2052.345215,-310.1130371,-582.5359497,1925.405884,-372.0630798,-640.6369019,1859.039063,-304.3135986,-580.2034302,1929.650879,1,1,1,1
12,-306.8701172,-583.2305908,1928.364502,-213.4674683,-598.4316406,1780.252075,-367.1305237,-235.7886353,2048.098145,-310.2681274,-584.1774902,1928.710938,-373.8439026,-642.2097778,1862.642578,-304.1083374,-581.4755249,1932.703125,1,1,1,1
12,-305.9827881,-585.2559814,1929.409912,-212.2245483,-599.9751587,1778.743042,-369.8892212,-230.6318359,2050.573486,-309.4884644,-585.9536133,1929.702148,-372.0334473,-646.5081787,1861.458496,-303.4740601,-583.4212036,1933.810791,1,1,1,1
12,-294.7406616,-593.1784668,1933.618164,-211.0285645,-599.748291,1780.538696,-363.5508728,-228.164917,2072.234863,-297.7561646,-594.8937988,1933.489746,-366.9733887,-653.8233643,1865.731812,-292.3967896,-591.6334229,1938.36731,1,1,1,1
12,-314.6263428,-593.8959351,1930.552979,-207.5027466,-590.1387939,1773.397583,-364.5577393,-240.5349121,2067.798096,-318.0425415,-594.9537964,1930.724365,-369.7624207,-644.5889893,1855.031006,-311.6488647,-593.020813,1934.340088,1,1,1,1
12,-312.0545044,-591.8029785,1927.873901,-204.5900879,-600.0534668,1775.937256,-368.3134766,-259.9349976,2049.91333,-315.1863403,-593.0549927,1928.042114,-369.2055359,-645.0969238,1853.262939,-308.7539673,-591.3897705,1931.37146,1,1,1,1
12,-317.4724121,-585.404541,1929.299316,-204.0418701,-600.3141479,1777.299072,-369.1955872,-244.4909668,2069.074219,-320.1791382,-586.5134277,1929.788086,-370.0686035,-648.4013062,1853.432495,-314.1357422,-584.4769897,1933.807129,1,1,1,1
12,-326.5067139,-541.4783936,1924.405518,-211.6850586,-592.1513672,1778.169189,-368.9724121,-224.0723267,2064.254395,-327.5394897,-544.7293701,1925.083618,-355.2237549,-669.5462646,1864.113281,-324.0334473,-539.8745728,1928.640869,1,1,1,1
12,-330.7655029,-543.4622803,1919.812866,-212.6640625,-593.338623,1778.031494,-376.8737793,-230.4705811,2066.632324,-331.2314453,-547.1090698,1920.269531,-355.4880981,-670.9770508,1861.45813,-328.1692505,-541.7827148,1924.146729,1,1,1,1
12,-325.7857056,-541.9750977,1926.311768,-211.2820435,-594.7080078,1779.182495,-375.2436829,-230.2067871,2065.902832,-326.8409424,-545.2727051,1926.970459,-354.9703369,-672.6011963,1861.274048,-323.5206299,-540.7077026,1930.593018,1,1,1,1
12,-327.3900757,-541.15448,1925.289429,-213.7092896,-597.6502075,1781.082764,-371.5958557,-224.1008301,2067.373291,-328.1710205,-544.5974731,1925.83667,-355.3947144,-676.8463135,1862.779053,-324.9450073,-539.5775146,1928.881592,1,1,1,1
12,-326.5846558,-544.8112183,1924.226074,-214.8531494,-600.732605,1783.118164,-369.524292,-227.3141479,2064.526855,-327.0866699,-548.5869141,1924.875488,-356.3702393,-680.723938,1867.105225,-324.5440063,-543.2851563,1927.591309,1,1,1,1
12,-337.817749,-532.586853,1919.103516,-213.2888794,-600.517334,1782.006226,-375.5437317,-232.565918,2056.587891,-338.8431396,-537.4457397,1919.487793,-357.0309448,-684.8721924,1871.962646,-336.9415894,-531.2432861,1922.37915,1,1,1,1
12,-338.3389893,-534.5319824,1918.378906,-214.4186401,-601.3171387,1783.152588,-374.8063049,-230.807373,2056.00293,-339.2198486,-539.4421997,1918.701416,-357.6329956,-683.9749756,1870.026489,-336.9815674,-533.2720947,1921.858398,1,1,1,1
12,-339.9219971,-534.4109497,1916.740967,-217.2380981,-604.0829468,1784.488525,-378.0742188,-231.7703247,2045.810303,-341.1695557,-539.2388916,1917.518799,-359.2678833,-685.6731567,1870.230591,-339.0209351,-532.989502,1920.326416,1,1,1,1
12,-334.4389648,-536.6768188,1924.570557,-213.5447388,-606.1472168,1785.451782,-391.6334534,-250.1656494,2034.356445,-336.050415,-540.6292725,1925.070313,-361.0639648,-685.2630005,1873.382568,-333.5889282,-534.9216309,1927.810791,1,1,1,1
12,-337.9655762,-537.3625488,1930.963989,-212.3348389,-609.6818848,1785.9375,-383.1471558,-233.7124023,2073.915527,-339.2848511,-540.6660156,1931.413818,-361.239624,-681.192749,1866.157227,-337.1239014,-535.3858643,1934.4021,1,1,1,1
12,-335.9769287,-539.4498291,1935.360596,-209.75,-615.2330933,1786.954834,-382.8807678,-235.388855,2068.116455,-337.3944092,-542.5928345,1936.293701,-361.2327881,-684.4908447,1867.522461,-335.3735962,-537.1104126,1938.900635,1,1,1,1
12,-338.0792236,-539.3031006,1920.931763,-216.4711304,-611.4915771,1784.255371,-381.6348877,-243.1112061,2049.110352,-339.3955078,-543.5424805,1922.028076,-361.9329224,-695.4108887,1873.456543,-337.4262085,-538.0151367,1924.040283,1,1,1,1
12,-336.8527832,-543.9285889,1925.239014,-209.0386353,-619.7666016,1786.897827,-383.2823181,-245.1178589,2050.17041,-337.6340332,-547.630127,1925.885254,-359.3035889,-696.3741455,1869.947876,-336.5205078,-541.9892578,1927.973633,1,1,1,1
12,-367.6870728,-563.7153931,1945.257568,-212.7055054,-631.4146118,1790.138428,-391.5057373,-236.1288452,2070.016602,-367.2171631,-568.027832,1945.821533,-368.3724976,-699.661377,1884.627686,-365.9332886,-562.1654663,1948.194214,1,1,1,1
12,-360.8572998,-561.855896,1934.592651,-208.8421631,-632.3283691,1787.867432,-379.5001221,-234.1456299,2038.808838,-361.144104,-565.4385376,1934.752197,-366.6845093,-699.1268921,1874.267334,-359.4542847,-559.9924316,1938.661377,1,1,1,1
12,-361.078125,-563.0681763,1940.110596,-210.0672607,-635.1921387,1789.12854,-391.1797485,-236.628418,2052.17627,-361.7229614,-566.857605,1940.540771,-370.6670532,-702.013916,1879.210449,-360.1680298,-560.9257813,1944.394775,1,1,1,1
12,-367.1409912,-563.3255005,1945.254395,-210.1017456,-636.7033691,1790.797363,-390.5884399,-239.262085,2069.56543,-367.1772461,-567.3269653,1945.634277,-368.6738892,-697.8760986,1881.472656,-366.4572754,-561.4848022,1948.851074,1,1,1,1
12,-367.9224243,-563.6970215,1939.956665,-211.2787476,-637.7844238,1789.816895,-397.196167,-242.3429565,2058.160645,-368.385498,-567.6273193,1940.586548,-371.5928955,-703.7058105,1883.344849,-366.9403076,-561.9083862,1943.252319,1,1,1,1
12,-368.4920654,-564.7831421,1945.988647,-210.1782837,-638.8422852,1791.316406,-384.5950928,-236.5045166,2043.66748,-368.47229,-569.2184448,1946.271973,-369.8840942,-704.1963501,1884.265381,-367.8856201,-563.211792,1949.370605,1,1,1,1
12,-360.9280396,-561.996521,1949.773804,-208.9081421,-636.8583374,1789.056519,-387.7456055,-244.7661133,2052.532959,-361.3046265,-565.9713135,1949.39502,-370.3258667,-695.7156982,1878.19104,-360.4130859,-559.9451294,1953.222046,1,1,1,1
12,-354.0026855,-572.8536987,1957.30835,-210.4195557,-636.1955566,1788.34314,-383.8505249,-249.2688599,2071.959473,-354.5946655,-576.6846924,1956.623901,-370.0308228,-698.0640869,1875.640137,-353.2893677,-570.4069824,1961.517212,1,1,1,1
12,-359.1992798,-574.973938,1961.206787,-208.4968262,-640.0426025,1788.681519,-380.6699219,-251.427124,2062.095947,-359.7026367,-579.1704102,1960.321533,-372.2328491,-699.8513184,1878.162964,-358.7626953,-572.6776733,1965.463501,1,1,1,1
12,-361.3082275,-577.1915283,1963.772827,-208.3895264,-639.2949829,1787.740479,-386.9515991,-254.1039429,2071.910889,-361.8126831,-581.1473389,1962.63623,-371.4042969,-698.4263306,1875.9823,-360.4487305,-574.9578857,1967.895752,1,1,1,1
12,-361.0574341,-577.401062,1962.883057,-207.836792,-642.2558594,1789.620483,-385.1560669,-254.3799438,2069.115479,-361.5637817,-581.5007324,1961.396851,-373.5008545,-699.5910645,1877.276855,-360.065918,-575.3174438,1966.750366,1,1,1,1
12,-361.2491455,-579.5650635,1963.494629,-205.5105591,-644.6682129,1791.540283,-383.1807251,-248.5163574,2080.091309,-361.6112061,-583.7612915,1962.087524,-373.3504028,-702.2764282,1878.371582,-360.0794678,-577.340271,1967.736816,1,1,1,1
12,-361.5365601,-579.7151489,1962.139893,-205.9987183,-643.7825317,1790.724609,-378.3699341,-247.5270996,2069.057373,-361.8843994,-584.0317383,1960.836426,-374.4370117,-700.7236938,1877.393066,-360.9133301,-577.9690552,1966.147217,1,1,1,1
12,-345.2114868,-570.6673584,1952.206055,-208.1831665,-643.6353149,1791.241821,-379.3603516,-243.288147,2090.182129,-346.4472656,-574.755249,1951.465576,-366.3267212,-704.3247681,1874.581543,-345.1950684,-568.2150879,1955.909912,1,1,1,1
12,-344.5539551,-570.9169312,1954.821533,-208.6606445,-645.8317261,1791.965942,-380.2243652,-245.557312,2084.548096,-345.7245483,-574.3726196,1954.072754,-367.8927002,-702.9996948,1873.104614,-344.0447388,-568.7475586,1958.667969,1,1,1,1
12,-347.5334473,-570.833313,1955.09729,-206.6275635,-644.7150879,1791.796997,-382.7807007,-250.0715332,2084.328613,-348.8761597,-574.9089966,1954.089111,-368.4158936,-703.3479004,1873.385742,-347.0314941,-568.7297974,1958.742065,1,1,1,1
12,-353.2171021,-580.3547363,1961.072266,-204.2054443,-643.8190918,1792.055176,-386.7607117,-261.8995972,2065.225342,-353.9118042,-584.0479126,1960.397705,-366.9487305,-704.1601563,1877.324585,-352.5499878,-578.6496582,1965.333496,1,1,1,1
12,-350.0908203,-577.4771729,1956.322754,-203.5343628,-642.8563232,1793.880493,-387.8023682,-261.3908081,2069.297119,-350.5678711,-581.2039185,1956.093872,-365.3120728,-710.6705322,1880.861206,-348.8450928,-575.7318115,1960.248047,1,1,1,1
12,-350.7316895,-576.9282227,1956.216553,-204.5982666,-642.8349609,1794.613281,-386.0463562,-262.0768433,2068.571289,-351.1774292,-580.7074585,1956.033936,-366.3561401,-710.7719116,1880.897461,-349.3212891,-575.2259521,1960.054932,1,1,1,1
12,-350.274292,-564.0319824,1940.716064,-206.6754761,-642.5150146,1798.44458,-382.6222534,-247.7383423,2065.501953,-350.5473022,-567.8114624,1941.678467,-367.2332764,-719.201416,1883.289795,-349.6530762,-562.1807861,1943.765503,1,1,1,1
12,-359.6156616,-567.0301514,1948.420532,-205.0090942,-646.2802734,1798.692017,-388.5415649,-255.7590332,2038.661621,-359.9085083,-571.9539185,1948.81958,-366.7676392,-720.0316162,1886.567383,-359.3670044,-565.2965698,1951.449951,1,1,1,1
12,-362.0700073,-568.2922974,1951.017944,-203.1665039,-648.1313477,1798.720337,-386.9113159,-255.5911255,2046.410034,-362.1481934,-573.2949829,1951.42395,-364.2376709,-721.5114746,1891.264404,-361.7458496,-566.4187012,1954.238281,1,1,1,1
12,-358.3341675,-564.1917725,1946.999512,-203.2652588,-647.1832275,1801.377197,-384.3678589,-248.5119629,2057.932129,-358.6209717,-569.0976563,1947.59082,-364.1083984,-723.7368164,1889.148682,-357.796875,-562.2872925,1949.936035,1,1,1,1
12,-344.1769409,-562.1541138,1942.070557,-204.9441528,-649.9277344,1810.674438,-383.6913452,-247.4876709,2069.460938,-344.9017334,-566.1203613,1943.595459,-364.1134644,-722.8348389,1887.122314,-343.2766724,-561.0126343,1945.662598,1,1,1,1
