id,trial,headFront_x,headFront_y,headFront_z,headFront_confidence,neck_x,neck_y,neck_z,neck_confidence,lowerBack_x,lowerBack_y,lowerBack_z,lowerBack_confidence,leftWrist_x,leftWrist_y,leftWrist_z,leftWrist_confidence,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftShoulder_confidence,leftElbow_x,leftElbow_y,leftElbow_z,leftElbow_confidence
39212,21,-358.3983765,-134.0245972,1993.681396,0.001016208,-241.7076416,-34.15875244,1804.375,0.7504575,-296.4384766,-5.869445801,2240.483643,0.2248566,-357.2077026,-130.4697266,1995.018555,0.001385875,-413.8604126,-92.56616211,1880.258545,0.46409157,-353.0552368,-133.2981567,2001.248291,0.000899018
39213,21,-351.6851196,-129.3179932,1991.012451,0.0014171,-249.7650757,-22.01654053,1810.636841,0.781587,-337.7399292,-34.35583496,2294.31543,0.40928236,-351.4512329,-127.3756104,1990.219727,0.001428915,-415.7897644,-89.57507324,1879.866943,0.484945,-345.9612427,-130.9938965,1998.237793,0.001262583
39214,21,-360.0413208,-120.4733276,1988.481934,0.001168191,-264.7053833,-23.31060791,1811.884277,0.693106,-378.3997192,-36.10314941,2219.125977,0.44648257,-360.7662354,-121.706604,1991.684692,0.001217222,-411.0316467,-90.05078125,1935.751709,0.3328784,-353.8789673,-122.8341064,1996.599121,0.000969305
39215,21,-358.5617065,-92.49005127,1973.689209,0.001345979,-272.6132202,-21.30804443,1811.740479,0.7144607,-377.3129578,-43.99176025,2243.330811,0.39989007,-359.5053711,-95.09716797,1973.27356,0.001396706,-427.0487061,-86.29730225,1879.187988,0.5761979,-353.6139526,-96.21234131,1980.379517,0.001138835
39216,21,-343.7322388,-106.1730957,1973.299316,0.001201539,-279.3103027,-10.6159668,1810.388306,0.7113813,-366.3132935,-33.26647949,2256.568359,0.36722553,-344.3336792,-106.6654663,1974.675903,0.001253298,-416.8664856,-40.66876221,1900.700684,0.42924714,-341.0032349,-108.656311,1979.623535,0.001044554
39217,21,-368.2320557,-109.8887329,1978.493408,0.00124661,-283.1397705,-18.95367432,1815.916382,0.69011134,-371.5635071,-22.144104,2215.108154,0.2602973,-368.3269348,-112.0924072,1980.795166,0.001212576,-423.6908569,-65.14868164,1918.084473,0.31062382,-362.0950928,-113.4005127,1986.260254,0.001002258
39218,21,-360.7524414,-92.45928955,1973.53186,0.001420362,-264.4229736,-27.59411621,1821.758423,0.79517806,-375.4108582,-31.41546631,2233.006836,0.4320529,-360.649231,-93.02575684,1974.023926,0.001300768,-407.4667969,-82.57116699,1903.653198,0.34789798,-356.3876343,-93.5581665,1981.459717,0.001211749
39219,21,-346.4790039,-83.00140381,1972.965698,0.001379184,-264.5498657,-22.31707764,1823.353271,0.8178585,-418.7572937,-34.43615723,2251.318604,0.47499785,-347.09375,-81.68493652,1972.057617,0.001077763,-404.0210571,-13.53094482,1941.558105,0.4263831,-340.7749634,-84.09643555,1979.05835,0.001023235
39220,21,-342.2509766,-79.61120605,1968.124756,0.001017666,-267.0337524,-27.27514648,1825.696045,0.7931624,-429.1130066,-47.10217285,2256.787109,0.4037068,-343.2590942,-76.03338623,1968.502563,0.001076673,-406.7109985,3.069030762,1970.269287,0.37487116,-336.7347412,-80.48687744,1973.797607,0.00092067
39221,21,-361.4505005,-90.65008545,1977.733765,0.001061898,-276.5960083,-16.33093262,1816.754395,0.7830111,-281.397583,9.094482422,2260.94458,0.39088336,-360.7357788,-89.96832275,1977.708496,0.001076329,-418.9424438,-61.925354,1926.406982,0.17009588,-356.5289307,-91.47821045,1986.62854,0.00098216
39222,21,-382.6065063,-134.944458,2000.661987,0.001301769,-284.2794189,-46.20806885,1818.622192,0.6503712,-341.3375244,6.981933594,2304.10376,0.54290926,-383.4351807,-132.6824951,1999.838257,0.00120509,-422.0856323,-101.8533325,1891.532471,0.25722417,-380.7295532,-132.8496094,2008.380859,0.001147674
39223,21,-420.0932007,-148.8296509,2028.265991,0.001006591,-276.4418945,-36.67584229,1839.913818,0.8155728,-332.4906616,-5.976867676,2277.527344,0.37233454,-419.7127075,-146.40625,2027.141724,0.001176688,-439.9046631,-55.54772949,1898.8302,0.6265995,-416.3787231,-149.9057007,2036.169434,0.00084636
39224,21,-423.5780029,-149.7927856,2027.904053,0.00100839,-275.1883545,-40.74658203,1848.228638,0.82834303,-332.2307129,-83.20751953,2288.058105,0.26130304,-422.6481323,-145.9523926,2026.585449,0.001150216,-436.5849609,-43.78509521,1894.065918,0.6659525,-419.3096924,-151.0352173,2034.514771,0.00076309
39225,21,-408.7862549,-147.7166748,2008.154907,0.001348214,-278.1871338,-31.85192871,1826.21167,0.7253224,-370.4029541,-6.411621094,2303.590332,0.48509628,-406.3653564,-147.4679565,2009.020996,0.001418897,-413.463562,-121.8812866,1914.302246,0.495147,-404.628418,-149.2732544,2016.607178,0.001247427
39226,21,-408.7008667,-157.9346313,2009.393921,0.001287276,-277.8267212,-34.11584473,1824.980957,0.73290133,-372.3842163,-9.758422852,2319.198486,0.52336705,-408.0895386,-156.2955933,2009.754639,0.001443908,-432.6890259,-92.6885376,1892.311523,0.56169915,-405.0441284,-159.5314941,2017.612793,0.001243197
39227,21,-404.4459839,-160.5644531,2011.263916,0.001397479,-271.0042725,-32.94744873,1826.205811,0.7612179,-374.1484375,-17.75170898,2322.815186,0.51090205,-404.1065063,-158.0195923,2008.934692,0.001404071,-426.6972656,-82.99084473,1904.937256,0.44101423,-402.5476074,-160.725769,2017.47522,0.001293141
39228,21,-403.5073853,-164.902771,2010.6875,0.001440344,-269.7371216,-34.36303711,1821.712769,0.7811971,-374.3433228,-21.13024902,2321.088135,0.53397816,-403.9858398,-162.2844238,2008.305176,0.001389561,-432.4038086,-99.75158691,1885.389648,0.58941084,-401.3603516,-165.2605591,2016.91333,0.001176605
39229,21,-408.9934082,-160.0076904,2022.54248,0.001431001,-278.3881836,-25.97692871,1823.584839,0.76464134,-380.7582397,-17.24487305,2319.601318,0.47558314,-409.4516602,-157.4368896,2021.027344,0.0014743,-435.4410706,-76.90240479,1896.906006,0.53762454,-406.5739746,-160.4891357,2029.72168,0.001328658
39230,21,-408.9558105,-156.0220947,2026.255005,0.001293816,-264.1330566,-50.7878418,1828.409424,0.7847381,-387.6364746,-24.1730957,2297.740234,0.32365704,-408.5733643,-151.2269897,2026.567505,0.001400522,-436.953186,-56.90313721,1891.803589,0.6067698,-405.7785645,-156.0836182,2034.848022,0.001223896
39231,21,-420.4024048,-158.3602905,2026.363281,0.001353595,-266.1078491,-45.43572998,1829.696045,0.7801254,-368.5612793,-31.26239014,2299.268555,0.3153383,-420.6127319,-153.4207153,2025.433594,0.001348496,-440.6361084,-53.63842773,1884.556396,0.6551808,-417.1884766,-159.272644,2035.50708,0.001238272
39232,21,-416.7310181,-153.5584106,2023.34375,0.001331311,-268.0130005,-51.57128906,1831.748047,0.8039547,-377.3509521,-44.40887451,2291.314697,0.37469274,-416.1784058,-150.0687256,2022.618164,0.001407023,-440.0548706,-76.69995117,1884.065796,0.602762,-413.3378296,-154.529541,2031.736816,0.001120499
39233,21,-414.3575439,-155.725647,2037.933228,0.001169971,-287.7409058,-29.91235352,1818.507324,0.76714194,-366.9811401,-10.27313232,2284.766113,0.42397597,-413.7611084,-153.4672852,2037.777588,0.00145207,-446.199585,-90.9307251,1871.955811,0.62858707,-411.3621826,-156.7747803,2046.52417,0.001003885
39234,21,-417.2519531,-167.3753662,2029.591675,0.001275929,-283.6558228,-36.23199463,1823.612061,0.76991946,-363.1943359,-26.94683838,2299.662354,0.36787012,-416.5858154,-165.8539429,2028.414307,0.001410537,-442.9296875,-107.0688477,1870.751709,0.7086726,-412.8977051,-169.1858521,2037.747559,0.001125205
39235,21,-418.0697021,-180.7758789,2023.676025,0.001522343,-286.9958496,-45.08001709,1831.133911,0.7706995,-374.9746094,-20.37164307,2291.266113,0.42549396,-416.9282837,-179.1489868,2021.654663,0.00142153,-439.8899536,-117.6533813,1870.766846,0.7162113,-412.6538086,-182.1142578,2031.223755,0.00134844
39236,21,-424.4159546,-183.4869385,2025.963135,0.001515114,-288.3361816,-54.90203857,1832.814209,0.7458279,-371.5671997,2.845214844,2266.237549,0.4197148,-424.6615601,-182.397522,2025.234497,0.001444157,-436.2892151,-126.3102417,1872.272705,0.6664308,-420.2098389,-185.2687988,2034.704346,0.001317364
39237,21,-423.9118042,-186.4282227,2026.423096,0.001469332,-286.4173584,-64.31939697,1824.016357,0.76937747,-390.9259644,-9.037353516,2233.836426,0.4347916,-424.5056152,-185.5488892,2026.108521,0.001307487,-434.15802,-124.9732056,1874.539551,0.6571613,-420.9091187,-187.444397,2034.76123,0.001224905
39238,21,-424.8712158,-206.9608154,1986.917725,0.001244347,-290.9105225,-49.62823486,1805.167969,0.8008157,-344.0823364,-11.94726563,2294.85791,0.57748103,-424.3297119,-206.809021,1984.67981,0.001387268,-435.8141785,-139.4234619,1854.713745,0.68028,-421.6472168,-208.3728638,1993.314819,0.001076479
39239,21,-410.8254395,-200.5411377,1973.239014,0.00132013,-283.9650269,-71.77563477,1809.727783,0.76502866,-353.9144287,-20.9586792,2289.284424,0.5885878,-408.8727417,-201.8562622,1971.622192,0.001352917,-425.8469238,-161.9326782,1861.19165,0.50561875,-407.2625732,-201.3873901,1979.434814,0.001060071
39240,21,-400.7991333,-194.6896362,1977.259033,0.00149394,-276.2423706,-67.84735107,1799.630859,0.7985732,-356.5367432,-21.27252197,2290.757568,0.5644758,-401.0471802,-194.7011719,1974.709839,0.001357853,-429.5925903,-146.6981201,1848.026123,0.68472207,-397.5666504,-195.6817627,1983.456909,0.001251828
39241,21,-394.8460083,-204.4597168,1968.5354,0.001511299,-268.5933838,-80.78076172,1797.04541,0.7723197,-347.1483765,-18.90301514,2277.222656,0.59433895,-394.9470215,-205.1282349,1966.531372,0.001338921,-431.9161682,-159.6453247,1856.154053,0.6295076,-390.9682007,-205.7683716,1974.939819,0.001398154
39242,21,-383.8618774,-218.4080811,1981.512451,0.001414634,-270.4417725,-81.76794434,1786.590088,0.81648755,-334.5449219,-26.67242432,2285.25708,0.601216,-383.6615601,-219.4105225,1981.805054,0.001330741,-419.9855652,-177.4234009,1869.716309,0.54590863,-379.5869141,-220.871582,1989.135498,0.001180266
39243,21,-367.0835571,-257.2415771,2005.025391,0.001470661,-268.7658691,-99.06048584,1793.436035,0.8162869,-322.4382324,-44.81488037,2296.324219,0.43893045,-367.0559692,-256.6052856,2004.584106,0.001535988,-419.1807556,-192.3809204,1852.994141,0.6067012,-364.8331909,-257.9091187,2012.055176,0.001308204
39244,21,-366.5437012,-281.4690552,2007.342529,0.001388173,-270.2877197,-119.9467773,1792.535645,0.7940443,-329.4423218,-53.61358643,2284.44043,0.40338093,-366.7902832,-280.210083,2006.817383,0.001557534,-420.8720703,-201.5656738,1858.100098,0.5203351,-363.3607788,-281.6083374,2014.811768,0.001156432
39245,21,-350.8724365,-297.2954102,2008.912476,0.001433729,-269.4458618,-137.9981689,1794.634888,0.8019876,-352.6526489,-34.62261963,2252.132324,0.50585335,-352.8323364,-295.30896,2007.035034,0.001321924,-421.6578674,-209.25354,1908.431396,0.40634885,-349.9285889,-297.9487915,2014.075928,0.00125918
39246,21,-341.1067505,-308.5389404,2005.013184,0.001587444,-270.4903564,-155.6882935,1795.699707,0.7560954,-353.626709,-34.00817871,2239.183594,0.5031514,-343.1083374,-309.4078369,2002.102783,0.001573744,-413.2244873,-258.4291382,1858.810791,0.5120619,-340.6542358,-310.5014038,2009.63916,0.001392636
39247,21,-341.9705811,-305.6400146,1991.820801,0.001240317,-252.4317017,-159.2178345,1787.189453,0.7948079,-359.4797363,-35.46697998,2231.539063,0.51107866,-343.3510132,-307.4263916,1990.271729,0.001233942,-414.3734131,-250.9940186,1845.91687,0.46053234,-341.328125,-308.1272583,1997.313232,0.001024495
39248,21,-348.0032349,-290.364563,1988.576782,0.001138921,-250.6964111,-168.1619263,1782.431885,0.77805763,-349.4750366,-38.86505127,2226.091797,0.46544367,-349.0964355,-291.1668091,1984.419312,0.001260157,-412.7289124,-249.4498901,1845.510376,0.38598144,-345.8850708,-292.947937,1993.224365,0.001056821
39249,21,-334.4532471,-305.6375732,1998.781738,0.001389119,-240.7741699,-198.9728394,1791.379639,0.8093189,-361.7658386,-43.46051025,2227.187988,0.55361056,-335.690918,-309.0979004,1995.365234,0.001267446,-396.1849976,-297.9286499,1851.503296,0.5101611,-335.3409424,-307.9519043,2003.187744,0.001131802
39250,21,-319.6928711,-311.7722778,2012.589478,0.001435557,-233.7838745,-225.1347046,1805.882446,0.7785241,-394.1072388,-78.51721191,2236.081055,0.4572226,-323.8757935,-315.25354,2007.519531,0.001397664,-392.5618896,-300.7662964,1850.26123,0.690196,-321.3197632,-313.6577759,2016.636841,0.001188615
39251,21,-325.6450195,-333.1276855,2016.368652,0.001283071,-223.1389771,-243.9276733,1807.116699,0.7890902,-324.2121582,-67.69012451,2231.732666,0.35192588,-329.642334,-335.1956787,2011.583252,0.001447369,-400.6493835,-311.9315796,1867.902344,0.60616666,-327.3000488,-335.3331299,2019.67627,0.000929062
39252,21,-331.5409546,-342.2394409,2020.161377,0.001398149,-221.8060913,-262.7333374,1811.840942,0.7867094,-320.0222778,-104.4000854,2276.345459,0.43237907,-332.612793,-345.3889771,2015.466187,0.001358505,-396.1433105,-327.7991333,1869.289917,0.61730933,-330.519043,-344.2710571,2024.455322,0.001126247
39253,21,-376.8478394,-235.4818115,1984.814209,0.001391824,-232.0220947,-291.3283081,1801.307007,0.76822954,-352.9053955,-75.46221924,2238.327393,0.603498,-378.2796021,-241.1426392,1983.113281,0.00136815,-382.4441528,-356.5762939,1862.433838,0.70420927,-377.6397095,-238.4556274,1989.966309,0.001061533
39254,21,-329.2348633,-392.6980591,2067.598145,0.001204557,-219.4215088,-310.184082,1816.785889,0.7592466,-353.4236755,-90.26824951,2250.523438,0.58527035,-333.4768066,-393.3962402,2064.695557,0.001352757,-369.1852112,-387.4459839,1889.972412,0.6142869,-330.2919922,-391.5755005,2074.265381,0.000946591
39255,21,-305.6866455,-456.4658813,2020.692871,0.001416135,-206.9099121,-330.8232422,1807.681641,0.76116335,-335.4855042,-93.19317627,2171.282715,0.51757765,-306.3997803,-457.1296997,2017.38501,0.00133408,-349.6125793,-418.4160767,1877.711548,0.5008158,-305.9059448,-456.2127075,2024.875732,0.001057359
39256,21,-291.585144,-466.9945679,2023.312988,0.001205237,-210.2521362,-354.3771973,1813.052124,0.7524916,-328.6696777,-95.96972656,2164.479004,0.56470835,-293.6511841,-467.6268311,2020.493896,0.001350954,-347.0674438,-430.2109375,1879.281738,0.5707262,-292.2020874,-467.0856323,2027.05249,0.00096137
39257,21,-295.8441772,-482.0897217,2030.464722,0.001261455,-199.2704468,-373.5872803,1820.003052,0.76448774,-337.6141052,-100.5211182,2153.158203,0.5980508,-297.9206543,-482.7050171,2028.727783,0.001283179,-340.772644,-444.6135864,1883.47168,0.62266546,-295.7991333,-482.0174561,2035.583008,0.000982965
39258,21,-307.3757324,-482.0652466,2021.419434,0.001379056,-199.8944702,-389.4977417,1824.952759,0.8201032,-327.411377,-100.1309814,2155.354736,0.5722546,-308.7169189,-482.8318481,2020.064697,0.001330542,-341.5595703,-465.7630005,1898.375122,0.6651537,-306.7982788,-480.9080811,2026.924561,0.001177774
39259,21,-308.3662109,-491.1604614,2027.388062,0.001592042,-193.0394287,-409.8659668,1827.956055,0.8062902,-322.2096558,-131.1810303,2160.716064,0.5220786,-309.8070068,-492.7177734,2025.715454,0.001399525,-339.625946,-490.9318848,1902.091553,0.6531103,-307.2197876,-489.9208374,2032.332642,0.001325063
39260,21,-306.7553101,-494.857666,2033.683472,0.001405372,-193.1810913,-436.949585,1829.481079,0.7844755,-322.7061768,-147.9378662,2173.631348,0.5052857,-307.9075317,-495.9553833,2032.602539,0.001282667,-334.5273438,-513.7700806,1909.220947,0.7513661,-305.5421753,-492.9179077,2038.622192,0.00116701
39261,21,-300.4666748,-497.0394287,2019.232422,0.001353591,-189.2873535,-450.8295898,1821.642578,0.7666666,-332.9534912,-133.8002319,2140.953857,0.5368955,-301.6123657,-498.5971069,2017.946289,0.001287418,-331.7495117,-527.6477051,1911.041016,0.7398071,-298.8647461,-495.4557495,2024.117676,0.001064575
39262,21,-297.0731812,-522.6646118,2046.460083,0.001625495,-186.4822388,-457.7533569,1833.531372,0.77813554,-344.3249817,-136.9456177,2132.323242,0.6194316,-299.7942505,-524.1555176,2042.979614,0.001430394,-331.3689575,-536.9043579,1900.989258,0.7399719,-297.3400879,-519.1619873,2049.763184,0.001397744
39263,21,-284.9229736,-523.84198,2050.269775,0.001209658,-178.4777222,-471.9875488,1833.155518,0.77384925,-345.0866699,-138.651123,2140.36084,0.5848812,-286.8352051,-524.5532837,2047.689209,0.001345536,-324.1011353,-530.6704712,1899.436768,0.7564737,-283.7182007,-520.5457153,2054.175049,0.00099678
39264,21,-292.918396,-548.4403687,2079.968262,0.001337567,-181.3812866,-478.9509277,1834.376465,0.7760426,-349.5410461,-146.263855,2160.023193,0.3906722,-296.2333984,-547.5651245,2076.676758,0.001336569,-322.4691467,-534.864563,1903.437256,0.7166538,-292.6193237,-545.4591064,2084.399414,0.001159159
39265,21,-297.755188,-540.0504761,2059.859375,0.001260428,-175.0855103,-485.8198853,1828.799316,0.7633619,-344.3159485,-139.411438,2171.233398,0.58232474,-300.3793945,-540.9492188,2056.922119,0.001396998,-324.2453003,-555.9824219,1897.714966,0.72967935,-297.5075684,-538.4962769,2064.105957,0.001111503
39266,21,-289.098999,-541.5544434,2054.204102,0.001278253,-167.3615112,-495.2645874,1821.048096,0.7831727,-334.421936,-143.8475342,2168.942871,0.5808391,-291.7948608,-542.401001,2051.13208,0.001418656,-317.3066101,-563.7564087,1897.093384,0.7281373,-288.8476563,-539.4230957,2059.234131,0.001064978
39267,21,-290.9319458,-561.8389893,2047.456055,0.001270156,-169.5391846,-503.4404907,1831.519409,0.7829498,-340.0405884,-150.0942993,2169.884766,0.5359759,-292.7192993,-563.3389893,2043.337402,0.001394949,-316.6170654,-575.1176758,1894.874756,0.75661975,-292.0732422,-559.9995728,2051.871826,0.001123427
39268,21,-284.4537964,-561.1195679,2032.047852,0.001289908,-165.6887207,-508.017395,1826.967896,0.8134849,-328.2348328,-160.3488159,2151.439941,0.4938584,-286.5198364,-563.663269,2028.576172,0.001387466,-311.5937195,-583.1746826,1891.888184,0.7069436,-284.3734741,-559.890564,2036.254395,0.001141981
39269,21,-285.9432373,-555.1263428,2022.722046,0.001362957,-156.8884888,-526.8150024,1817.907349,0.8171765,-339.6422424,-173.9207153,2119.025879,0.53470683,-287.7463379,-556.4014282,2016.963867,0.001215968,-314.3074951,-577.7774658,1862.593994,0.6657635,-284.8395386,-552.6242676,2025.91272,0.000996056
39270,21,-297.3011475,-560.435791,2001.873169,0.001218639,-155.4367676,-546.3950195,1823.151245,0.79977226,-331.7510376,-181.7583618,2098.039551,0.59178674,-300.0073242,-561.9404297,1999.116943,0.001312777,-316.0846558,-590.7072754,1898.45874,0.7219567,-298.1984863,-559.3892822,2004.273193,0.00103123
39271,21,-302.1619263,-554.6629639,2000.481934,0.001501938,-161.2918701,-540.6443481,1826.692627,0.8268816,-339.5507813,-197.9703369,2104.956055,0.56209207,-304.5706177,-556.5294189,1998.23291,0.001417371,-320.7662964,-591.2071533,1897.104614,0.73012,-303.395752,-554.3186646,2002.478394,0.001264823
39272,21,-305.3419189,-575.9207764,1970.993042,0.001350662,-151.8751831,-552.0634155,1830.171997,0.7874997,-330.4406738,-188.5946045,2080.276855,0.5913597,-306.630127,-576.072937,1970.333496,0.001463436,-319.3519287,-592.2255859,1893.077515,0.7348809,-306.2421265,-574.8511353,1973.373901,0.001089128
39273,21,-295.7932129,-578.9290161,1970.941162,0.001404752,-149.2493286,-559.6166992,1829.028564,0.7997737,-331.0113831,-198.4981079,2069.357422,0.56591856,-297.7050781,-579.2676392,1970.037598,0.001478976,-318.3659058,-598.237915,1893.692871,0.7474287,-297.2798462,-577.934082,1973.17981,0.001264753
39274,21,-288.0077515,-576.3342896,1983.681152,0.001397722,-142.6359253,-558.9575195,1822.747437,0.8360755,-330.0906372,-199.6737061,2084.017822,0.57646555,-289.9977417,-577.371582,1982.890869,0.001453687,-311.7348022,-611.6358643,1905.703613,0.7453193,-288.6871948,-575.3311157,1986.125488,0.001127314
39275,21,-293.0129395,-582.723938,1983.648438,0.001364288,-141.5529785,-563.74646,1825.050537,0.8309279,-332.1932983,-206.6548462,2071.227539,0.5961511,-294.4039307,-583.2030029,1982.650513,0.001546939,-307.2409668,-604.0341797,1903.247314,0.7094694,-293.6965942,-581.9395142,1985.752319,0.001197902
39276,21,-294.25177,-584.1607666,1980.342163,0.001359161,-141.2629395,-566.7953491,1823.569214,0.84379214,-329.6101074,-208.9626465,2065.509766,0.57539535,-295.788147,-585.0904541,1979.676758,0.001543125,-305.024353,-606.310791,1899.940186,0.6938063,-295.2657471,-583.6460571,1982.152832,0.00120188
39277,21,-299.4799194,-584.3151855,1975.211792,0.001394831,-140.5910034,-575.5076294,1826.534424,0.8556078,-327.6996765,-203.7467041,2085.007324,0.5675276,-300.8518066,-586.2015991,1974.656494,0.001495641,-309.1380615,-619.4104614,1898.62439,0.71185744,-301.2868042,-583.81427,1977.225952,0.00123686
39278,21,-297.8079834,-569.9837036,1968.493774,0.00140839,-140.1229858,-579.0309448,1827.706421,0.86913186,-321.9052734,-213.9630127,2056.372314,0.5697497,-298.2960205,-571.2751465,1968.277466,0.001343357,-302.5418091,-614.9476318,1898.405029,0.64897174,-297.1276855,-569.3282471,1970.795654,0.001267355
39279,21,-300.4150391,-567.9529419,1956.91394,0.001396682,-137.6574097,-577.499939,1829.113159,0.8702192,-326.3234558,-222.1985474,2059.738281,0.5658613,-301.7321777,-569.8216553,1955.914795,0.001269043,-309.9674683,-606.4428101,1881.41626,0.6289401,-301.1970825,-567.5944214,1959.510742,0.001147708
39280,21,-288.4793701,-560.484314,1958.345947,0.001292878,-132.144104,-577.4859619,1830.911133,0.8604139,-329.5196838,-218.7139893,2034.320801,0.63016796,-290.2736206,-562.2985229,1957.65686,0.001347498,-300.9089966,-599.2867432,1882.285278,0.70758396,-287.6624756,-559.0036621,1961.848877,0.001141862
39281,21,-292.8356323,-560.8841553,1958.159058,0.001191449,-133.7398682,-581.8222046,1832.3396,0.8497552,-330.4205627,-218.9604492,2030.451172,0.6511714,-293.9812622,-562.3018799,1957.706177,0.00133286,-301.0631714,-602.864624,1885.710205,0.60252815,-291.9419556,-559.3656006,1961.797607,0.001023335
39282,21,-292.9440918,-560.2189331,1958.10791,0.001084653,-134.6586304,-585.8388672,1832.835571,0.86383927,-330.7366943,-217.1665039,2030.979614,0.6466864,-294.0835571,-561.670166,1957.859131,0.001323574,-299.4356689,-608.8078613,1889.053467,0.6226398,-292.2999268,-558.6650391,1962.030396,0.000975303
39283,21,-294.1860962,-562.8019409,1957.264893,0.001220414,-136.0414429,-589.2264404,1834.38916,0.8695542,-329.4412537,-216.24823,2027.12207,0.6350648,-295.0897827,-564.1208496,1956.804321,0.001286125,-302.0973511,-609.6342773,1888.878052,0.603973,-293.8624268,-561.2026367,1960.612305,0.001022809
39284,21,-292.9119263,-562.7289429,1970.983032,0.001236511,-135.7325439,-593.8236084,1838.009399,0.8776549,-329.2174377,-220.0773926,2052.448242,0.59459203,-294.3807373,-565.2731934,1971.028198,0.001373735,-291.1375732,-635.4241333,1904.586914,0.6811948,-293.3162231,-561.449707,1974.054199,0.001090069
39285,21,-291.755127,-564.6077271,1970.242676,0.001475165,-137.7468872,-597.5716553,1838.884521,0.8800721,-331.7715149,-217.7194214,2050.967773,0.5954537,-292.944397,-567.8840332,1970.094727,0.001423269,-290.6273193,-651.807251,1907.022217,0.70247626,-292.2730713,-563.3190308,1973.428955,0.001298256
39286,21,-290.7096558,-563.8840332,1971.056885,0.001365062,-138.4359131,-600.2277832,1840.619019,0.877572,-330.2145996,-218.7004395,2051.407227,0.59742117,-291.387207,-567.0604248,1970.968384,0.001368149,-292.7022095,-653.9408569,1909.506836,0.7060998,-290.8850098,-562.5444336,1974.42627,0.001222487
39287,21,-296.8776245,-572.949707,1976.869873,0.0012336,-137.994751,-601.0518799,1841.083618,0.863451,-333.4412231,-224.5343018,2057.496094,0.59237826,-297.1083984,-576.0272217,1976.591797,0.001422395,-291.2268677,-653.1672974,1907.036865,0.7064916,-296.7866821,-571.4569702,1980.022461,0.001045613
39288,21,-289.6807861,-567.1968384,1960.135742,0.001259615,-136.9320068,-604.9907837,1840.944702,0.8664144,-329.8003235,-224.3529663,2036.28418,0.6317815,-289.5206299,-570.4343262,1959.420288,0.001356301,-294.0524902,-649.0058594,1908.359131,0.69092,-288.7959595,-565.368103,1963.218018,0.001098263
39289,21,-299.5813599,-574.6395264,1965.011841,0.001205673,-138.6266479,-609.4812622,1841.82373,0.8873307,-333.4482727,-233.8883667,2045.89624,0.61262465,-299.4094849,-577.9347534,1964.705811,0.001332226,-292.7513428,-652.6586304,1908.271729,0.69247437,-298.6593018,-573.3413696,1968.820801,0.001037097
39290,21,-296.0022583,-584.1373291,1967.476929,0.001312989,-136.9038696,-609.7504883,1842.145996,0.8576453,-319.8475342,-234.661499,2052.74707,0.54319453,-295.7706299,-586.586853,1966.775024,0.001362347,-294.7994385,-656.4925537,1902.283691,0.7038831,-295.2504883,-582.6608887,1971.257568,0.001258024
39291,21,-296.9591675,-585.2887573,1964.181763,0.001340518,-140.7875977,-612.6137085,1842.767212,0.86410403,-325.6663513,-233.6708374,2055.725586,0.5445467,-296.5991821,-588.032959,1963.319824,0.00126128,-295.9595337,-658.8807373,1903.425049,0.70141304,-296.4415894,-584.5985107,1968.013672,0.001122001
39292,21,-295.4586182,-583.234436,1963.783203,0.001299758,-144.6705933,-612.6257324,1843.778809,0.8605298,-324.4706421,-233.0973511,2049.194824,0.54563373,-295.2774658,-586.3491821,1962.911621,0.001347982,-297.9347534,-659.2602539,1904.703247,0.6852061,-295.008728,-582.1134644,1967.380127,0.00108803
39293,21,-295.4671021,-598.100708,1966.713989,0.001403131,-141.7466431,-619.3243408,1847.650146,0.8631448,-323.9807129,-236.7689209,2049.442627,0.60082567,-295.1705933,-600.8782349,1966.170288,0.001319863,-293.340271,-675.1915283,1909.651611,0.6704993,-295.3876343,-597.1473389,1969.636719,0.001361205
39294,21,-295.0760498,-608.0438232,1965.411499,0.001227963,-144.1461182,-622.9561157,1847.457031,0.8824048,-335.0690002,-237.1258545,2049.533203,0.61379915,-295.2940063,-611.2741089,1964.834229,0.001428593,-294.9249268,-680.9300537,1910.254639,0.67505145,-294.6460571,-607.8778076,1969.111816,0.001057746
39295,21,-296.4887695,-607.5112305,1966.199219,0.001277081,-145.5476074,-622.9710083,1847.788818,0.88086885,-332.8221741,-238.3619385,2048.541504,0.6035321,-296.0845947,-610.6622314,1965.543213,0.0013926,-296.2368774,-681.6766357,1909.904297,0.675229,-295.9540405,-607.2754517,1969.677979,0.000998662
39296,21,-299.7993164,-622.9642334,1966.5979,0.001323114,-147.5984497,-629.2682495,1849.883789,0.88441634,-327.3303223,-236.2983398,2048.002441,0.5511976,-300.2205811,-626.1939697,1965.137451,0.001404001,-307.5378418,-665.0505371,1898.422363,0.6990396,-298.5285645,-623.2957764,1969.414795,0.001154901
39297,21,-304.0715942,-623.2456055,1974.115967,0.001308869,-149.3206787,-627.5300293,1848.049805,0.8717576,-329.6538391,-242.3427734,2057.878418,0.5381061,-304.5271606,-627.1989136,1972.576904,0.001490892,-308.6330566,-670.8424072,1906.097778,0.7121772,-303.6152344,-624.9375,1977.001953,0.001137934
