id,trial,H_headTop_x,H_headTop_y,H_headTop_z,H_headTop_confidence,H_neck_x,H_neck_y,H_neck_z,H_neck_confidence,H_tailBase_x,H_tailBase_y,H_tailBase_z,H_tailBase_confidence,H_lEar_x,H_lEar_y,H_lEar_z,H_lEar_confidence,H_lShoulder_x,H_lShoulder_y,H_lShoulder_z,H_lShoulder_confidence,H_lElbow_x,H_lElbow_y,H_lElbow_z,H_lElbow_confidence,H_lWrist_x,H_lWrist_y,H_lWrist_z,H_lWrist_confidence,H_lHip_x,H_lHip_y,H_lHip_z,H_lHip_confidence,H_rEar_x,H_rEar_y,H_rEar_z,H_rEar_confidence,H_rShoulder_x,H_rShoulder_y,H_rShoulder_z,H_rShoulder_confidence,H_rHip_x,H_rHip_y,H_rHip_z,H_rHip_confidence,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
32637,20,-237.9364014,-551.1697998,1679.151123,0.914264,-283.2188721,-375.6396484,1824.02002,0.8909188,-383.890686,-92.11633301,2262.741211,0.871419,-333.5906982,-477.5976563,1745.383789,0.97131306,-453.9612732,-378.2672729,1890.908691,0.92229867,-330.5751343,-378.8716431,1983.492676,0.000680894,-329.8201294,-379.0878601,1983.030029,0.000688305,-491.0064392,-149.6640625,2260.057373,0.83892804,-179.012085,-463.6613464,1760.132324,0.8778594,-133.3762817,-344.3447876,1891.569702,0.8535806,-253.5672607,-120.0558472,2271.079102,0.81559163,1,1,1,1,0,0,0,0
32638,20,-237.2085571,-568.7808838,1687.483398,0.90693384,-282.4707031,-390.963562,1826.568359,0.9038562,-381.7318115,-96.1072998,2250.998047,0.84306186,-336.015564,-490.8353271,1750.630249,0.9170067,-451.633667,-384.6382751,1889.927979,0.88048035,-331.5202026,-389.9688416,1976.14624,0.000638556,-330.8303223,-390.3357849,1975.809814,0.000648137,-490.2107849,-155.0285645,2253.878418,0.8213219,-178.3013306,-482.520813,1766.308838,0.9539202,-134.2014771,-360.2325439,1889.946289,0.8560154,-252.2258911,-122.7836914,2259.650391,0.79605967,1,1,1,1,0,0,0,0
32639,20,-240.869812,-586.0996704,1694.177979,0.86039716,-285.4741821,-410.3535156,1832.839722,0.9014799,-384.5649719,-105.6055908,2263.606201,0.82464314,-339.8895264,-506.3632507,1756.230591,0.9252888,-450.7755432,-403.0404968,1900.029541,0.85531884,-346.4279175,-416.723053,1986.082886,0.000539931,-345.5549011,-416.8093872,1985.826172,0.000561147,-493.3389893,-163.5629272,2258.532227,0.8157781,-184.578186,-494.7076721,1770.643311,0.9278821,-137.2988281,-376.1273193,1890.567383,0.8951718,-253.3162231,-136.7412109,2271.870117,0.8023533,1,1,1,1,0,0,0,0
32640,20,-240.3421631,-593.9876709,1691.648193,0.9140594,-283.3959351,-427.7301941,1831.677246,0.85949147,-386.3341064,-110.3669434,2250.174316,0.81167316,-343.005127,-525.6364746,1760.724365,0.91926354,-449.0126953,-413.3540039,1902.408691,0.8204495,-357.2945862,-453.3302612,1974.658691,0.000601913,-355.8513794,-452.4721069,1974.734863,0.000615348,-497.6546631,-172.5157471,2253.285645,0.80178356,-184.1026611,-520.3935547,1785.945557,0.8880891,-126.7461548,-390.914856,1894.119141,0.8648676,-247.7632446,-138.2659912,2270.674316,0.7956341,1,1,1,1,0,0,0,0
32641,20,-244.2514038,-612.7158203,1697.840942,0.9004057,-283.6828613,-444.603363,1837.33313,0.8949906,-383.3701782,-116.6340332,2244.449219,0.852811,-344.1071167,-541.2264404,1764.457886,0.9152322,-442.0653687,-425.8187866,1897.379395,0.8610907,-367.4960022,-479.9802246,1982.366577,0.000427408,-366.0978394,-479.3790894,1982.246094,0.000436444,-492.3799438,-171.0222168,2237.273926,0.8130983,-179.3710938,-541.6882935,1781.971436,0.92209387,-127.1173096,-399.1629028,1894.099731,0.89126533,-244.2741089,-150.5944824,2263.826172,0.776587,1,1,1,1,0,0,0,0
32642,20,-239.8346558,-630.4038086,1706.22522,0.8902252,-289.6364746,-456.7763062,1843.319336,0.8917038,-376.8317871,-117.4586182,2253.397705,0.82463706,-345.5723877,-557.8752441,1769.756226,0.93612087,-448.8798218,-448.8482666,1908.312866,0.8098124,-366.7778625,-501.5484619,1979.606934,0.000397439,-365.4484863,-500.2937317,1979.690063,0.000394613,-487.9124756,-174.9573975,2241.033203,0.8444799,-187.1431885,-555.0197754,1793.157715,0.8945285,-129.4320679,-413.2233276,1898.880493,0.8442859,-241.0977173,-146.7709961,2273.163574,0.75046855,1,1,1,1,0,0,0,0
32643,20,-249.7788086,-645.7790527,1713.462524,0.88416743,-286.2265625,-473.0723572,1848.703003,0.8396343,-378.8956299,-122.5726318,2246.45459,0.8654096,-349.0083008,-570.4315186,1778.336182,0.90622455,-442.1269531,-445.9676514,1911.65918,0.8578301,-383.7352295,-497.5064697,1969.004395,0.000570092,-381.6432495,-496.3039551,1969.839233,0.000582575,-488.1444702,-180.4633789,2234.556152,0.83353573,-189.256897,-570.1765137,1797.674072,0.89082,-135.5684204,-438.8494263,1908.048584,0.6565511,-241.9909058,-153.4559326,2264.137939,0.8275536,1,1,1,1,0,0,0,0
32644,20,-251.868042,-661.7680054,1721.232178,0.8831831,-290.0631104,-491.1470337,1851.191162,0.86577284,-385.9729004,-126.3221436,2240.918945,0.8656726,-352.2643433,-586.0354614,1782.614502,0.90274185,-443.3052368,-460.205719,1913.749146,0.88291824,-364.9714355,-493.1046448,1977.293701,0.000485455,-363.4511414,-492.4272461,1977.79248,0.000490771,-491.4809875,-183.9631348,2239.73584,0.8240692,-193.1376343,-582.2037354,1798.571167,0.88116866,-138.5244751,-454.5770264,1907.080933,0.8629144,-251.2319336,-151.0755615,2258.185303,0.800299,1,1,1,1,0,0,0,0
32645,20,-254.6157837,-679.8088989,1730.793213,0.89764315,-289.5148315,-504.076355,1854.53833,0.8454098,-382.2368774,-130.4934082,2250.15918,0.8403021,-354.1419678,-599.4020386,1787.235107,0.86289936,-445.9029541,-470.4863281,1918.725342,0.8679665,-364.6760254,-501.5582275,1980.980225,0.000512174,-363.3305054,-500.7786255,1981.735596,0.000554161,-493.474884,-192.0109863,2251.555664,0.85565674,-195.8406982,-596.0810547,1803.475952,0.8360803,-136.8331299,-472.8649597,1912.999512,0.8766196,-241.9595337,-161.1190186,2265.382813,0.8092008,1,1,1,1,0,0,0,0
32646,20,-260.4906006,-694.8529053,1738.493042,0.89079356,-288.7305298,-511.9141541,1854.530029,0.8907061,-386.7219238,-140.8515625,2247.744141,0.8218677,-357.3117065,-614.4587402,1797.010376,0.8309706,-441.6500244,-482.8241882,1919.326172,0.81229687,-371.1848755,-523.963623,1981.806152,0.000526711,-369.8634033,-522.9188843,1982.931152,0.000553074,-498.4655762,-203.112793,2242.529785,0.79707813,-197.027771,-612.3383789,1809.903076,0.843269,-135.2782593,-485.6972961,1916.435059,0.8730444,-245.5410156,-169.4327393,2265.437256,0.75747794,1,1,1,1,0,0,0,0
32647,20,-258.9827271,-711.6226196,1744.006348,0.8515069,-292.6821289,-528.3232422,1857.580322,0.91606516,-390.1387939,-139.5083008,2236.591309,0.8324674,-359.6381226,-630.3592529,1800.31311,0.85043925,-448.344635,-503.5727539,1929.239746,0.7929736,-381.5788879,-527.2449951,1989.58252,0.000481212,-379.9422607,-525.9489136,1990.475342,0.000499123,-494.8907776,-206.4320068,2227.987793,0.8303318,-196.7561035,-622.9829102,1814.985352,0.84328175,-138.1824951,-492.9961243,1922.547974,0.84957963,-249.9197998,-165.7028809,2244.471924,0.76011914,1,1,1,1,0,0,0,0
32648,20,-262.8511963,-727.7341309,1749.024658,0.87488097,-293.880249,-538.0394287,1860.641357,0.93502265,-395.8355103,-146.9924927,2239.046387,0.83844787,-361.0055542,-642.6376953,1806.012939,0.8193212,-451.8943787,-526.2636719,1932.327515,0.79308224,-388.147522,-535.6956787,2001.067383,0.000451806,-386.4960327,-534.3057251,2001.799072,0.000491907,-499.3607178,-212.2548828,2231.740234,0.8210534,-199.6072998,-635.8175049,1816.75769,0.8920678,-139.5847168,-507.8396606,1928.58667,0.82137305,-257.8800049,-170.331543,2252.468994,0.7319833,1,1,1,1,0,0,0,0
32649,20,-265.8013916,-742.0254517,1751.677979,0.90097535,-297.2021484,-546.020752,1857.294922,0.8634264,-402.80896,-155.2418213,2240.750977,0.8397542,-359.6848145,-657.8435059,1807.791748,0.86465794,-452.9182129,-533.4119873,1930.585205,0.8282062,-393.7803955,-539.0402832,2002.881714,0.000578225,-392.2120972,-538.3222656,2003.351074,0.000604518,-507.4564819,-221.850769,2233.945557,0.8092414,-204.5100098,-650.2019653,1822.489258,0.88730663,-137.9666748,-515.8870239,1931.202393,0.836838,-262.8823242,-178.2068481,2251.524902,0.7701464,1,1,1,1,0,0,0,0
32650,20,-266.0133667,-756.791626,1755.373413,0.89773226,-300.8638306,-554.8497314,1853.845337,0.8258151,-400.6171265,-160.8832397,2233.405273,0.82975096,-360.5558472,-673.081665,1813,0.8785103,-456.7234497,-545.2047119,1930.864746,0.8134513,-392.8764648,-548.8411865,2005.537842,0.000458681,-391.3734741,-548.0637817,2005.975342,0.000486024,-508.6619873,-226.3869629,2227.912354,0.8082095,-207.9672241,-661.0396729,1826.586792,0.8971017,-143.4111328,-523.2512817,1928.447632,0.8327701,-258.4956665,-184.5994263,2247.462891,0.7865618,1,1,1,1,0,0,0,0
32651,20,-271.6849365,-771.9277954,1758.568726,0.8899556,-303.9660034,-567.9616699,1853.973145,0.8169429,-402.2232056,-165.0509644,2222.924805,0.8354116,-364.9823608,-684.7926636,1817.918579,0.87953347,-459.7868652,-558.2758789,1930.896729,0.87539154,-392.328186,-545.7883301,1994.124146,0.000559474,-390.8886719,-545.0905151,1994.567383,0.000598152,-509.5461426,-229.1177979,2216.641357,0.8164015,-210.6453247,-677.9750977,1826.121826,0.8621288,-147.2976074,-528.8024902,1922.852783,0.87341416,-264.6574707,-184.145874,2237.46875,0.806248,1,1,1,1,0,0,0,0
32652,20,-274.4729004,-779.1246338,1759.513184,0.91335,-307.2471313,-577.9500122,1847.20459,0.77514714,-398.3322754,-169.7714844,2220.082031,0.802899,-368.1837769,-693.3336182,1822.273071,0.8473055,-462.3947754,-563.4975586,1928.668579,0.87698424,-399.1365967,-553.010376,1987.481201,0.000449352,-397.7196045,-552.0278931,1987.936279,0.00049143,-510.8644409,-232.9943848,2214.286133,0.8121039,-214.088562,-687.9210815,1828.751587,0.86930346,-148.5648193,-535.3878784,1920.908691,0.8835876,-259.5217285,-188.8867798,2233.755371,0.78261924,1,1,1,1,0,0,0,0
32653,20,-281.3970947,-789.2811279,1757.567627,0.8507365,-309.6551514,-585.3520508,1844.313965,0.79637235,-405.3498535,-169.1655273,2215.513184,0.8340322,-373.5098877,-702.37854,1825.018188,0.84044987,-464.1729126,-571.5889893,1929.143433,0.83091486,-400.6031494,-553.0700073,1989.478638,0.000494327,-399.2860718,-552.248291,1989.818726,0.000512223,-512.0120239,-238.1574707,2211.861816,0.82735604,-220.2058105,-699.0200195,1828.210083,0.8286469,-150.1807251,-545.0718384,1921.830566,0.8817611,-267.6085205,-184.9107666,2223.460693,0.80387586,1,1,1,1,0,0,0,0
32654,20,-290.6971436,-804.3039551,1760.938354,0.9164265,-311.6018677,-589.3579102,1840.96106,0.7975054,-405.3860474,-167.0839844,2214.216064,0.8464311,-382.0390015,-713.7734985,1828.820068,0.82090867,-467.8988647,-573.4917603,1921.284668,0.80525285,-402.6989441,-552.2369385,1989.676147,0.000355377,-401.3035278,-551.6655273,1989.980469,0.000389799,-508.4657898,-240.4022217,2208.796875,0.82905036,-229.5314331,-713.5479736,1837.379883,0.791465,-152.8061523,-556.5230713,1921.560303,0.8512315,-267.1241455,-186.2775269,2226.033203,0.8058157,1,1,1,1,0,0,0,0
32655,20,-288.1591797,-814.906189,1760.228027,0.849686,-315.5072021,-600.3226318,1829.999756,0.76734364,-405.3320313,-175.4668579,2202.220703,0.7924674,-381.1204834,-724.5559082,1819.590088,0.8230529,-464.8358154,-593.0128784,1926.955322,0.86567396,-399.8540039,-553.4189453,1965.519531,0.000450059,-399.0151978,-552.6590576,1965.955444,0.000450404,-512.635376,-246.7825928,2196.718994,0.8151558,-229.7910156,-717.8178711,1826.200195,0.7950168,-160.4050903,-566.0517578,1911.613159,0.8879098,-266.1414185,-193.5321045,2207.398438,0.767243,1,1,1,1,0,0,0,0
32656,20,-296.0704346,-822.6845703,1758.411987,0.8818568,-315.965332,-613.4006348,1830.637207,0.7539444,-391.1872559,-182.416626,2209.405029,0.76877964,-391.6968994,-737.3498535,1822.693115,0.8270171,-469.5710449,-595.4672241,1927.991943,0.7893459,-398.6300659,-573.6524048,1972.751221,0.000392973,-397.6064453,-572.6329346,1973.523438,0.000395975,-507.0140991,-252.0544434,2199.49707,0.8044017,-239.3290405,-736.8250732,1833.593018,0.7321851,-169.9717407,-574.3557739,1905.899536,0.8559637,-251.1009521,-201.9632568,2216.820313,0.75415313,1,1,1,1,0,0,0,0
32657,20,-304.0549316,-830.3918457,1754.766235,0.9030329,-318.3554077,-628.6502075,1833.648193,0.7724167,-399.869812,-184.1650391,2200.520752,0.7944234,-396.6983643,-744.7368164,1821.099609,0.84252816,-476.5969849,-605.0057373,1919.513916,0.7878458,-406.9764404,-577.4561768,1975.953613,0.000458817,-406.116394,-576.869751,1976.169067,0.00045833,-511.296875,-255.0238037,2197.33252,0.8267145,-240.6937256,-740.9310303,1823.585449,0.7250456,-172.2196045,-587.173584,1907.874512,0.82068765,-255.0509644,-206.4128418,2194.696289,0.64207834,1,1,1,1,0,0,0,0
32658,20,-307.4572144,-838.6240234,1753.646851,0.88632786,-320.6658936,-635.9577026,1826.994385,0.7780087,-400.7105713,-187.7421875,2189.403564,0.790516,-401.9013672,-752.7733765,1818.829102,0.8244913,-479.7662964,-609.8527832,1921.204834,0.74024725,-409.0563965,-589.3763428,1970.114502,0.000488584,-408.2717285,-588.9136353,1970.259644,0.000494595,-512.807251,-260.9577637,2191.322998,0.8305199,-248.5865479,-754.8747559,1832.11377,0.7380329,-177.4517822,-593.4972534,1902.935059,0.82601106,-259.802063,-198.6525879,2177.701172,0.7127869,1,1,1,1,0,0,0,0
32659,20,-311.8083496,-842.8416748,1746.193237,0.87266123,-325.7390137,-644.9423218,1828.966553,0.78941953,-396.2529297,-193.3057861,2193.688965,0.80720556,-405.6651001,-758.4914551,1816.357178,0.84136254,-482.5977478,-614.6785889,1914.055542,0.7508096,-402.5273438,-582.7530518,1967.21167,0.000478431,-401.4274292,-582.1468506,1967.536987,0.000486694,-508.3084106,-258.9776001,2192.271484,0.83600307,-252.6101685,-761.1168213,1823.206787,0.81374526,-177.6985474,-605.1577148,1902.131592,0.82587546,-252.9803467,-215.2189941,2189.238525,0.66383284,1,1,1,1,0,0,0,0
32660,20,-313.6467285,-847.9768066,1744.666504,0.84881294,-334.1393433,-647.7669678,1818.186401,0.76731384,-402.8931885,-196.7058105,2172.737061,0.73221385,-407.5237427,-763.7172852,1808.551392,0.82004327,-482.7052612,-628.7996216,1918.631348,0.7959969,-413.1888428,-602.781311,1956.654297,0.000522911,-412.7962036,-602.4619141,1957.418091,0.000534046,-514.2666626,-268.586731,2178.584961,0.7966093,-261.0657959,-772.4492798,1831.060303,0.8028195,-182.4227905,-605.8655396,1892.0271,0.89218616,-256.2351685,-200.9197998,2148.714355,0.69130963,1,1,1,1,0,0,0,0
32661,20,-320.7027588,-851.3199463,1737.969971,0.90778446,-338.0809937,-653.6968994,1815.18689,0.74910045,-401.446167,-202.7857666,2175.445313,0.7741132,-412.6028442,-767.3285522,1806.875244,0.86250037,-488.2467041,-640.6801758,1912.523315,0.8149029,-406.9077759,-601.9957886,1955.395386,0.000461508,-406.7605591,-601.8024902,1956.025146,0.000467236,-511.693573,-271.5837402,2177.792236,0.8015201,-263.2258301,-775.7667236,1823.430908,0.8350124,-184.899353,-612.6224976,1888.370239,0.8606997,-262.677002,-216.1715088,2161.376953,0.67540675,1,1,1,1,0,0,0,0
32662,20,-331.5574951,-860.2433472,1736.141357,0.8787191,-338.6625977,-663.534668,1819.103149,0.7697898,-391.9523315,-206.9389648,2177.190918,0.78672385,-418.0668945,-771.8147583,1804.828613,0.8858251,-490.247345,-643.9865112,1919.352539,0.8182606,-406.9726563,-597.8939209,1954.540405,0.000513443,-406.1947632,-597.541748,1955.165527,0.000525941,-507.8839722,-271.9922485,2183.451172,0.8147096,-265.2037354,-784.0327148,1815.022827,0.81600904,-183.973999,-617.8847656,1886.865601,0.8385691,-247.1645508,-228.4456787,2150.806396,0.693605,1,1,1,1,0,0,0,0
32663,20,-334.3919678,-861.3093262,1734.44812,0.83757126,-340.0767822,-664.2296143,1810.67334,0.7512565,-385.8024902,-210.3614502,2169.727295,0.7663147,-420.5491638,-772.8706055,1803.284668,0.87800187,-491.6356812,-646.3806152,1913.949219,0.8274485,-404.5567627,-596.3414917,1944.942627,0.000403662,-403.6948853,-595.9936523,1945.751831,0.000418339,-502.3755493,-270.0039063,2174.84082,0.8002683,-270.6348877,-785.8659668,1815.367798,0.8540464,-185.0105591,-622.4122925,1878.981323,0.85145736,-244.9594727,-231.9526367,2142.618652,0.6973169,1,1,1,1,0,0,0,0
32664,20,-338.822937,-875.293335,1733.758057,0.8446538,-338.3779297,-674.3565063,1808.846069,0.7616494,-386.355896,-214.8987427,2166.477539,0.7940969,-425.9361572,-780.6072388,1800.162598,0.8420128,-502.0106506,-654.8096924,1917.918335,0.76546574,-408.5294189,-606.2166748,1949.2771,0.000535421,-407.5344238,-605.8151245,1950.30603,0.000547383,-506.346405,-276.4976807,2177.374023,0.8122098,-271.5973511,-798.4429321,1810.228516,0.8417991,-188.3016968,-628.3845825,1873.968262,0.82096833,-243.1983643,-241.3327637,2138.520508,0.73309356,1,1,1,1,0,0,0,0
32665,20,-347.1015015,-884.5917969,1733.282715,0.8564124,-351.4904785,-676.2108154,1806.382935,0.7725797,-380.7214355,-216.7677002,2160.112061,0.7919921,-431.1148376,-788.8742676,1798.504028,0.8584976,-502.494812,-651.9261475,1904.657471,0.6737677,-405.5641479,-606.2084961,1943.185547,0.000501398,-404.3966064,-605.4083862,1944.179321,0.000550004,-500.9437256,-279.8197021,2172.638672,0.8339205,-276.293335,-801.4493408,1805.2229,0.8534103,-194.500061,-635.8591309,1864.985107,0.8889421,-239.4899902,-247.6272583,2137.494629,0.75665325,1,1,1,1,0,0,0,0
32666,20,-356.288147,-884.4642944,1727.671143,0.86742115,-359.6653442,-684.4089355,1797.614502,0.76394576,-379.2330933,-216.4335327,2144.810059,0.7973702,-437.3012085,-794.4576416,1796.102295,0.8471909,-503.2785034,-676.6191406,1920.955322,0.78250384,-396.7093506,-622.0957031,1941.183472,0.000476848,-396.1207275,-621.0705566,1942.438232,0.000508864,-500.6925659,-278.3638916,2162.136719,0.80979013,-285.7773438,-808.4603271,1802.936401,0.8687553,-196.6443481,-630.8618774,1855.298462,0.885646,-241.2458496,-243.4367676,2120.704102,0.78860974,1,1,1,1,0,0,0,0
32667,20,-364.1598511,-891.5838623,1725.673218,0.86238384,-361.9140625,-690.961731,1795.219482,0.7590528,-387.1676025,-223.4283447,2140.806641,0.7806907,-441.5906982,-793.3071289,1790.953979,0.82491535,-502.4279175,-681.4823608,1916.672363,0.80045605,-399.027771,-629.7600098,1930.460449,0.000436435,-398.4990234,-628.8713379,1931.782959,0.000483467,-501.9790039,-283.3045654,2152.705566,0.84098774,-295.02771,-808.6158447,1795.180664,0.853048,-200.4321289,-636.5869751,1846.641602,0.88361675,-250.034668,-240.9758301,2110.509766,0.76720965,1,1,1,1,0,0,0,0
32668,20,-372.9421997,-898.4103394,1723.262451,0.84191835,-365.3203735,-696.3384399,1791.835571,0.74721766,-388.121521,-230.4251709,2151.923828,0.7904947,-449.5558167,-798.9197998,1792.149658,0.7984532,-509.519043,-694.1947632,1928.274414,0.8405003,-406.9717407,-641.2784424,1937.702393,0.000466291,-406.2382813,-640.3289185,1939.075928,0.00048724,-505.3935547,-290.3700562,2166.077148,0.83214355,-303.0078735,-819.0637207,1796.391846,0.8279468,-201.421814,-636.7849731,1843.594604,0.87090504,-248.2682495,-247.8251953,2116.569824,0.7901024,1,1,1,1,0,0,0,0
32669,20,-376.0206299,-902.0091553,1722.169434,0.84219897,-365.2635498,-695.1809692,1785.271484,0.7636936,-379.9393921,-236.1574707,2150.30127,0.82050437,-454.8886719,-808.348999,1788.889404,0.83489907,-511.2088928,-682.3310547,1918.397949,0.82706267,-407.3483276,-630.060791,1930.366699,0.000571866,-406.6010132,-629.2223511,1931.591431,0.000579314,-497.8331909,-290.3314209,2158.893066,0.8121098,-307.463562,-823.6832886,1792.1521,0.82617503,-209.4696045,-646.598877,1839.383423,0.8279255,-241.6936646,-267.666748,2119.873047,0.75337476,1,1,1,1,0,0,0,0
32670,20,-383.6796265,-900.1564941,1718.1521,0.8380499,-371.2302246,-702.7422485,1783.457642,0.8038524,-378.0200195,-239.7998047,2149.661133,0.8131327,-462.6063843,-815.1600952,1786.429443,0.87020946,-512.0740967,-686.7492065,1914.490967,0.7586944,-407.163147,-625.2886963,1929.802734,0.000454453,-406.5309753,-624.7869873,1931.036621,0.000459045,-495.394043,-289.7227173,2157.987793,0.8070584,-310.8344727,-826.9018555,1788.051025,0.84719205,-210.4562988,-652.0802612,1833.380371,0.8464541,-241.5066528,-273.614624,2124.578613,0.77051073,1,1,1,1,0,0,0,0
32671,20,-386.1813354,-901.5703735,1713.688965,0.8417368,-377.7175293,-711.0427246,1783.900513,0.76564515,-378.5760498,-241.769043,2140.053223,0.81207705,-471.6121216,-821.5430908,1783.459961,0.848507,-514.5682373,-690.1853027,1913.314331,0.8044329,-408.202179,-617.9694824,1919.54126,0.000528484,-407.2677612,-617.3233032,1920.684082,0.000545175,-496.9093628,-293.0935669,2150.181885,0.84198654,-314.1880493,-827.5371094,1776.767212,0.8792166,-213.6503906,-657.3703003,1829.661377,0.8622582,-240.447998,-274.8148804,2114.716064,0.77294534,1,1,1,1,0,0,0,0
32672,20,-391.4207764,-911.354126,1714.655029,0.8149726,-381.5639648,-717.1138916,1782.861084,0.7914272,-384.3918457,-243.09021,2138.972168,0.81233776,-479.0735474,-823.8865967,1782.705566,0.8400239,-518.8222656,-690.1644897,1908.015869,0.69393206,-414.7602844,-617.5137329,1926.946777,0.000467542,-413.7489929,-616.8339844,1926.810913,0.000482509,-498.8343506,-296.4379883,2148.335938,0.8672153,-322.7371826,-833.9083252,1778.081543,0.8145781,-211.2792358,-651.3690186,1825.783447,0.8572718,-244.7979736,-282.0637207,2116.760742,0.83000636,1,1,1,1,0,0,0,0
32673,20,-402.7067261,-913.3946533,1714.805786,0.68938917,-385.2332764,-714.4071655,1775.696533,0.7832288,-387.7958984,-245.7693481,2135.335205,0.8152733,-480.4779663,-820.8230591,1781.609619,0.8030633,-532.1688232,-686.1083984,1908.529785,0.76012295,-417.1385803,-613.6970825,1923.438477,0.000521713,-415.9862671,-612.9136963,1923.809326,0.000560401,-496.2714233,-296.4772949,2136.455078,0.83034104,-327.5194092,-834.8760986,1777.517822,0.7755651,-217.8933105,-654.9109497,1823.407715,0.8804678,-249.5922241,-280.5161743,2110.84668,0.79065716,1,1,1,1,0,0,0,0
32674,20,-425.6757813,-930.4530029,1726.329834,0.7057423,-392.1380005,-720.3480835,1776.539429,0.7783266,-388.7202759,-246.3084717,2125.824707,0.8199256,-491.9095764,-828.2390137,1784.908936,0.7626599,-529.2806396,-671.9122925,1897.218506,0.7878985,-417.6901855,-608.7736816,1911.995117,0.000443368,-416.6622009,-608.2792969,1912.95752,0.000491437,-501.3831177,-299.7467041,2134.627686,0.86774135,-336.5935059,-842.2268066,1783.634399,0.74543774,-240.2745972,-676.3120117,1830.031738,0.8881974,-251.8890381,-279.7991333,2100.067383,0.7991274,1,1,1,1,0,0,0,1
32675,20,-439.8431396,-932.3869629,1718.985107,0.6964324,-400.8915405,-729.2988281,1775.71167,0.81555164,-396.8411865,-252.6660767,2124.23999,0.79582804,-501.1174927,-829.9752197,1783.44165,0.7870238,-537.2850342,-672.3429565,1900.618896,0.84542656,-428.3190002,-604.5785522,1912.349243,0.000555704,-427.3536377,-604.2401733,1912.84021,0.000594634,-508.4860229,-313.293335,2133.862305,0.8445182,-345.6364746,-856.1993408,1778.639648,0.621834,-251.8695679,-694.3718262,1833.510742,0.91466546,-261.3018799,-277.1386719,2098.531006,0.77701384,1,1,1,1,0,0,0,1
32676,20,-448.8402405,-943.2034912,1720.250488,0.7976501,-409.157959,-739.2672119,1783.086426,0.76284176,-392.8518677,-257.3947144,2121.744141,0.8299421,-514.633667,-845.347168,1788.411377,0.8045042,-546.132019,-682.4541016,1908.545288,0.8297254,-429.3711853,-622.2419434,1915.993896,0.000461705,-428.7151489,-621.7745972,1916.935059,0.00046528,-501.8468018,-308.3515015,2129.268066,0.8445641,-361.9927368,-870.8162842,1789.110352,0.6769474,-271.3190918,-718.0322266,1833.702881,0.8012429,-259.2397461,-290.1044922,2098.894531,0.80043095,1,1,1,1,0,0,0,1
32677,20,-460.1700439,-952.7017822,1724.12207,0.67603236,-417.6801758,-739.4442749,1777.331787,0.78644615,-398.5831299,-268.203064,2132.006104,0.8283892,-516.6713257,-846.5540771,1787.397827,0.7589132,-544.3274536,-703.3574829,1913.914429,0.87555915,-455.9191284,-639.6451416,1923.428711,0.000454638,-455.1048584,-639.5410156,1923.85083,0.000477708,-514.704834,-320.6038208,2142.140625,0.85969716,-360.5003052,-862.7907715,1783.585693,0.7703639,-254.7662354,-695.5043945,1834.781006,0.6553572,-260.548645,-302.2716675,2109.727051,0.719719,1,1,1,1,0,0,0,1
32678,20,-458.0883789,-953.0965576,1722.432251,0.7271043,-422.3513184,-746.5415649,1781.544922,0.79125786,-401.9806519,-269.9283447,2126.845703,0.79019046,-525.8583374,-852.3282471,1790.995605,0.7712835,-548.6669922,-712.1248779,1905.87915,0.7895506,-448.55896,-658.9401855,1901.910645,0.000467621,-447.2695923,-658.1688232,1903.282959,0.000486579,-516.0595703,-324.5234375,2138.830566,0.8494794,-365.638855,-877.6641846,1784.179932,0.76988345,-253.3789673,-692.5405273,1821.565918,0.73630214,-259.6345215,-301.6140137,2102.737305,0.73300266,1,1,1,1,0,0,0,1
32679,20,-463.117981,-960.0509644,1724.316284,0.7170238,-425.7654419,-748.2495117,1780.475098,0.77347386,-401.3619995,-273.730957,2120.577148,0.79468787,-527.8029175,-852.8302612,1792.089111,0.76880854,-547.6796875,-709.8604126,1905.713745,0.79803014,-452.9074402,-653.2409668,1904.278564,0.000442986,-451.603363,-652.822998,1905.453247,0.000473384,-516.5383301,-327.7785645,2136.012207,0.83048594,-371.6013184,-880.6121216,1784.39563,0.82267094,-257.2880249,-697.791687,1825.077148,0.7347658,-261.8175049,-306.3647461,2096.896484,0.7004461,1,1,1,1,0,0,0,1
32680,20,-468.4646606,-967.6671753,1725.125732,0.7629197,-425.4381104,-751.3713379,1779.574707,0.78339314,-400.6098633,-276.7944336,2120.418945,0.79172516,-530.6663208,-857.4465942,1794.640137,0.7618751,-548.6624146,-706.9846191,1899.409058,0.73194766,-452.6073608,-651.9006348,1907.051758,0.000491884,-451.4109192,-651.553894,1908.326904,0.000527413,-515.6669922,-327.6694336,2132.611328,0.8325426,-376.9874268,-885.7980957,1785.028687,0.78211254,-250.0426025,-689.9141235,1817.232666,0.78167087,-264.0392456,-311.071167,2100.382568,0.677404,1,1,1,1,0,0,0,1
