time_stamp_m,time_stamp_s,id,trial,nose_x,nose_y,nose_z,headTop_x,headTop_y,headTop_z,neck_x,neck_y,neck_z,tailBase_x,tailBase_y,tailBase_z,lEar_x,lEar_y,lEar_z,lShoulder_x,lShoulder_y,lShoulder_z,lElbow_x,lElbow_y,lElbow_z,lWrist_x,lWrist_y,lWrist_z,lHip_x,lHip_y,lHip_z,lKnee_x,lKnee_y,lKnee_z,lAnkle_x,lAnkle_y,lAnkle_z,rEar_x,rEar_y,rEar_z,rShoulder_x,rShoulder_y,rShoulder_z,rElbow_x,rElbow_y,rElbow_z,rWrist_x,rWrist_y,rWrist_z,rHip_x,rHip_y,rHip_z,rKnee_x,rKnee_y,rKnee_z,rAnkle_x,rAnkle_y,rAnkle_z,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
8.894666667,533.68,26684,19,7.987335205,-148.2202148,2077.824707,-3.451721191,-135.4848328,2031.189453,-29.66827393,-41.02807617,2062.496582,181.1930148,172.0740356,2243.417303,-73.41485596,-87.98190308,2030.643066,-66.86822444,-14.93004502,2121.723414,-1.552185059,-5.096801758,2297.328857,-81.21949768,-129.5007324,2394.196777,175.5581906,172.9287109,2333.873452,133.8620092,80.89263916,2349.605469,219.4108471,99.84133911,2453.221436,25.21228027,-55.53033447,2019.055664,55.13568115,-68.61932373,2116.515137,117.6447449,-90.76000977,2238.598389,50.49670104,-117.277823,2162.115166,334.39801,148.6175537,2341.368408,169.626354,142.315033,2235.780807,203.9157715,-38.71200562,2394.76709,1,0,1,1,1,0,0,0
8.895,533.7,26685,19,9.635803223,-148.568512,2078.235596,-2.395965576,-136.1324158,2031.329102,-28.75137329,-42.60058594,2062.433838,181.4470735,172.0740356,2243.671362,-72.75305176,-89.04449463,2030.26709,-66.94287467,-4.655769074,2121.648763,-7.870391846,-2.581420898,2297.610107,-80.5690918,-129.411377,2392.031738,178.1598613,172.9287109,2336.475123,137.0871328,80.89263916,2349.605469,223.3774539,99.84133911,2453.221436,26.84014893,-58.04006958,2019.136841,55.84561157,-69.50726318,2112.30127,117.252655,-91.49935913,2236.879883,49.91031193,-106.2147637,2161.528776,338.3175897,148.6175537,2341.368408,171.2203065,142.315033,2237.37476,203.477356,-39.40542603,2394.851563,1,0,1,1,1,0,0,0
8.895333333,533.72,26686,19,9.81552124,-147.4746094,2076.804443,-2.255706787,-135.6984863,2030.511719,-26.46652222,-44.24942017,2061.900146,181.7035568,172.0740356,2243.927845,-71.17861938,-89.34393311,2030.848022,-66.96615351,5.61776037,2121.625485,-4.685699463,-5.328704834,2298.246826,-81.86798096,-128.1904297,2394.869629,180.8242678,172.9287109,2339.13953,140.3746683,80.89263916,2349.605469,227.4125288,99.84133911,2453.221436,27.26803589,-58.00305176,2018.738525,57.45217896,-69.79888916,2112.33252,118.9249268,-90.79898071,2236.691895,39.72213745,-166.7896423,2173.655762,342.3059046,148.6175537,2341.368408,172.8743942,142.315033,2239.028847,202.0731812,-38.74945068,2395.34082,1,0,1,1,1,0,0,0
8.895666667,533.74,26687,19,11.45654297,-148.0222778,2077.350098,-0.805603027,-136.2505798,2030.628662,-25.59622192,-44.35852051,2061.332275,181.9624652,172.0740356,2244.186753,-70.41427612,-91.2543335,2030.260986,-66.93806471,15.89105703,2121.653573,-1.123260498,-6.962799072,2296.692383,-84.18489075,-126.7311096,2398.078857,183.5515402,172.9287109,2341.866802,143.7247769,80.89263916,2349.605469,231.5162701,99.84133911,2453.221436,29.08004761,-59.08956909,2018.422241,59.71084595,-69.00253296,2112.424072,119.9822998,-88.72393799,2238.012451,42.77572632,-167.9642944,2164.075928,346.3631507,148.6175537,2341.368408,174.5886967,142.315033,2240.74315,202.1950073,-39.05145264,2396.149414,1,0,1,1,1,0,0,0
8.896,533.76,26688,19,13.55886841,-147.4712524,2078.595947,0.636962891,-136.5237732,2031.516602,-25.034729,-45.78240967,2061.328369,182.2237992,172.0740356,2244.448087,-69.90240479,-92.66522217,2031.455688,-66.85860943,26.16463457,2121.733029,-8.71182251,-1.437957764,2298.686768,-82.27468872,-127.0953979,2395.991943,186.3418116,172.9287109,2344.657073,147.1376228,80.89263916,2349.605469,235.6888795,99.84133911,2453.221436,27.65426636,-59.46224976,2018.264404,59.38317871,-69.97167969,2112.24585,121.493866,-91.2069397,2234.592041,45.20214844,-170.5660706,2164.118164,350.4895274,148.6175537,2341.368408,154.0432739,-44.81625366,2250.465332,203.9214478,-42.01705933,2396.145996,1,0,1,1,1,0,0,0
8.896333333,533.78,26689,19,16.86419678,-147.1600952,2078.219238,3.42779541,-136.6921997,2031.520508,-23.77197266,-49.36959839,2060.737793,182.4875594,172.0740356,2244.711848,-67.49768066,-94.08029175,2031.263428,-66.72778625,36.43900666,2121.863852,-10.55307007,-1.571960449,2298.166504,-84.56195068,-126.6159668,2398.610352,189.1952186,172.9287109,2347.51048,150.6133737,80.89263916,2349.605469,239.9305623,99.84133911,2453.221436,28.72244263,-60.01296997,2018.522583,60.46713257,-68.03613281,2109.946533,123.0477905,-86.26156616,2235.973145,45.92651367,-166.8651733,2161.985107,354.6852375,148.6175537,2341.368408,152.6868896,-42.03277588,2252.276123,203.50354,-42.88781738,2397.142578,1,0,1,1,1,0,0,0
8.896666667,533.8,26690,19,20.36187744,-147.4299622,2077.453857,6.723693848,-136.5049133,2031.525879,-25.80541992,-49.95587158,2061.37915,182.7537462,172.0740356,2244.978034,-66.20046997,-95.53594971,2030.451538,-66.54559122,46.71468699,2122.046047,-9.880706787,-3.023773193,2300.94165,-84.67198181,-126.4266663,2398.571777,192.1119004,172.9287109,2350.427162,154.1522002,80.89263916,2349.605469,244.241527,99.84133911,2453.221436,28.34741211,-58.965271,2019.226807,60.4848938,-68.4128418,2109.949707,123.4492798,-89.72927856,2235.259521,47.45346069,-167.9641418,2168.552002,358.9504874,148.6175537,2341.368408,154.8105469,-43.70074463,2250.282715,203.3969727,-42.83309937,2396.476807,1,0,1,1,1,0,0,0
8.897,533.82,26691,19,21.03186035,-147.3730164,2077.162598,7.297607422,-136.4930725,2031.454468,-26.30599976,-50.50610352,2061.492676,183.0223603,172.0740356,2245.246649,-65.32394409,-96.5748291,2029.9729,-66.31201778,54.88998413,2122.27962,-7.204956055,-4.797973633,2301.536133,-84.3236084,-126.496582,2398.599365,195.092,172.9287109,2353.407262,157.7542761,80.89263916,2349.605469,248.6219857,99.84133911,2453.221436,28.28442383,-58.63320923,2019.380859,60.69458008,-68.55438232,2109.186035,121.3775024,-91.52816772,2235.883301,46.74819946,-168.254303,2172.160889,363.2854869,148.6175537,2341.368408,153.8407749,-35.94351194,2250.357098,203.0253906,-41.92718506,2396.513916,1,0,1,1,1,0,0,0
8.897333333,533.84,26692,19,18.29470825,-148.9444275,2079.078613,6.079650879,-138.3436279,2032.81665,-24.40463257,-51.75915527,2059.991211,183.2934021,172.0740356,2245.51769,-66.39718628,-97.05065918,2028.993164,-66.02705684,54.88998413,2122.564581,14.97598267,-20.39233398,2291.446533,-81.35598755,-127.343689,2395.858398,198.135663,172.9287109,2356.450925,161.4197783,80.89263916,2349.605469,253.0721541,99.84133911,2453.221436,33.82254028,-67.18692017,2018.85791,57.50598145,-70.52496338,2108.654541,114.5458374,-91.36254883,2236.06958,46.11309748,-161.2686278,2169.426315,367.6904491,148.6175537,2341.368408,153.6610574,-23.92252257,2250.177381,202.0186768,-38.83636475,2397.533203,1,0,1,1,1,0,0,0
8.897666667,533.86,26693,19,18.40637207,-149.6036377,2079.27002,6.65612793,-139.1500244,2032.8927,-23.70761108,-54.77786255,2060.165039,183.5668721,172.0740356,2245.79116,-65.97497559,-98.3694458,2029.575195,-65.6906967,54.88998413,2122.900941,9.398101807,-18.84371948,2293.985107,-81.87487793,-128.0518494,2397.025635,201.2430385,172.9287109,2356.502441,165.1488869,80.89263916,2349.605469,257.5922511,99.84133911,2453.221436,34.37548828,-67.19952393,2018.800049,57.99005127,-70.51852417,2109.490234,118.595459,-92.30950928,2235.79541,45.30675434,-150.1909307,2168.619972,372.165591,148.6175537,2341.368408,153.5414448,-11.90333038,2250.057768,203.5534668,-39.48153687,2397.406006,1,0,1,1,1,0,0,0
8.898,533.88,26694,19,19.53091431,-149.4246216,2079.687012,8.02331543,-138.9865112,2033.068237,-26.47454834,-54.1395874,2061.116699,183.842771,172.0740356,2246.067059,-65.5793457,-99.09759521,2030.040039,-65.30292313,54.88998413,2123.288715,13.9463501,-22.50610352,2290.540771,-84.92404175,-127.0410767,2398.874512,204.4142786,172.9287109,2356.502441,168.9417852,80.89263916,2349.605469,262.1824992,99.84133911,2453.221436,34.86669922,-68.14831543,2019.533325,56.43740845,-70.90200806,2112.29541,119.4970703,-95.34002686,2234.95874,44.55579968,-139.1212971,2167.869017,376.7111326,148.6175537,2341.368408,154.7279663,-48.05319214,2252.440674,205.4087524,-40.15249634,2398.09668,1,0,1,1,1,0,0,0
8.898333333,533.9,26695,19,22.03738403,-150.5366821,2078.330566,9.981018066,-139.4811401,2032.331299,-25.074646,-55.45770264,2062.34668,184.1210992,172.0740356,2246.345387,-63.54220581,-99.52502441,2030.203491,-64.8637193,54.88998413,2123.727919,6.218353271,-18.10629272,2294.393799,-82.57966614,-127.8035583,2399.335449,207.6495388,172.9287109,2356.502441,172.7986596,80.89263916,2349.605469,266.8431244,99.84133911,2453.221436,36.03704834,-67.63891602,2020.947754,57.01623535,-72.25576782,2111.913086,121.2423096,-93.83047485,2233.893311,43.8601932,-128.059173,2167.173411,381.3272979,148.6175537,2341.368408,153.7288513,-48.1138916,2255.231934,204.1398926,-38.61758423,2398.043945,1,0,1,1,1,0,0,0
8.898666667,533.92,26696,19,20.86663818,-150.5106812,2077.857666,9.030883789,-139.3190002,2032.099609,-27.5859375,-53.03918457,2065.238037,184.4018573,172.0740356,2246.626146,-64.26806641,-99.36129761,2031.109497,-64.37306582,54.88998413,2124.218572,8.515655518,-18.32894897,2288.89624,-82.69430542,-128.4906616,2398.850098,210.9489776,172.9287109,2356.502441,176.7196998,80.89263916,2349.605469,271.5743563,99.84133911,2453.221436,35.10517126,-61.15648312,2020.046123,57.5166626,-70.61624146,2111.090332,124.1281738,-99.51696777,2233.459961,43.21989733,-117.004005,2166.533115,386.0143139,148.6175537,2341.368408,155.5528564,-48.69781494,2252.718994,204.9803467,-40.60977173,2398.213867,1,0,1,1,1,0,0,0
8.899,533.94,26697,19,20.87091064,-151.1921387,2077.733887,9.001281738,-139.8341675,2032.261475,-27.58218384,-54.49899292,2065.243408,184.6850459,172.0740356,2246.909334,-64.10162354,-99.82669067,2031.505981,-63.83094074,54.88998413,2124.760697,6.791534424,-17.22473145,2289.205322,-81.77532959,-129.0203857,2399.112305,214.3127567,172.9287109,2356.502441,180.7050987,80.89263916,2349.605469,276.3764278,99.84133911,2453.221436,34.79938884,-50.88072665,2019.740341,57.59802246,-70.60079956,2109.435547,124.2849121,-99.38299561,2233.260254,42.63487731,-105.9552399,2165.948095,390.7724117,148.6175537,2341.368408,155.7302856,-48.57275391,2249.525879,205.3189697,-40.61700439,2398.519775,1,0,1,1,1,0,0,0
8.899333333,533.96,26698,19,21.47192383,-151.6393127,2077.553223,9.539215088,-140.317749,2032.354492,-27.96850586,-55.83468628,2065.890869,184.9706656,172.0740356,2247.194954,-63.25650024,-101.187561,2031.998413,-63.23731952,54.88998413,2125.354319,9.708312988,-19.90460205,2291.099121,-80.18540955,-129.8484497,2398.695557,217.7410412,172.9287109,2356.502441,184.7550522,80.89263916,2349.605469,281.2495756,99.84133911,2453.221436,34.54498521,-40.608028,2019.485937,58.47131348,-70.51696777,2108.730957,127.2409363,-94.9074707,2233.145508,42.10510111,-94.91232508,2165.418319,395.6018254,148.6175537,2341.368408,156.0608521,-48.32904053,2249.768066,203.5201416,-40.93347168,2399.210449,1,0,1,1,1,0,0,0
8.899666667,533.98,26699,19,21.70425415,-151.8512268,2078.687256,9.645751953,-140.8945618,2033.194458,-27.23016357,-56.92523193,2065.090576,185.2587168,172.0740356,2247.483005,-62.82312012,-102.4382324,2032.386963,-62.59217506,54.88998413,2125.999463,6.994903564,-19.20941162,2292.648193,-77.5282135,-130.6885681,2395.670166,221.2339992,172.9287109,2356.502441,188.8697597,80.89263916,2349.605469,286.1940398,99.84133911,2453.221436,34.34194507,-30.33787339,2019.282897,59.26556396,-70.69247437,2105.999268,123.581604,-93.44766235,2234.773926,41.63053948,-83.87470798,2164.943757,400.5027931,148.6175537,2341.368408,156.0263672,-48.26638794,2247.314941,204.1848145,-41.0178833,2399.233643,1,0,1,1,1,0,0,0
8.9,534,26700,19,24.98379517,-151.7459717,2078.845703,12.15005493,-141.1361694,2033.93103,-26.01876831,-58.13531494,2064.880127,185.5492002,172.0740356,2247.773488,-61.25863647,-104.8560486,2033.114868,-61.89547767,54.88998413,2126.69616,6.284729004,-18.13131714,2298.503418,-77.50675964,-129.7231445,2398.407715,224.7918021,172.9287109,2356.502441,193.0494237,80.89263916,2349.605469,291.2100639,99.84133911,2453.221436,34.1902557,-20.06974918,2019.131208,60.03753662,-71.81494141,2106.782959,126.5192261,-99.54821777,2232.951416,41.21116594,-72.8418365,2164.524384,405.4755562,148.6175537,2341.368408,156.026001,-48.55426025,2250.437256,202.2126465,-39.52868652,2399.249512,1,0,1,1,1,0,0,0
8.900333333,534.02,26701,19,24.87634277,-152.4711914,2078.483154,11.98126221,-141.615509,2034.04248,-26.4458313,-58.36404419,2065.41748,185.8421163,172.0740356,2248.066405,-61.59420776,-105.3401794,2033.7229,-61.1471951,54.88998413,2127.444443,9.996276855,-18.87756348,2296.147705,-77.59986877,-129.2680054,2398.26709,228.4146246,172.9287109,2356.502441,197.2942498,80.89263916,2349.605469,296.2978952,99.84133911,2453.221436,34.08990696,-9.803141861,2019.030859,60.16369629,-71.77764893,2105.741455,127.7444458,-101.0577393,2234.327637,40.84695676,-61.81315875,2164.160175,410.5203596,148.6175537,2341.368408,157.9059448,-48.83200073,2246.65332,201.4782715,-40.24191284,2399.954834,1,0,1,1,1,0,0,0
8.900666667,534.04,26702,19,24.70611572,-152.4699097,2078.5979,12.49530029,-141.0302124,2034.1521,-25.68737793,-58.72518921,2065.561035,186.1374658,172.0740356,2248.361754,-61.46533203,-105.1084595,2033.866943,-60.34729252,54.88998413,2128.244346,9.977813721,-18.79309082,2296.090576,-76.46476746,-129.5828552,2397.216309,232.1026446,172.9287109,2356.502441,201.6044472,80.89263916,2349.605469,301.4577846,99.84133911,2453.221436,34.04089125,0.462461969,2018.981843,60.38827515,-71.90988159,2106.187988,126.4544983,-99.32467651,2234.091553,40.53789097,-50.78812309,2163.851109,415.6374522,148.6175537,2341.368408,158.6175537,-49.97531128,2250.141602,201.2417603,-39.84997559,2399.272461,1,0,1,1,1,0,0,0
8.901,534.06,26703,19,24.16656494,-153.2299194,2079.417969,11.94937134,-141.9389038,2034.723511,-25.23983765,-58.25860596,2065.590088,186.4352491,172.0740356,2248.659537,-61.05361938,-105.7585449,2034.359863,-59.4957325,54.88998413,2129.095906,12.14868164,-20.04418945,2294.747314,-75.32090759,-129.3401184,2396.442871,235.8560432,172.9287109,2356.502441,205.9802279,80.89263916,2349.605469,306.6899864,99.84133911,2453.221436,34.04320356,10.72757564,2018.984156,60.95050049,-72.99786377,2107.121826,125.1451416,-99.41619873,2234.053223,40.28395035,-39.76617809,2163.597168,420.8270861,148.6175537,2341.368408,158.8193054,-50.19003296,2251.036133,201.2456055,-40.3515625,2399.479736,1,0,1,1,1,0,0,0
8.901333333,534.08,26704,19,24.29931641,-153.6547852,2079.731445,11.93719482,-142.8379211,2034.869385,-24.29678345,-59.56866455,2065.344482,186.735467,172.0740356,2248.959755,-60.53213501,-106.381134,2034.345459,-58.59247506,54.88998413,2129.999163,11.90402222,-19.01959229,2294.85083,-74.17037964,-129.6821899,2395.404541,239.6750048,172.9287109,2356.502441,210.4218076,80.89263916,2349.605469,311.9947586,99.84133911,2453.221436,34.09684143,20.99271244,2019.037794,61.97814941,-73.9364624,2106.840332,124.1546631,-98.76849365,2233.998535,40.08511946,-28.7467725,2163.398337,426.0895171,148.6175537,2341.368408,158.4810791,-50.15686035,2251.804443,201.5132446,-39.99026489,2399.421875,1,0,1,1,1,0,0,0
8.901666667,534.1,26705,19,25.98117065,-154.1479797,2079.673828,13.14840698,-143.7928467,2035.019409,-22.97409058,-60.51629639,2065.366211,187.0381199,172.0740356,2249.262408,-59.7822876,-107.4077454,2034.473755,-57.63747761,54.88998413,2130.954161,12.652771,-19.84957886,2294.906982,-73.50830078,-129.6079407,2394.900879,243.5597171,172.9287109,2356.502441,214.9294049,80.89263916,2349.605469,317.3723628,99.84133911,2453.221436,34.201805,31.25838561,2019.142757,63.33648682,-74.37329102,2106.711426,124.3126831,-99.55078125,2233.690674,39.9413856,-17.72935522,2163.254603,431.4250048,148.6175537,2341.368408,158.140625,-50.10217285,2252.457031,202.2200928,-39.47146606,2398.715576,1,0,1,1,1,0,0,0
8.902,534.12,26706,19,22.384552,-154.2626648,2079.891113,10.7989502,-143.0300293,2035.272827,-23.11499023,-60.11157227,2065.790283,187.3432086,172.0740356,2249.567497,-60.88317871,-105.741333,2034.216309,-56.63069499,54.88998413,2131.960943,5.106567383,-14.68789673,2294.980713,-69.29498291,-130.9029541,2390.250488,247.510371,172.9287109,2356.502441,219.5032421,80.89263916,2349.605469,322.8230643,99.84133911,2453.221436,34.35809693,41.52510842,2019.299049,63.44219971,-76.75982666,2108.734863,121.0391541,-102.3938599,2233.130859,39.85273882,-6.713375272,2163.165957,436.8338123,148.6175537,2341.368408,155.8059998,-49.18661499,2253.605469,204.6550293,-39.42385864,2398.110596,1,0,1,1,1,0,0,0
8.902333333,534.14,26707,19,24.39593506,-155.0222168,2079.674805,12.61456299,-143.8160095,2034.681641,-19.87042236,-61.45803833,2064.208008,187.6507335,172.0740356,2249.875022,-59.12872314,-107.3486633,2033.422241,-55.57207946,54.88998413,2133.019559,8.580200195,-16.80075073,2295.988525,-70.55960083,-130.9543457,2392.655762,251.5271608,172.9287109,2356.502441,224.1435444,80.89263916,2349.605469,328.3471319,99.84133911,2453.221436,34.56572247,51.79339415,2019.506675,63.14038086,-77.69940186,2108.398926,119.0335388,-103.2385254,2233.169922,39.81917195,4.301718205,2163.13239,442.3162063,148.6175537,2341.368408,154.5926208,-48.79382324,2255.062256,204.2052612,-39.33984375,2398.373535,1,0,1,1,1,0,0,0
8.902666667,534.16,26708,19,22.08282471,-155.7381287,2079.715576,10.83792114,-144.7358398,2034.922974,-18.05584717,-61.3505249,2063.385986,187.9606954,172.0740356,2250.184984,-59.4548645,-106.4988403,2032.923096,-54.46158067,54.88998413,2134.130057,6.772064209,-16.88818359,2299.581787,-65.33435059,-133.1864319,2392.253418,255.610284,172.9287109,2356.502441,228.8505406,80.89263916,2349.605469,333.9448381,99.84133911,2453.221436,34.82468944,62.06375614,2019.765642,62.86721802,-79.79724121,2108.113525,116.9057312,-102.6646729,2234.521729,39.84068054,15.31647601,2163.153898,447.8724573,148.6175537,2341.368408,155.1773071,-49.86990356,2254.267822,204.2437744,-39.34817505,2398.494141,1,0,1,1,1,0,0,0
8.903,534.18,26709,19,22.90637207,-153.8915405,2080.75708,12.22680664,-143.6799622,2035.806396,-16.75039673,-61.55285645,2062.653564,188.2730948,172.0740356,2250.497383,-59.09576416,-106.8147583,2032.317383,-53.2991457,54.88998413,2135.292492,7.445373535,-19.65106201,2300.522705,-51.4156189,-139.0779724,2388.257324,259.7599414,172.9287109,2356.502441,233.6244627,80.89263916,2349.605469,339.6164593,99.84133911,2453.221436,35.13500822,72.33670779,2020.07596,63.44030762,-80.00497437,2108.812012,116.5307007,-99.24981689,2235.918945,39.91726292,26.33144891,2163.230481,453.5028394,148.6175537,2341.368408,156.0828857,-48.89611816,2253.71875,204.4638062,-38.50256348,2398.765625,1,0,1,1,1,0,0,0
8.903333333,534.2,26710,19,23.16412354,-154.1791687,2081.273193,12.53405762,-143.3749695,2036.546875,-17.48757935,-59.84078979,2062.461182,188.5879323,172.0740356,2250.812221,-58.88876343,-106.6692505,2032.085449,-52.08471901,54.88998413,2136.506919,6.666656494,-22.18322754,2301.524902,-47.49960327,-141.3218079,2386.178711,263.9763372,172.9287109,2356.502441,238.465546,80.89263916,2349.605469,345.3622752,99.84133911,2453.221436,35.49669176,82.61276264,2020.437644,63.82119751,-84.67044067,2111.021973,117.7052612,-104.1386719,2235.69751,40.04892016,37.34718763,2163.362138,459.2076304,148.6175537,2341.368408,161.2604675,-51.86953735,2243.117676,204.5744019,-38.3210144,2398.780518,1,0,1,1,1,0,0,0
8.903666667,534.22,26711,19,23.42901611,-153.6763,2081.591553,12.67736816,-143.4372253,2036.664917,-16.58361816,-60.1187439,2062.074219,188.9052086,172.0740356,2251.129497,-57.76513672,-107.0102844,2031.735962,-50.81824249,54.88998413,2137.773396,9.399108887,-23.94979858,2302.209229,-42.89251709,-144.0728455,2384.484863,268.2596789,172.9287109,2356.502441,243.3740293,80.89263916,2349.605469,351.1825695,99.84133911,2453.221436,35.90975557,92.89243431,2020.850708,64.15447998,-86.83685303,2110.581299,115.3671875,-101.8621216,2235.952637,40.2356561,48.36424292,2163.548874,464.9871118,148.6175537,2341.368408,156.8698425,-49.71081543,2251.049561,204.6134644,-38.24655151,2399.663574,1,0,1,1,1,0,0,0
8.904,534.24,26712,19,25.67056274,-152.7516479,2082.212891,14.55731201,-142.5014038,2037.290649,-16.17941284,-61.68603516,2061.537598,189.2249243,172.0740356,2251.449213,-56.70343018,-107.3480835,2031.597046,-49.49965541,54.88998413,2139.091983,9.366943359,-23.27276611,2300.582031,-23.83422852,-153.3886719,2378.764893,272.6101773,172.9287109,2356.502441,248.3501545,80.89263916,2349.605469,357.0776294,99.84133911,2453.221436,36.37421774,103.1762366,2021.31517,65.54922485,-88.31552124,2111.759277,114.4845581,-104.2600403,2236.421875,40.47747732,59.38316557,2163.790695,470.8415689,148.6175537,2341.368408,158.0057678,-50.07376099,2250.324219,204.8144531,-38.41668701,2399.940918,1,0,1,1,1,0,0,0
8.904333333,534.26,26713,19,26.7387085,-151.7291565,2082.628174,15.13247681,-142.2966614,2037.350098,-15.43991089,-62.33099365,2061.628906,189.54708,172.0740356,2251.771368,-56.14144897,-107.7728882,2031.309326,-48.12889446,54.88998413,2140.462744,5.916473389,-20.92657471,2302.358154,-32.88006687,-141.8749327,2380.864171,277.0280466,172.9287109,2356.502441,253.3941671,80.89263916,2349.605469,363.0477459,99.84133911,2453.221436,41.1545105,-74.73571777,2022.348511,66.69378662,-88.13775635,2111.904053,115.7495422,-103.5415955,2236.919434,40.77439314,70.40450643,2164.087611,476.7712907,148.6175537,2341.368408,157.3980103,-49.00149536,2250.627686,205.0437622,-38.65466309,2400.06543,1,0,1,1,1,0,0,0
8.904666667,534.28,26714,19,23.92501831,-152.7127991,2082.913086,12.65612793,-142.9358826,2038.086304,-15.23782349,-61.99224854,2060.807617,189.8716765,172.0740356,2252.095965,-57.4203186,-107.4836121,2031.136475,-46.70589369,54.88998413,2141.885744,12.20129395,-24.31356812,2298.850586,-10.24157715,-158.1050415,2373.230713,281.5135042,172.9287109,2356.502441,258.5063159,80.89263916,2349.605469,369.0932138,99.84133911,2453.221436,39.47363281,-74.67919922,2021.787109,64.96609497,-86.72418213,2113.187012,115.4645386,-102.3459167,2237.729248,41.12641568,81.42881645,2164.439633,482.7765699,148.6175537,2341.368408,158.7901306,-49.46813965,2249.228516,203.1121216,-39.46240234,2402.185791,1,0,1,1,1,0,0,0
8.905,534.3,26715,19,21.90148926,-152.0551453,2084.81543,10.50845337,-143.2529907,2039.874756,-13.3085022,-62.73416138,2060.567139,190.1987142,172.0740356,2252.423002,-57.50250244,-106.1219482,2031.089111,-45.23058458,54.88998413,2143.361054,8.989440918,-23.57244873,2300.567139,-15.79870605,-154.1343384,2373.044922,286.0667712,172.9287109,2356.502441,263.6868532,80.89263916,2349.605469,375.2143317,99.84133911,2453.221436,39.77307129,-78.75439453,2022.641357,63.5758667,-89.43716431,2113.240479,116.4059143,-101.3684692,2240.430176,41.53355976,92.45664669,2164.846778,488.8577029,148.6175537,2341.368408,159.1345825,-49.04956055,2249.896729,203.3251343,-40.65545654,2402.828369,1,0,1,1,1,0,0,0
8.905333333,534.32,26716,19,24.55184937,-148.2413025,2085.817383,12.29385376,-140.8435059,2040.150757,-12.18460083,-64.12677002,2060.0354,190.5281939,172.0740356,2252.752482,-57.05770874,-105.4254761,2030.667969,-43.70289598,54.88998413,2144.888742,12.59332275,-25.32824707,2296.996826,-24.91082764,-148.1418152,2374.293945,290.6880717,172.9287109,2356.502441,268.9360344,80.89263916,2349.605469,381.4114017,99.84133911,2453.221436,42.06628418,-82.29177856,2022.869019,62.17492676,-93.24829102,2112.973877,115.8537598,-98.53729248,2242.180176,41.99584299,103.4885484,2165.309061,495.01499,148.6175537,2341.368408,159.2479858,-48.78692627,2248.742188,203.322876,-40.99560547,2402.906738,1,0,1,1,1,0,0,0
8.905666667,534.34,26717,19,14.65789795,-156.962616,2085.121094,4.012908936,-147.9898682,2038.919434,-12.07458496,-61.87670898,2059.689941,190.8601162,172.0740356,2253.084404,-57.22103882,-104.7052917,2029.734497,-42.12275411,54.88998413,2146.468884,15.24960327,-27.70684814,2295.862549,-16.67025757,-151.5273743,2373.482666,295.3776334,172.9287109,2356.502441,274.2541187,80.89263916,2349.605469,387.68473,99.84133911,2453.221436,42.14196777,-84.00753784,2023.250854,61.67053223,-92.27655029,2113.657471,115.2311707,-95.49816895,2243.826416,42.51328573,114.5250729,2165.826503,501.2487353,148.6175537,2341.368408,158.5744934,-48.07385254,2252.092529,204.8656006,-40.53015137,2401.421387,1,0,1,1,1,0,0,0
8.906,534.36,26718,19,18.3699646,-155.9779053,2083.884277,7.447662354,-148.1855164,2035.730835,-9.71697998,-63.4050293,2060.203125,191.1944818,172.0740356,2253.41877,-57.00497437,-104.975647,2030.529785,-40.4900826,54.88998413,2148.101556,27.32202148,-34.12054443,2289.501953,-30.84207153,-149.9254456,2382.334717,300.1356874,172.9287109,2356.502441,279.6413685,80.89263916,2349.605469,394.0346263,99.84133911,2453.221436,42.0664978,-79.48364258,2021.997437,61.65106201,-94.95626831,2109.8479,123.2015991,-107.2514954,2245.003906,43.0859111,125.5667718,2166.399129,507.5592467,148.6175537,2341.368408,163.6427002,-50.00811768,2245.529785,209.8580322,-48.08166504,2399.594971,1,0,1,1,1,0,0,0
8.906333333,534.38,26719,19,15.84179688,-158.8570557,2082.914063,5.488769531,-149.6500854,2034.470459,-10.23272705,-63.24462891,2061.166504,191.5312913,172.0740356,2253.75558,-59.04473877,-103.409668,2031.018066,-38.80480243,54.88998413,2149.786836,29.68106079,-38.18490601,2288.144531,-43.32342529,-142.5039063,2387.753418,304.9624681,172.9287109,2356.502441,285.0980497,80.89263916,2349.605469,400.4614044,99.84133911,2453.221436,41.74142456,-81.15393066,2021.427612,61.23181152,-95.84295654,2109.602539,122.0358276,-105.0558167,2244.764648,43.71374496,136.614197,2167.026963,513.9468358,148.6175537,2341.368408,161.9819336,-47.76727295,2248.73877,209.8326416,-48.62728882,2399.973633,1,0,1,1,1,0,0,0
