time_stamp_m,time_stamp_s,id,trial,H_headTop_x,H_headTop_y,H_headTop_z,H_neck_x,H_neck_y,H_neck_z,H_tailBase_x,H_tailBase_y,H_tailBase_z,H_lEar_x,H_lEar_y,H_lEar_z,H_lShoulder_x,H_lShoulder_y,H_lShoulder_z,H_lElbow_x,H_lElbow_y,H_lElbow_z,H_lWrist_x,H_lWrist_y,H_lWrist_z,H_lHip_x,H_lHip_y,H_lHip_z,H_rEar_x,H_rEar_y,H_rEar_z,H_rShoulder_x,H_rShoulder_y,H_rShoulder_z,H_rHip_x,H_rHip_y,H_rHip_z,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
19.757,1185.42,59271,7,232.2053223,-787.4902954,1866.813599,50.42858887,-652.5689087,1875.238647,-352.835144,-293.1867676,2049.141113,84.62866211,-761.0407104,1829.305786,-104.6233215,-750.6173096,1904.312378,-96.56066895,-615.0927734,1970.746826,-94.40081787,-614.8323975,1972.035767,-426.130127,-406.3686523,2063.031006,185.8031006,-682.3607788,1918.737793,90.49206543,-528.1021729,1973.518188,-225.2409668,-258.5791626,2056.748779,0,1,1,0,0,1,0,0
19.75733333,1185.44,59272,7,231.7371826,-785.9396973,1866.220459,50.93908691,-652.5437622,1875.406738,-352.7454529,-293.6478882,2048.64209,86.1529541,-761.1311035,1829.861328,-104.3529053,-752.0455322,1905.15332,-96.54360962,-614.3712158,1970.411133,-94.38482666,-614.1029053,1971.746826,-425.0138245,-406.0029907,2060.089844,186.2731934,-682.4215698,1919.416016,89.92321777,-527.5099487,1974.047852,-225.9494629,-258.7888184,2056.407959,0,1,1,0,0,1,0,0
19.75766667,1185.46,59273,7,232.3155518,-786.2156982,1866.706909,51.88677979,-650.8607788,1874.886719,-352.7546997,-293.4926147,2049.166748,86.33496094,-761.2870483,1830.632324,-103.8753662,-750.2763062,1904.276733,-96.55075073,-615.1726074,1971.55127,-94.38317871,-614.8806763,1972.850098,-425.8291626,-406.170166,2061.916016,186.352417,-682.0546265,1919.600464,90.52191162,-527.2924194,1974.139893,-225.5056763,-259.0424805,2056.683594,0,1,1,0,0,1,0,0
19.758,1185.48,59274,7,232.5427856,-785.875,1866.65979,51.62976074,-651.3602905,1874.942139,-352.6693726,-293.3804932,2049.028809,86.69506836,-761.2206421,1830.339111,-102.128479,-751.6797485,1904.491699,-96.32626343,-614.7303467,1971.125732,-94.18066406,-614.4575195,1972.468994,-425.8849487,-406.0355835,2062.241699,186.5,-682.4389648,1919.843262,90.7388916,-527.1468506,1974.645264,-225.3069458,-258.2419434,2056.388184,0,1,1,0,0,0,0,0
19.75833333,1185.5,59275,7,232.8028564,-785.213623,1866.711182,51.83435059,-652.9561768,1875.490723,-352.3046875,-293.3546143,2048.764648,87.33587646,-761.5846558,1830.298828,-101.5874634,-751.7346802,1904.216187,-96.58956909,-615.2208862,1970.899536,-94.40905762,-614.9438477,1972.221924,-425.1539307,-405.6915283,2060.379883,186.7045898,-682.0875244,1920.0979,90.84674072,-527.0228271,1974.805176,-225.3309937,-258.4699707,2056.532715,0,1,1,0,0,0,0,0
19.75866667,1185.52,59276,7,232.151123,-783.8140259,1866.002686,52.23699951,-652.6537476,1875.664795,-352.461853,-293.2817383,2049.070801,87.17877197,-760.96698,1830.016357,-99.75170898,-751.8560791,1903.293335,-96.55584717,-614.9371338,1970.946289,-94.37408447,-614.6408691,1972.290771,-425.0996094,-405.7047729,2060.864502,186.7718506,-681.411377,1919.787109,90.86755371,-526.8565674,1974.699829,-225.4889526,-258.4017334,2056.716064,0,1,1,0,0,0,0,0
19.759,1185.54,59277,7,232.3384399,-784.3383789,1866.013184,52.4284668,-652.649231,1875.550049,-352.3032837,-293.4145508,2049.290039,87.22058105,-760.9318848,1830.237793,-100.3465576,-751.1309204,1902.999756,-96.76403809,-614.9691772,1971.102905,-94.56573486,-614.6397705,1972.412842,-425.2676697,-405.213623,2060.420898,186.9517822,-681.4946289,1920.09375,90.57385254,-526.8820801,1974.281372,-225.1125488,-258.746521,2056.949707,0,1,1,0,0,0,0,0
19.75933333,1185.56,59278,7,232.6568604,-784.9208374,1866.189209,52.57067871,-652.6962891,1875.387207,-352.5318298,-294.1809082,2049.21582,87.88085938,-761.46875,1830.475342,-99.94836426,-751.1340332,1902.879028,-97.0848999,-614.6719971,1971.361084,-94.90008545,-614.3681641,1972.645752,-424.8513184,-405.1099854,2059.901611,187.1188965,-681.8265991,1920.385742,90.85058594,-527.4816895,1974.022949,-225.1782227,-259.0702515,2057.078857,0,1,1,0,0,0,0,0
19.75966667,1185.58,59279,7,232.9608154,-785.3186646,1866.69165,52.59460449,-652.1260986,1875.555542,-352.1254883,-293.5170898,2048.856934,87.78717041,-760.8812256,1830.498291,-99.82458496,-749.6442261,1901.819092,-96.88000488,-614.673584,1971.816284,-94.71124268,-614.3832397,1973.061768,-424.2574768,-404.9854736,2059.851074,187.1846924,-681.8997803,1920.793457,91.15344238,-527.0286865,1974.111328,-225.3798828,-258.6494141,2056.689453,0,1,1,0,0,0,0,0
19.76,1185.6,59280,7,230.7193604,-784.2254028,1868.634033,53.55938721,-653.9655151,1879.333862,-355.5006104,-296.2137451,2051.239746,87.90600586,-764.1998291,1832.935913,-95.98486328,-746.9689941,1902.465088,-101.1634521,-624.9690552,1977.681763,-98.93908691,-624.7810669,1978.67688,-426.5457764,-411.3625488,2065.148682,187.8747559,-679.6791992,1923.679443,89.44384766,-523.7965088,1974.857666,-227.1998901,-261.9193115,2060.324951,0,1,1,0,0,0,0,0
19.76033333,1185.62,59281,7,230.7807617,-785.0950317,1868.936523,53.48748779,-654.1224976,1879.315186,-355.2506714,-296.0606079,2051.497559,87.76226807,-764.5272217,1833.226807,-96.2098999,-745.6160889,1902.45752,-101.0421143,-625.0516357,1978.222412,-98.83056641,-624.8862305,1979.200195,-426.6601868,-410.8119507,2065.385742,187.6160889,-679.6779785,1923.699463,88.28924561,-522.6903076,1973.59082,-227.2077942,-262.2424316,2060.615479,0,1,1,0,0,0,0,0
19.76066667,1185.64,59282,7,230.7746582,-784.4967041,1868.89502,53.25585938,-654.0546875,1879.499146,-355.8737793,-295.9882813,2051.947266,88.04241943,-764.6904297,1833.376221,-96.16552734,-745.7354736,1902.38623,-101.4599609,-624.6673584,1978.436768,-99.25372314,-624.4937744,1979.424316,-427.162323,-410.7230225,2065.657959,187.6342773,-679.7435913,1923.798096,88.52209473,-522.1025391,1973.015625,-227.8258057,-262.161499,2060.860352,0,1,1,0,0,0,0,0
19.761,1185.66,59283,7,230.6251221,-784.2288208,1868.737427,53.0748291,-653.9599609,1879.957642,-355.8723145,-296.4261475,2051.238037,88.35327148,-764.9669189,1833.924072,-96.38513184,-745.6077881,1902.099731,-101.5015869,-624.4720459,1978.69873,-99.32067871,-624.2796631,1979.65332,-427.006134,-411.1112061,2065.476563,187.6435547,-679.9544678,1924.053711,88.98718262,-522.381958,1973.744507,-227.7999268,-261.9954834,2060.067871,0,1,0,0,0,0,0,0
19.76133333,1185.68,59284,7,230.5198975,-784.1888428,1868.822021,53.08068848,-653.9752197,1879.614746,-355.4778442,-296.4077759,2050.779541,88.69952393,-765.7520142,1834.119507,-96.92016602,-746.5355835,1903.268188,-101.2890625,-624.2706299,1978.349609,-99.09155273,-624.1243286,1979.328125,-426.6534729,-411.3057861,2065.551514,187.7947998,-680.2801514,1924.336304,89.66064453,-523.4061279,1973.854492,-227.6176758,-262.0256958,2059.616699,0,1,0,0,0,0,0,0
19.76166667,1185.7,59285,7,230.5244751,-784.3991699,1869.0354,53.13848877,-654.1118164,1879.759033,-355.7551575,-296.5886841,2050.441406,88.30377197,-766.1132813,1834.374756,-97.17211914,-746.8961792,1903.670898,-101.2070313,-624.2633057,1978.203125,-99.01000977,-624.137085,1979.154419,-426.5914917,-411.0402832,2065.30249,187.6118774,-680.0718994,1924.455811,89.49987793,-522.4850464,1974.210693,-227.7539063,-261.6436768,2059.221924,0,1,0,0,0,0,0,0
19.762,1185.72,59286,7,230.6735229,-784.4090576,1869.208496,53.33514404,-653.7922974,1879.713501,-355.7354126,-296.2821045,2050.212158,88.8470459,-766.5615845,1834.906738,-96.08453369,-747.1539917,1903.972168,-101.2783203,-624.5603638,1978.764038,-99.08776855,-624.4520874,1979.707031,-426.7682495,-411.3383789,2065.187256,187.7980957,-679.991272,1924.530518,89.96826172,-522.8926392,1974.219727,-227.9172974,-261.2722168,2058.885254,0,1,0,0,0,0,0,0
19.76233333,1185.74,59287,7,232.269043,-785.477356,1867.158936,53.89959717,-649.3708496,1875.996704,-351.1278687,-291.4180908,2047.802124,87.42352295,-762.1211548,1833.336182,-99.72817993,-748.9598389,1904.394287,-96.89755249,-614.0518188,1972.734253,-94.78686523,-613.7913208,1973.809814,-422.9814453,-406.322876,2060.627441,188.3436279,-681.5689697,1921.494385,91.90802002,-525.0131226,1973.639648,-225.712616,-257.0126953,2055.440918,0,1,0,0,0,0,0,0
19.76266667,1185.76,59288,7,232.1787109,-785.1276855,1867.026855,54.0680542,-649.776001,1876.426147,-351.1737976,-291.6549072,2047.462402,87.690979,-760.7718506,1832.77124,-98.86557007,-747.4916992,1903.092896,-96.16375732,-613.861145,1972.827881,-94.07122803,-613.6096802,1973.927979,-423.0525513,-406.8710327,2060.360352,188.6999512,-681.1416626,1921.499512,91.08135986,-524.2612915,1973.154541,-225.6582336,-257.522583,2055.377441,0,1,0,0,0,0,0,0
19.763,1185.78,59289,7,232.4959717,-785.3782959,1867.286621,54.55328369,-649.65979,1876.321289,-351.3587646,-291.7198486,2047.260742,88.75708008,-762.0048828,1833.775269,-99.01055908,-748.0068359,1903.537354,-96.41552734,-613.8832397,1973.242554,-94.33862305,-613.6651611,1974.311035,-422.9958496,-406.9203491,2060.417969,188.9541016,-681.2931519,1921.95752,91.13525391,-524.0540771,1973.257813,-225.8665771,-257.3909912,2055.208252,0,1,0,0,0,0,0,0
19.76333333,1185.8,59290,7,232.4871216,-784.7431641,1867.490479,53.97338867,-649.9532471,1876.492065,-351.430603,-291.6442871,2047.378784,88.17578125,-760.6469727,1832.766357,-98.45172119,-748.0253296,1902.94397,-96.24395752,-613.513916,1973.472046,-94.16619873,-613.3027954,1974.548828,-423.0037842,-406.5155029,2060.082031,188.8894043,-681.3592529,1922.183105,91.07550049,-523.9550171,1973.016479,-225.8259583,-257.508667,2055.299072,0,1,0,0,0,0,0,0
19.76366667,1185.82,59291,7,232.8104858,-784.8661499,1867.932129,53.59777832,-650.2659302,1876.321777,-351.5162354,-291.7792969,2047.727905,88.15014648,-760.3840332,1832.701782,-99.14645386,-748.0963135,1903.454102,-96.1385498,-613.4399414,1973.908936,-94.05084229,-613.2518311,1974.935547,-422.8332214,-406.5405273,2061.052734,188.8702393,-681.2602539,1922.725098,91.30938721,-524.4985352,1973.040039,-225.9091797,-257.4259033,2055.262207,0,1,0,0,0,0,0,0
19.764,1185.84,59292,7,233.2130127,-785.4207764,1868.154053,54.3013916,-650.890625,1876.720703,-351.4768066,-291.5634766,2047.603516,88.33154297,-760.4423828,1832.442871,-97.77496338,-747.5303955,1902.875977,-95.7795105,-613.1184692,1973.656006,-93.7210083,-612.9616089,1974.693848,-422.5593567,-406.6638184,2061.469238,188.8253174,-681.1517334,1922.516357,90.35974121,-523.6737671,1972.277222,-225.8689575,-257.3588867,2055.250244,0,1,0,0,0,0,0,0
19.76433333,1185.86,59293,7,233.5526123,-785.8283691,1868.556396,54.36590576,-650.3685303,1876.306519,-351.3209534,-291.7487183,2047.368164,88.33795166,-760.3721313,1832.580322,-97.77294922,-747.5855713,1902.944214,-95.24243164,-613.2990723,1973.134521,-93.17333984,-613.1294556,1974.186646,-422.5614319,-407.4640503,2061.895508,188.9292603,-681.1744385,1922.558105,90.34918213,-523.4728394,1972.735718,-225.8995972,-257.1886597,2055.050293,0,1,0,0,0,0,0,0
19.76466667,1185.88,59294,7,233.5906982,-785.8167114,1868.585571,54.31152344,-650.3652954,1876.278198,-351.2407532,-291.5689087,2047.330811,88.39331055,-760.5338135,1832.746582,-98.27825928,-747.8239746,1903.363037,-95.33383179,-613.3572388,1973.19812,-93.27075195,-613.197998,1974.248779,-422.5297241,-407.0187988,2061.452881,188.8094482,-681.201355,1922.644165,90.56274414,-523.6390381,1972.560181,-225.8277588,-257.2373657,2055.070313,0,1,0,0,0,0,0,0
19.765,1185.9,59295,7,233.6776123,-786.1022339,1868.724121,54.52502441,-650.2024536,1876.300537,-351.085022,-291.7786865,2047.536133,88.61468506,-760.6929321,1833.221802,-98.58303833,-747.8418579,1903.092773,-95.40597534,-613.1947632,1973.368408,-93.35980225,-613.0526123,1974.390137,-422.3241272,-407.0847778,2061.712402,188.9368896,-681.2571411,1922.866821,91.18701172,-524.2581177,1973.349121,-225.3387756,-257.9825439,2055.249268,0,1,0,0,0,0,0,0
19.76533333,1185.92,59296,7,234.2818604,-786.6615601,1869.332275,54.76641846,-650.1414185,1876.749512,-351.5635376,-291.9926758,2047.849121,89.25640869,-761.3604126,1833.443604,-97.94140625,-747.1308594,1901.961548,-95.59484863,-613.161377,1973.348145,-93.5435791,-613.0006104,1974.370483,-422.7539978,-407.0073242,2063.801758,189.1647949,-681.4897461,1923.127197,91.22241211,-524.4995117,1974.027832,-225.5714722,-257.8547363,2055.160645,0,1,0,0,0,0,0,0
19.76566667,1185.94,59297,7,234.4884033,-786.6485596,1869.185791,54.98620605,-650.2441406,1876.945313,-351.2506104,-292.0588379,2047.522949,89.17382813,-761.7438965,1833.620117,-97.7288208,-747.8779907,1902.374023,-95.78765869,-613.2956543,1973.347412,-93.70892334,-613.1083984,1974.349487,-421.5977478,-406.7565308,2061.216797,189.1018066,-681.5891113,1923.220459,91.48352051,-525.2316895,1974.479492,-225.6076355,-257.4703369,2055.110107,0,1,0,0,0,0,0,0
19.766,1185.96,59298,7,234.5448608,-786.4637451,1869.106445,55.00854492,-649.9847412,1876.937744,-351.1437378,-291.9586182,2047.5896,88.90283203,-761.4373779,1833.416748,-98.1317749,-747.5222168,1902.15918,-95.65161133,-613.2342529,1973.546875,-93.59313965,-613.0531006,1974.530151,-421.5932922,-406.7851563,2061.479736,188.9619141,-681.6385498,1923.119995,91.5723877,-525.4754028,1974.747681,-225.5527039,-257.3984375,2055.064453,0,1,0,0,0,0,0,0
19.76633333,1185.98,59299,7,235.0429077,-786.3419189,1869.406006,54.68432617,-649.5823364,1876.895264,-351.3100586,-291.8677979,2047.830811,89.06176758,-761.7010498,1833.973022,-98.13885498,-748.4920654,1902.447632,-95.79754639,-613.6914063,1973.560303,-93.7131958,-613.5049438,1974.552734,-421.942627,-406.7590332,2061.658447,189.2181396,-681.9066772,1923.684326,91.47424316,-525.3108521,1974.574097,-225.6001587,-257.3173828,2055.249023,0,1,0,0,0,0,0,0
19.76666667,1186,59300,7,235.4799805,-786.5223389,1870.140015,55.23010254,-649.975769,1877.185059,-351.5967712,-292.0709839,2047.980591,89.75872803,-761.6416016,1834.25708,-96.73565674,-747.3137207,1901.7771,-96.11236572,-613.8031616,1973.877686,-94.02502441,-613.5564575,1974.874268,-422.0379944,-406.7723389,2061.60791,189.3826904,-681.7570801,1923.920654,92.46368408,-524.871521,1975.723877,-225.9832764,-256.9577637,2055.489258,0,1,0,0,0,0,0,0
19.767,1186.02,59301,7,235.583374,-786.3768311,1870.244141,55.34234619,-649.8526611,1877.175537,-351.4801636,-292.1707764,2048.01001,90.11193848,-761.7667847,1834.479004,-96.39382935,-746.5244141,1901.357056,-96.0423584,-613.4894409,1974.039795,-93.9463501,-613.2634277,1975.012329,-421.7205811,-406.4570313,2061.149902,189.4407959,-681.7116699,1924.169922,92.60192871,-524.9905396,1976.220581,-225.8549194,-257.1348267,2055.547607,0,1,0,0,0,0,0,0
19.76733333,1186.04,59302,7,235.6405029,-786.197876,1870.122314,55.46502686,-650.079834,1877.192017,-351.5604553,-292.1300049,2047.963135,90.39697266,-762.0292969,1834.61731,-96.63214111,-746.2282715,1901.18335,-95.74127197,-613.7467041,1974.178833,-93.6385498,-613.4954224,1975.144043,-421.7783813,-406.4246826,2061.095703,189.5765381,-681.8713379,1924.47998,92.87548828,-525.2716064,1976.711304,-225.8852844,-257.2214355,2055.523193,0,1,0,0,1,0,0,0
19.76766667,1186.06,59303,7,235.3867798,-786.3560791,1870.180908,55.27209473,-650.3008423,1877.644531,-351.4611511,-291.9494019,2047.819458,89.97094727,-762.3892822,1834.831177,-98.006073,-746.0249023,1901.269043,-95.76651001,-614.1160889,1974.115479,-93.65429688,-613.8328857,1975.089844,-421.6894531,-406.3130493,2060.398926,189.3676147,-682.3112793,1924.699829,93.06982422,-525.4784546,1977.109375,-225.5675964,-257.2290039,2055.084961,0,1,0,0,1,0,0,0
19.768,1186.08,59304,7,235.6022949,-786.2979736,1870.369873,55.8770752,-650.8779907,1878.06958,-351.6523438,-291.5621338,2048.012939,90.30444336,-762.7037354,1835.208008,-96.25079346,-745.401001,1900.59314,-96.33837891,-614.5545654,1973.890869,-94.20941162,-614.1948242,1974.892578,-421.9525146,-405.7107544,2061.310059,189.5595703,-682.4266357,1924.939697,93.24707031,-525.2015991,1976.942627,-225.7461548,-257.4051514,2055.131592,0,1,0,0,1,0,0,0
19.76833333,1186.1,59305,7,235.8187256,-786.3261719,1870.541016,56.15734863,-651.1408691,1878.280762,-351.6124878,-291.4350586,2047.906006,90.68243408,-763.3446045,1835.594482,-96.53942871,-745.4124756,1900.625366,-96.22497559,-614.7662964,1973.827026,-94.1083374,-614.4094849,1974.828125,-421.9066772,-405.4187012,2060.937744,189.4443359,-682.2853394,1925.120117,93.20092773,-524.9797363,1976.720703,-225.7080383,-257.3249512,2055.157227,0,1,0,0,1,0,0,0
19.76866667,1186.12,59306,7,235.9732666,-786.1567383,1870.547607,56.32897949,-651.1380615,1878.248047,-351.5803223,-291.2664185,2047.866455,91.32385254,-763.8631592,1835.937012,-95.96389771,-745.4139404,1900.225586,-96.02862549,-614.6516113,1973.875732,-93.93023682,-614.302124,1974.882568,-421.7998352,-405.1665649,2060.867432,189.4744873,-682.211792,1925.258911,92.82421875,-524.4297485,1976.363281,-225.6873779,-257.5040283,2055.083984,0,1,0,0,1,0,0,0
19.769,1186.14,59307,7,236.0023193,-786.369873,1870.816406,56.43060303,-651.1795044,1878.468628,-351.4588013,-291.6480713,2048.015381,91.3793335,-764.3078613,1836.342529,-95.77856445,-746.3431396,1900.807861,-95.76739502,-614.6800537,1974.166748,-93.67102051,-614.3453979,1975.170532,-421.434021,-405.6513672,2060.89502,189.8586426,-681.6143188,1925.082886,92.67071533,-524.8464966,1976.707764,-225.5482178,-257.4207764,2055.332031,0,1,0,0,1,0,0,0
19.76933333,1186.16,59308,7,235.5980835,-786.3300781,1870.882568,56.48535156,-650.9855347,1878.749878,-351.2099609,-291.6055908,2047.97522,91.54168701,-764.9115601,1837.102173,-96.27938843,-746.6712646,1901.221924,-95.89282227,-614.3722534,1974.062012,-93.77734375,-614.0452881,1975.087158,-422.0890808,-406.1095581,2061.0625,190.3859863,-682.0097046,1925.369507,92.48876953,-524.2952881,1976.586914,-225.4680176,-257.4134521,2055.377197,0,1,0,0,1,0,0,0
19.76966667,1186.18,59309,7,235.6905518,-785.7412109,1870.839111,56.38647461,-650.0535889,1878.460449,-351.3477478,-291.7872314,2048.053223,92.32550049,-765.2316895,1837.251099,-95.94100952,-744.7328491,1900.56665,-95.34490967,-613.8048096,1974.094482,-93.27661133,-613.524353,1975.095215,-422.6594238,-406.7095947,2061.143555,190.2114258,-681.6072998,1925.731079,92.30810547,-524.1230469,1976.545166,-225.4726257,-257.3505249,2055.561523,0,1,0,0,1,0,0,0
19.77,1186.2,59310,7,235.8197021,-785.6500244,1871.04248,56.51477051,-650.1270142,1878.751587,-351.5267334,-291.9888916,2048.064941,92.44665527,-765.4052734,1837.49231,-96.42205811,-746.1633301,1901.148682,-95.25985718,-613.720459,1974.232666,-93.16461182,-613.4589233,1975.21521,-422.6484985,-406.9351807,2061.384277,190.2906494,-681.7092896,1926.058228,92.36468506,-523.9013062,1976.854858,-225.586853,-257.2999268,2055.52124,0,1,0,0,1,0,0,0
19.77033333,1186.22,59311,7,235.7189941,-785.3669434,1870.662598,56.81396484,-649.1657715,1878.615601,-351.4664307,-291.7696533,2048.044922,92.42004395,-765.0527954,1837.492432,-96.43408203,-746.6627197,1901.133789,-94.82495117,-613.3024902,1974.200928,-92.76452637,-613.0441284,1975.158081,-422.7586975,-407.0006714,2061.410645,190.1585693,-681.7972412,1926.386475,92.41973877,-523.5759277,1977.518311,-225.6229248,-256.9348755,2055.46582,0,1,0,0,1,0,0,0
19.77066667,1186.24,59312,7,235.9814453,-785.5622559,1871.189941,56.76507568,-649.7478638,1879.233521,-351.2682495,-291.854126,2048.070801,92.4798584,-765.3070068,1837.794434,-96.60424805,-747.211731,1901.810669,-94.66723633,-613.8615723,1974.499878,-92.57623291,-613.5966797,1975.464233,-422.078064,-406.7478027,2061.583984,190.9842529,-681.4490967,1926.244141,92.8394165,-523.9487915,1976.738281,-225.5634155,-257.4100342,2055.212402,0,1,0,0,1,0,0,0
19.771,1186.26,59313,7,236.3355713,-784.9425049,1871.072998,56.8059082,-648.869873,1879.446533,-351.2728882,-291.7076416,2047.974487,93.36096191,-765.690918,1838.417603,-96.35079956,-746.2219238,1901.424316,-94.61883545,-613.8562012,1974.565186,-92.53833008,-613.6237183,1975.539551,-422.0674438,-406.9794922,2061.838623,191.1428223,-681.5175781,1926.552246,92.74267578,-523.9841919,1976.041992,-225.6966553,-257.0942383,2055.214844,0,1,0,0,1,0,0,0
19.77133333,1186.28,59314,7,236.3891602,-784.6081543,1870.989746,56.99359131,-648.5703735,1879.728271,-351.168396,-291.5678101,2048.07959,93.58837891,-765.6573486,1838.326294,-96.42462158,-744.5430298,1901.204102,-94.85894775,-613.8526611,1974.620361,-92.75762939,-613.6026611,1975.594482,-421.9518127,-406.7601318,2061.853516,191.3294678,-681.3164063,1926.571777,92.95574951,-523.9029541,1975.891357,-225.4547729,-257.1518555,2055.369629,0,1,0,0,1,0,0,0
19.77166667,1186.3,59315,7,236.1993408,-783.3297119,1870.421021,57.13275146,-647.2025757,1879.842163,-351.2676086,-291.5769043,2048.09375,93.84216309,-765.4671631,1838.073242,-96.01150513,-743.0341187,1900.898071,-94.44384766,-613.7915039,1974.56189,-92.32922363,-613.5475464,1975.543457,-421.4729614,-406.0502319,2061.235352,191.5842896,-680.4172974,1926.366943,93.30322266,-523.789856,1976.299683,-225.7421265,-257.0701904,2055.560303,0,1,0,0,1,0,0,0
19.772,1186.32,59316,7,236.1201172,-783.0419922,1869.427856,57.97192383,-646.1518555,1879.513184,-351.425293,-292.0288086,2047.895508,94.00238037,-764.1083374,1836.879883,-95.9375,-742.7016602,1900.701904,-94.26715088,-614.0101318,1974.109131,-92.20202637,-613.7411499,1975.090088,-422.1318359,-407.7683105,2061.965088,192.6071167,-680.3380127,1925.070068,93.68603516,-523.8096924,1976.021973,-225.3986511,-257.1960449,2055.408691,0,1,0,0,1,0,0,0
19.77233333,1186.34,59317,7,236.2016602,-782.7564087,1868.736938,58.45397949,-643.765625,1878.984375,-351.4546509,-291.8566895,2047.704102,93.82714844,-764.675415,1837.217651,-95.27871704,-743.4908447,1900.497314,-94.98254395,-613.8449097,1974.137207,-92.93908691,-613.5971069,1975.096313,-422.1361389,-407.5947876,2061.887207,192.1806641,-680.980835,1924.688965,94.15039063,-523.4521484,1974.461914,-225.2449646,-257.1290283,2055.618652,0,1,0,0,1,0,0,0
19.77266667,1186.36,59318,7,236.0202637,-780.9050903,1867.318115,57.91369629,-642.3422241,1878.869629,-351.3500366,-291.7879028,2047.57373,93.66809082,-762.8691406,1835.951172,-95.17874146,-742.9747314,1900.536743,-94.56842041,-613.6158447,1974.521729,-92.55010986,-613.3455811,1975.47168,-421.9579468,-407.8665771,2062.031006,191.8804932,-679.3361816,1923.241211,95.05395508,-523.583374,1974.126709,-225.0999146,-257.3753662,2055.398193,0,1,0,0,1,0,0,0
19.773,1186.38,59319,7,235.8924561,-779.6893921,1866.244141,57.49938965,-641.932373,1878.950317,-351.4063416,-292.2867432,2047.018188,93.02026367,-761.9047852,1834.710205,-94.89318848,-744.5474854,1901.350708,-94.58721924,-613.6251831,1974.493164,-92.5489502,-613.3813477,1975.440796,-422.2804565,-408.8852539,2061.586426,191.2136841,-678.4476929,1922.240967,94.5793457,-523.3522339,1973.141602,-225.0665588,-257.1444092,2055.024658,0,1,0,0,1,0,0,0
19.77333333,1186.4,59320,7,235.5457153,-778.1730957,1864.364746,56.66107178,-642.7423096,1878.747925,-351.3535767,-292.4906616,2047.119385,92.58575439,-761.020752,1832.985352,-95.04980469,-745.9613037,1902.281128,-94.10351563,-613.5731201,1975.288574,-92.02453613,-613.3582153,1976.218018,-422.2567749,-408.9237061,2061.069336,190.0408936,-677.4745483,1920.598267,94.34246826,-522.3545532,1972.444092,-224.8440552,-257.8704834,2054.969727,0,1,0,0,1,0,0,0
19.77366667,1186.42,59321,7,234.9174805,-775.2995605,1861.431641,54.98455811,-641.776001,1878.256348,-350.9335632,-291.3789063,2047.203857,90.79211426,-757.4156494,1830.157471,-94.09619141,-745.9214478,1902.624756,-94.36444092,-612.8807373,1975.148193,-92.24816895,-612.6932983,1976.124634,-421.112793,-408.6637573,2061.859131,189.3071899,-676.0288696,1918.395508,94.5723877,-522.9761963,1972.390869,-224.401062,-257.4443359,2054.898682,0,1,0,0,1,0,0,0
19.774,1186.44,59322,7,234.4676514,-774.1287842,1859.76123,53.51208496,-641.2789307,1877.758789,-350.9261475,-291.3286133,2046.891602,90.24560547,-756.6616211,1828.886108,-94.73028564,-746.694519,1902.499268,-94.65826416,-612.9085693,1974.786743,-92.54553223,-612.713562,1975.792358,-420.9500732,-408.538147,2061.407715,188.9140625,-675.4228516,1916.655273,94.48632813,-523.1033936,1972.471069,-224.5269775,-257.4925537,2054.787598,0,1,0,0,1,0,0,0
19.77433333,1186.46,59323,7,234.8387451,-772.9866333,1858.324707,52.62744141,-641.553833,1877.547607,-350.834198,-291.5456543,2046.929565,90.60961914,-756.1322632,1827.260132,-93.50097656,-746.9329224,1901.755249,-94.66162109,-612.6347046,1974.869141,-92.57623291,-612.4362183,1975.898315,-420.9873657,-408.6040039,2061.763428,188.5008545,-674.5661621,1915.508789,94.88769531,-524.0032959,1974.328125,-224.3283997,-257.0249023,2054.619385,0,1,0,0,1,0,0,0
19.77466667,1186.48,59324,7,234.0595093,-773.4255371,1858.946899,53.54418945,-643.760376,1881.385376,-351.3726807,-293.0791016,2054.146973,92.01367188,-758.2489624,1830.594971,-90.94616699,-746.4835205,1903.006104,-97.94943237,-618.0471802,1981.099365,-95.89498901,-617.6573486,1982.223877,-421.3070679,-411.0005493,2066.553955,188.8875732,-675.4954834,1914.954468,92.62780762,-522.6097412,1974.520508,-224.3497314,-258.6555176,2065.588379,0,1,0,0,1,0,0,0
19.775,1186.5,59325,7,233.2969971,-774.2141113,1857.920044,53.0904541,-642.9899292,1880.798218,-351.3998718,-292.9488525,2054.613281,91.46911621,-757.8050537,1830.119995,-91.33197021,-746.1619873,1903.207886,-97.00018311,-618.2619019,1981.782227,-94.93121338,-617.8771973,1982.898682,-421.119751,-410.4842529,2066.429443,189.4207764,-675.1850586,1913.678223,93.14770508,-522.3005371,1975.662354,-224.0175476,-259.0473633,2066.699707,0,1,0,0,1,0,0,0
