id,trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z,s_1,s_2,s_3,s_4
54577,6,-89.94995117,-634.9124146,1958.337402,31.57409668,-615.6647949,1837.686646,-356.8878174,-459.2301636,2021.713867,-89.79174805,-640.0754395,1956.898071,-62.88421631,-754.2208862,1855.843994,-89.82495117,-633.8870239,1961.258423,0,0,0,1
54578,6,-87.35095215,-634.9110718,1963.11145,34.35766602,-618.5736084,1837.877197,-342.3545227,-486.5910645,2044.58667,-86.80419922,-639.9553223,1961.132324,-55.06738281,-754.4487305,1852.804932,-87.7010498,-634.1644287,1965.461914,0,0,0,1
54579,6,-78.81018066,-650.2049561,1965.860596,38.92297363,-620.9770508,1835.251831,-328.8894043,-518.3119507,2058.858398,-77.81048584,-654.2880859,1964.15918,-53.58789063,-753.4489746,1853.53125,-80.45092773,-649.394165,1968.707031,0,0,0,1
54580,6,-78.94238281,-651.6948853,1964.955688,41.91625977,-622.2853394,1836.164185,-330.5001221,-502.5269165,2039.111816,-77.63848877,-655.7669678,1963.477783,-49.06549072,-767.4882202,1880.893066,-80.27044678,-650.8773193,1967.954102,0,0,0,1
54581,6,-71.27886963,-666.6673584,1973.64209,45.52954102,-623.930542,1833.178711,-371.9308472,-424.5,1976.629883,-70.8192749,-669.6130371,1971.360474,-51.83990479,-759.9345703,1865.593262,-74.01397705,-664.147522,1975.808228,0,0,0,1
54582,6,-69.87573242,-678.2052002,1975.593018,48.65234375,-629.708313,1833.377808,-373.8849487,-433.4133301,1969.109619,-70.67443848,-680.8118286,1973.541138,-59.75396729,-755.1092529,1857.907837,-72.16998291,-675.8115234,1976.761108,0,0,0,1
54583,6,-69.76049805,-676.5872803,1971.092651,48.31915283,-629.7640991,1834.97998,-375.6040649,-428.4677734,1966.422119,-70.6541748,-679.3341675,1968.909058,-59.58758545,-754.645752,1858.019531,-72.21624756,-674.0219116,1972.266357,0,0,0,1
54584,6,-70.97479248,-678.0101929,1970.32959,50.4274292,-636.0292969,1836.536377,-374.2133179,-427.8660889,1961.457153,-72.25183105,-680.5882568,1968.230713,-60.94360352,-757.8930664,1861.40979,-73.33227539,-675.5136108,1971.311646,0,0,0,1
54585,6,-63.1673584,-681.8314209,1957.962524,58.32006836,-632.1141968,1834.273682,-386.8074951,-441.1422119,1975.973145,-63.43609619,-685.5409546,1955.202759,-51.08734131,-764.9354248,1858.285278,-64.9810791,-680.2630615,1960.022705,0,0,0,1
54586,6,-67.99017334,-680.4089355,1956.674438,58.00927734,-634.5031128,1835.446777,-380.2911987,-438.2614746,1968.280151,-68.31109619,-683.9951782,1953.856689,-53.23748779,-764.4215698,1857.296143,-70.26745605,-678.539978,1958.19043,0,0,0,1
54587,6,-69.46289063,-679.2883301,1951.876465,59.13104248,-631.3944092,1833.5979,-383.7098999,-439.0097656,1965.901611,-69.55737305,-682.8684082,1948.776367,-53.77496338,-764.6144409,1853.565674,-71.72753906,-677.5397949,1953.264893,0,0,0,1
54588,6,-71.59881592,-678.0247803,1950.286255,59.74261475,-636.0967407,1834.49353,-378.5203247,-436.4320679,1963.722656,-71.69610596,-681.9193115,1947.322998,-52.95318604,-768.9567871,1854.724854,-74.05999756,-676.5722046,1951.531738,0,0,0,1
54589,6,-71.90625,-678.0762329,1948.052368,60.33685303,-641.5764771,1833.746338,-380.6609802,-435.1871338,1960.509521,-72.45422363,-682.1495361,1945.242676,-54.87127686,-772.302002,1855.994019,-74.425354,-676.6290894,1949.209351,0,0,0,1
54590,6,-61.55871582,-673.8712769,1947.812012,61.73138428,-643.5333252,1833.116943,-380.0410767,-432.2182617,1964.745605,-62.3494873,-677.2127686,1945.058838,-46.64282227,-770.0333252,1851.174316,-64.10675049,-671.2716064,1949.637207,0,0,0,1
54591,6,-60.69195557,-676.5498047,1950.759888,62.64935303,-646.4102173,1833.197144,-378.3902893,-436.6530762,1967.213379,-61.83422852,-679.4268188,1948.892944,-49.47027588,-772.456543,1855.494141,-62.63543701,-673.4744873,1953.019287,0,0,0,1
54592,6,-66.79486084,-672.0449219,1942.632446,61.77593994,-649.8984375,1831.677246,-378.2403564,-431.7265015,1964.2052,-66.64849854,-675.527832,1940.467896,-43.31463623,-783.6085205,1855.300049,-69.3258667,-668.8635254,1945.03772,0,0,0,1
54593,6,-66.215271,-672.7136841,1943.131348,62.23864746,-650.3061523,1831.693237,-374.8781128,-428.1188354,1963.95459,-66.47119141,-675.6161499,1942.038818,-46.17272949,-782.173645,1856.167236,-67.87084961,-668.8963623,1946.221924,0,0,0,1
54594,6,-66.31072998,-688.1379395,1949.497925,61.78808594,-662.788269,1831.550781,-377.8175659,-439.5795288,1976.713379,-66.65490723,-691.8846436,1948.022217,-43.09692383,-790.5463867,1851.916626,-67.41546631,-685.6495972,1951.9021,0,0,0,1
54595,6,-66.91931152,-693.4250488,1947.939209,60.22039795,-664.3936768,1831.842773,-372.7219849,-443.9649658,1965.658325,-67.6942749,-696.9599609,1946.738037,-48.43652344,-790.1154785,1857.569458,-67.74536133,-690.7487183,1950.108887,0,0,0,1
54596,6,-62.37139893,-696.2236938,1946.543945,62.08514404,-668.2822876,1830.480713,-369.4851074,-449.2779541,1961.478516,-62.23345947,-699.5023804,1946.1604,-48.43188477,-792.9952393,1860.940186,-63.78527832,-692.8427734,1949.041504,0,0,0,1
54597,6,-58.59887695,-697.1220703,1945.685547,63.77301025,-671.8771973,1830.721191,-369.802124,-450.7508545,1963.197021,-57.74597168,-700.6119995,1945.325928,-34.77539063,-808.2174072,1850.870605,-59.86071777,-693.7698975,1948.353271,0,0,0,1
54598,6,-60.81359863,-693.1903687,1941.428101,64.21508789,-669.6115723,1828.425903,-377.1186218,-448.0067139,1972.69873,-59.74066162,-697.5241699,1940.36792,-27.83740234,-811.524292,1841.938721,-61.38183594,-690.5703125,1944.106689,0,0,0,1
54599,6,-65.03271484,-687.3051758,1943.464111,63.12750244,-668.4657593,1831.88501,-368.3015442,-452.1595459,1959.17749,-64.86407471,-690.96698,1942.10791,-33.68811035,-805.2682495,1850.526855,-66.87890625,-684.0201416,1946.172852,0,0,0,1
54600,6,-60.27514648,-691.7423096,1944.602051,62.52044678,-670.6856689,1829.863281,-365.7045288,-454.3352051,1960.69751,-59.48736572,-695.4689941,1943.905762,-37.23284912,-803.3717651,1850.250854,-61.37097168,-688.2584839,1948.312256,0,0,0,1
54601,6,-53.44702148,-695.0878296,1950.759399,64.43041992,-674.7398071,1833.744141,-351.6431885,-467.2755737,1948.008179,-53.79656982,-698.902771,1949.039307,-41.00408936,-805.1512451,1859.663818,-55.72875977,-691.7784424,1953.839844,0,0,0,1
54602,6,-52.25366211,-698.3765259,1953.614502,61.78900146,-672.2819824,1829.337646,-353.2743835,-467.6096802,1953.438721,-53.08233643,-702.1940918,1952.874023,-60.48358154,-793.8694458,1882.695435,-53.98156738,-695.0736694,1957.016113,0,0,0,1
54603,6,-55.66143799,-698.5702515,1951.88147,59.75299072,-670.4839478,1831.35376,-355.4069824,-465.6259766,1954.634277,-57.13012695,-701.1470337,1951.957764,-77.88018799,-785.0127563,1915.189453,-56.69750977,-694.9506836,1955.00708,0,0,0,0
54604,6,-62.25616455,-695.0195923,1946.520508,61.99743652,-668.4428711,1832.606689,-356.0505371,-463.0564575,1956.831909,-61.60290527,-698.4506226,1945.868164,-44.80358887,-801.1268311,1860.837158,-63.04730225,-692.0227051,1949.327881,0,0,0,0
54605,6,-57.10913086,-698.8109131,1951.402954,61.19769287,-667.8939819,1832.075806,-352.5532532,-457.8973999,1948.668945,-57.35955811,-702.3985596,1949.881104,-53.59411621,-795.0933838,1869.174072,-58.48449707,-694.59552,1954.203613,0,0,0,0
54606,6,-58.60003662,-696.6400146,1952.886719,61.09368896,-663.0739136,1828.74292,-352.8782654,-453.1497192,1950.168945,-59.59234619,-701.0783691,1950.748535,-49.61669922,-803.0361328,1854.456177,-59.41015625,-692.0533447,1955.715942,0,0,0,0
54607,6,-54.5333252,-705.0822754,1955.781494,59.87030029,-665.4088135,1827.294434,-363.3908081,-452.6994629,1961.639648,-55.35601807,-707.8091431,1955.758057,-77.66021729,-781.1804199,1892.817505,-54.12841797,-701.7006226,1958.405273,0,0,0,0
54608,6,-53.44622803,-705.8560181,1952.79248,60.29266357,-665.2435303,1826.200195,-370.1552124,-448.394165,1967.882202,-54.07598877,-709.5836792,1951.697998,-73.11352539,-783.697998,1882.323608,-52.48095703,-704.0465698,1955.424805,0,0,0,0
54609,6,-56.60162354,-702.0431519,1948.039673,61.2444458,-661.2539063,1827.095581,-370.8451538,-444.8934326,1970.996826,-57.70843506,-705.8811646,1947.75708,-76.05126953,-783.1293945,1905.557861,-55.86444092,-700.9013672,1950.251099,0,0,0,0
54610,6,-55.59338379,-704.9390259,1951.329834,61.51855469,-656.7854614,1820.85083,-370.1011353,-444.2680664,1966.701782,-57.41943359,-708.9301758,1949.358887,-69.949646,-771.5950928,1868.813843,-54.44519043,-703.6779175,1952.96875,0,0,0,0
54611,6,-52.14154053,-693.3893433,1947.453125,58.79553223,-660.9588623,1821.132935,-368.9005127,-444.9428711,1966.144287,-53.07904053,-697.4039307,1946.009521,-72.48718262,-771.4664917,1866.61084,-51.85656738,-690.8255615,1949.31189,0,0,0,0
54612,6,-56.36541748,-698.9523315,1966.812134,58.43835449,-651.7471924,1815.8125,-351.3908997,-440.3147583,1941.312256,-57.48022461,-701.5164795,1965.074219,-73.98400879,-763.2806396,1861.309326,-57.48321533,-696.496582,1968.963867,0,0,0,0
54613,6,-49.33343506,-700.1732178,1971.432129,63.37786865,-646.0581665,1812.656738,-348.5848083,-439.6021118,1940.475098,-51.3258667,-701.8485107,1965.231689,-79.23327637,-732.407959,1807.55896,-50.64141846,-697.2393799,1973.600586,0,0,0,0
54614,6,-53.63323975,-699.5654297,1985.582153,61.7699585,-649.133667,1821.971436,-338.6072388,-441.6878662,1949.542969,-55.10955811,-702.965332,1982.96521,-78.97900391,-797.21875,1932.09314,-54.64276123,-696.9605103,1989.425903,0,0,0,0
54615,6,-51.39233398,-699.2001953,1987.406372,61.02941895,-647.3667603,1822.203491,-342.1105957,-444.3932495,1955.459717,-53.3996582,-702.9133911,1985.036621,-79.83886719,-799.3696289,1947.744141,-52.65539551,-696.5158081,1991.82019,0,0,0,0
54616,6,-48.57617188,-690.1594849,1986.420654,61.98925781,-651.7479248,1824.591553,-341.3641968,-433.7194214,1952.006958,-50.68463135,-694.0909424,1983.884155,-79.87335205,-797.109314,1932.575562,-49.32073975,-687.7060547,1990.147705,0,0,0,0
54617,6,-46.63354492,-689.6887207,1989.284546,61.63806152,-652.1635742,1827.031006,-342.9110413,-436.6990356,1960.357788,-48.60339355,-693.4893188,1987.166016,-78.5765686,-803.8186035,1961.561401,-47.30474854,-686.9760132,1992.854736,0,0,0,0
54618,6,-46.28814697,-688.9486084,1989.836914,66.57830811,-641.1816406,1824.827148,-340.6536865,-431.2305908,1963.01709,-47.95703125,-692.2601929,1987.158936,-74.67352295,-775.1216431,1898.44043,-46.96643066,-686.4677734,1994.243652,0,0,0,0
54619,6,-91.95062256,-615.2421875,1968.876953,59.42150879,-623.5558472,1816.377563,-341.0386353,-429.0409546,1969.05957,-92.68035889,-622.6511841,1966.854492,-80.48181152,-781.8284912,1915.403564,-92.19818115,-613.9113159,1973.494507,0,0,0,0
54620,6,-100.9789429,-583.5432739,1955.133057,59.7097168,-619.9453735,1825.365723,-341.2775879,-408.1087646,1973.605591,-99.96276855,-591.2939453,1953.513306,-84.44213867,-769.4637451,1902.418213,-101.8667603,-581.996521,1958.753296,0,0,0,0
54621,6,-136.2359009,-548.4699097,1935.152588,51.90789795,-617.7322998,1821.554443,-310.8551025,-452.8056641,2001.226807,-133.9677124,-556.8271484,1934.873291,-83.33947754,-770.406311,1892.907837,-134.7657471,-548.1522217,1939.714355,0,0,0,0
54622,6,-149.0557861,-549.0737915,1933.780029,52.39733887,-612.3261719,1816.828979,-301.0947571,-454.3125,2006.906982,-146.4987793,-558.3556519,1934.048584,-86.82128906,-776.4552002,1874.355713,-150.5459595,-548.9698486,1936.249878,0,0,0,0
54623,6,-142.329895,-521.9138184,1929.136108,54.63513184,-606.2145996,1813.77124,-329.0931702,-388.4219971,1979.042725,-140.2356567,-531.3144531,1927.375122,-80.64532471,-751.9354858,1863.141602,-143.461731,-521.1152344,1931.551392,0,0,0,0
54624,6,-147.8646851,-522.7389526,1930.449463,55.7565918,-606.5626221,1816.200684,-303.1730042,-440.9559326,2034.571777,-145.6497192,-531.9862671,1928.499878,-87.16802979,-750.0854492,1862.934814,-148.8201294,-521.7550659,1933.540405,0,0,0,0
54625,6,-139.2140503,-528.7557373,1935.702881,46.68151855,-599.0080566,1819.437622,-318.44104,-414.3010254,2022.779785,-137.1630859,-537.3445435,1934.378174,-88.58660889,-746.1472168,1863.730591,-139.5374756,-528.6568604,1940.192383,0,0,0,0
54626,6,-140.0284424,-529.3432617,1929.607178,45.58239746,-595.3569336,1823.286987,-332.7033081,-370.625,2014.333008,-137.7941284,-537.4561768,1928.810669,-84.93103027,-749.7914429,1868.117676,-139.9506226,-528.7745361,1933.746582,0,0,0,0
54627,6,-138.3898926,-529.3989258,1927.36084,44.11938477,-592.2702637,1823.621338,-333.7845459,-374.7674561,2005.930176,-137.0512695,-536.5780029,1925.581543,-98.43823242,-732.9335938,1862.573853,-137.6383057,-529.3308105,1930.937622,0,0,0,0
54628,6,-129.2460938,-546.2704468,1939.593018,42.83197021,-588.4281006,1823.798462,-350.7801208,-400.8165283,2018.616699,-128.9181519,-553.932251,1936.897827,-93.75695801,-737.2764893,1865.640259,-129.1304932,-545.7319946,1943.312012,0,0,0,0
54629,6,-128.4078979,-552.1742554,1935.777588,39.42718506,-589.9884033,1821.906494,-237.4672241,-413.4170532,2036.066406,-126.8609009,-560.3840332,1933.485352,-98.20318604,-738.6081543,1867.366821,-127.0508423,-552.9522705,1939.390137,0,0,0,0
54630,6,-133.4804688,-544.4732666,1931.178101,35.57421875,-589.2907715,1824.122314,-243.0177002,-410.8093262,2038.47876,-132.4534912,-552.8014526,1928.896729,-99.18927002,-735.583374,1870.487549,-132.3939819,-545.3200073,1934.4104,0,0,0,0
54631,6,-130.4448853,-549.0567017,1931.430176,32.71240234,-584.9741211,1823.875244,-297.3672791,-321.4943848,1986.564697,-129.8186035,-555.9451294,1929.530273,-99.94787598,-722.6254883,1864.342529,-130.7548218,-548.8487549,1934.497314,0,0,0,0
54632,6,-129.3753052,-553.1012573,1942.845459,25.16778564,-572.2786255,1809.811279,-286.9026794,-330.6768188,2014.596191,-130.0553589,-558.4437866,1940.519287,-120.1077271,-693.4788818,1855.707642,-128.842041,-552.5630493,1947.714722,0,0,0,0
54633,6,-167.8994751,-515.5283813,1928.36377,16.39630127,-570.406311,1818.173828,-217.2839661,-471.7175293,2100.553955,-165.5939941,-523.9950562,1927.104736,-122.958313,-717.6659546,1864.753052,-164.5510864,-516.4019165,1932.163574,0,0,0,0
54634,6,-172.8563843,-499.7303467,1921.939819,11.07415771,-562.8758545,1815.865234,-188.8186646,-507.84375,2128.915771,-170.3865967,-507.909729,1921.316284,-120.6016846,-714.0859375,1863.508057,-170.6309814,-501.0126953,1926.024536,0,0,0,0
54635,6,-170.9810791,-503.5568237,1927.818848,9.956298828,-553.7147827,1815.111694,-174.425293,-534.178833,2155.29541,-169.6984863,-509.3190918,1925.860596,-126.2387085,-704.234375,1853.100708,-169.2159424,-506.3232422,1931.57605,0,0,0,0
54636,6,-183.0447388,-502.6124268,1913.450195,-3.532836914,-546.8497314,1810.891235,-286.989624,-358.5137939,2044.076172,-181.6707764,-509.9072876,1911.044189,-137.277832,-679.484375,1848.692993,-180.6703491,-503.1563721,1916.855713,0,0,0,0
54637,6,-190.6812134,-484.2869873,1899.585205,-14.54632568,-535.7363892,1803.750854,-335.0470276,-280.9454956,2016.150269,-189.6890869,-491.4022217,1897.474609,-155.0263062,-654.2801514,1838.627075,-189.3953247,-483.5617676,1903.580078,0,0,0,0
54638,6,-193.520874,-471.5039063,1896.41333,-25.23284912,-531.6132813,1801.144531,-318.1157227,-276.1531982,2001.715454,-193.4442139,-476.9013672,1895.493408,-181.3297119,-629.6344604,1834.410522,-191.4377441,-471.5672607,1900.632202,0,0,0,0
54639,6,-205.7410278,-450.1065674,1887.278564,-35.70849609,-521.7227783,1795.466553,-338.9574585,-220.815979,2003.88916,-205.5113525,-455.3790283,1885.686523,-188.4512939,-610.0073853,1829.99646,-204.2162476,-451.145813,1890.249756,0,0,0,0
54640,6,-211.2919312,-433.7963257,1888.368896,-44.07318115,-513.4112549,1796.615845,-369.2174377,-232.4345703,2034.866699,-212.2887573,-439.4533691,1886.299072,-204.3318481,-586.0847778,1831.521729,-209.6118164,-435.0720825,1891.697388,0,0,0,0
54641,6,-220.362854,-447.1110229,1903.080322,-51.83459473,-489.7496643,1800.059692,-337.8779602,-230.2151489,2013.473633,-219.8461304,-451.2600708,1902.413818,-195.6862793,-586.6342773,1835.361328,-218.5355835,-447.4385986,1906.37207,0,0,0,0
54642,6,-234.9317017,-442.2035522,1901.707275,-64.98504639,-483.8247986,1798.748047,-292.5582581,-342.4189453,2078.036377,-233.1624756,-446.5177002,1901.491089,-209.4530029,-577.046875,1831.864746,-232.696167,-445.1896973,1905.271729,0,0,0,0
54643,6,-231.1228638,-426.5426636,1902.397949,-64.05596924,-463.4204712,1795.097412,-318.8117371,-258.583374,2058.194824,-229.9598389,-431.6386719,1903.242676,-211.3031006,-573.4379883,1842.361938,-229.4887085,-429.059082,1907.142334,0,0,0,0
54644,6,-231.2722168,-416.0872803,1893.470703,-86.15795898,-437.2731934,1785.241333,-341.8255615,-165.8653564,2042.337646,-232.7279663,-419.4810181,1892.292725,-248.6878662,-528.2452393,1821.72998,-229.4301147,-416.7972412,1897.340088,0,0,0,0
54645,6,-233.1165161,-410.4540405,1902.335693,-96.12097168,-435.1509399,1788.227905,-381.000824,-207.8670044,2091.159668,-233.7163086,-413.1670532,1900.3125,-256.9277344,-511.5747986,1811.241821,-232.4605713,-411.6959839,1906.436523,0,0,0,0
54646,6,-236.9547119,-406.8369141,1897.599854,-104.2236938,-417.8222046,1786.117432,-394.9043274,-202.9090576,2114.544922,-240.1387329,-410.7278442,1895.939087,-283.9374695,-456.4687195,1815.251221,-236.7249756,-408.0383911,1901.047485,0,0,0,0
54647,6,-246.6760254,-392.1057739,1917.941162,-114.6588745,-411.8942261,1795.550049,-405.644928,-189.2149658,2131.952148,-247.2545166,-396.7320557,1917.754517,-252.8909912,-521.6867676,1848.908447,-247.3751221,-391.9786377,1921.532715,0,0,0,0
54648,6,-263.0016479,-366.7844238,1928.177124,-119.5929565,-409.9205627,1792.553223,-362.134491,-130.5403442,2110.174072,-262.3042603,-371.8519287,1925.803833,-261.8397217,-516.9354248,1839.316162,-262.6270752,-367.3258667,1931.252441,0,0,0,0
54649,6,-253.0354004,-360.9369507,1952.112915,-126.7312012,-388.6761475,1789.738525,-370.1307068,-130.7774658,2151.987793,-256.9246826,-362.5656738,1946.984863,-328.6500244,-398.3035583,1806.695068,-250.4750366,-360.3258057,1955.969238,0,0,0,0
54650,6,-253.09375,-356.456543,1976.096313,-138.0037842,-380.2183228,1789.160156,-349.6605225,-94.69329834,2184.54834,-255.9198608,-357.7583008,1973.525879,-323.494812,-393.8456421,1810.731934,-250.7212524,-355.9883423,1980.380249,0,0,0,0
54651,6,-265.0186157,-350.4751587,1966.242065,-144.5480957,-359.8317871,1788.056274,-353.757843,-85.5355835,2177.543457,-267.2768555,-352.2145996,1963.558105,-334.4162292,-387.4788208,1818.545532,-261.4628906,-350.253479,1971.272095,0,0,0,0
54652,6,-303.5504761,-318.9680786,1959.29187,-155.3763428,-367.3607788,1794.033569,-306.0349731,-129.0987549,2217.45166,-303.7399902,-324.1239624,1956.154541,-311.5010986,-427.9389343,1837.200317,-300.8236084,-321.1499634,1961.948242,0,0,0,0
54653,6,-325.2275391,-281.0142822,1966.110596,-170.0626221,-339.3928223,1792.166992,-367.9908447,-76.83093262,2164.84375,-326.7792969,-286.5977783,1962.842041,-339.5911255,-380.6005859,1850.460938,-322.706604,-282.345459,1969.31543,0,0,0,0
54654,6,-336.9489746,-271.9506226,1988.567139,-182.8458252,-330.2150269,1792.675049,-342.9557495,-59.2331543,2177.514648,-337.9822998,-276.6542969,1986.05957,-349.3898926,-366.7201843,1853.747681,-336.085144,-273.6574097,1993.305176,0,0,0,0
54655,6,-342.9413452,-275.8337402,1986.173218,-189.3161621,-303.4512634,1793.005615,-343.3182373,-47.4107666,2176.499756,-346.0594482,-279.1607666,1981.190186,-378.5784302,-302.7987976,1839.977783,-344.0494995,-278.9486084,1989.182983,0,0,0,0
54656,6,-338.7183228,-302.2106323,2007.184082,-187.4609985,-295.4161987,1795.422852,-342.7172241,-56.48010254,2189.028809,-340.8129272,-303.7851563,2003.662109,-381.5995483,-309.4417114,1832.563232,-338.6566772,-304.6257324,2012.101563,0,0,0,0
54657,6,-352.2741699,-291.9364624,2012.823486,-199.0518799,-280.5641479,1798.269653,-347.8200073,-57.56323242,2210.055908,-354.2134399,-293.3300171,2009.548584,-387.9525757,-299.5517578,1837.310181,-352.0485229,-293.2616577,2018.413818,0,0,0,0
58729,7,-266.3522339,-414.456665,2084.152832,-201.7138672,-302.2643433,1828.473267,-347.3500366,-76.83203125,2274.335205,-268.7970581,-412.5378418,2083.632568,-343.8214111,-386.9029541,1909.130615,-263.1137695,-412.8627319,2091.264648,1,1,1,1
58730,7,-253.3284912,-439.2757568,2102.95459,-192.0744629,-323.263916,1839.522461,-337.9801636,-77.43585205,2280.98877,-257.7329102,-435.8421631,2101.239258,-346.3280945,-370.0330811,1906.002563,-250.7564087,-436.9526978,2110.900879,1,1,1,1
58731,7,-245.7714233,-451.3226318,2112.537354,-189.3151245,-319.6713257,1835.243774,-340.7774658,-67.25268555,2272.89624,-250.1570435,-447.1401978,2108.982666,-353.6667786,-358.8447266,1900.719727,-242.8555298,-450.317627,2119.164551,1,1,1,1
58732,7,-271.6410522,-418.0135498,2091.691406,-179.9721069,-317.979187,1830.700806,-336.8406067,-84.35498047,2250.162109,-274.9779663,-416.0375366,2089.351074,-342.5593567,-387.6835938,1910.5,-270.3587036,-416.3025513,2096.371582,1,1,1,1
58733,7,-275.0411377,-382.1091309,2081.726318,-184.4412231,-309.1602783,1826.231445,-327.2672424,-68.44232178,2238.119141,-277.6970825,-379.6463623,2078.739746,-341.8451843,-383.3741455,1915.988525,-273.3538818,-377.7247314,2088.180908,1,1,1,1
58734,7,-276.2456055,-337.2384644,2056.846436,-171.4642334,-326.8276367,1822.663574,-315.6572571,-68.09307861,2241.210205,-277.9064331,-338.0385742,2054.537354,-342.9309998,-359.8845215,1898.530273,-272.8277588,-337.3922119,2063.815186,1,1,1,1
58735,7,-274.0107422,-330.0874023,2045.686279,-164.2437134,-326.9503174,1821.928833,-281.3144531,-63.1472168,2230.888672,-276.1853638,-330.34552,2043.717773,-338.2850037,-365.2601318,1897.534912,-271.6154175,-331.960022,2052.992432,1,1,1,1
58736,7,-248.3312378,-367.7888184,2031.815796,-167.7914429,-337.628418,1835.987915,-328.0681763,-71.86523438,2232.439453,-251.9177246,-367.2932739,2030.157959,-323.8486328,-388.9934082,1903.300537,-246.9403687,-365.2794189,2037.750854,1,1,1,1
58737,7,-244.6745605,-376.8144531,2030.58252,-167.6193848,-341.3480225,1835.249634,-322.809082,-66.87103271,2226.557129,-248.3875122,-376.2619629,2029.233154,-322.2635803,-395.0135498,1907.077026,-242.5206909,-374.812561,2036.815918,1,1,1,1
58738,7,-241.2023315,-387.7313232,2032.283936,-166.4667969,-347.4207153,1835.040161,-309.9155273,-66.94378662,2215.520996,-244.0406494,-387.6845093,2029.798462,-318.0253296,-399.6950073,1903.653076,-238.1373901,-385.4873047,2037.693848,1,1,1,1
58739,7,-248.4628906,-402.0797119,2039.643433,-163.7731934,-365.7265015,1834.703491,-261.6195068,-99.36157227,2265.565918,-251.8961182,-401.8706055,2038.894531,-319.0297852,-421.5275269,1916.795288,-246.8424072,-399.3834839,2047.001465,1,1,1,1
58740,7,-259.4556885,-405.9793701,2032.854614,-158.7513428,-378.3742676,1835.414063,-297.1367493,-100.8842773,2252.088867,-262.5025635,-406.6257935,2031.572632,-316.4068909,-426.8759155,1916.058594,-256.9036865,-404.1551514,2039.162109,1,1,1,1
58741,7,-268.7259521,-434.9735107,2023.859863,-168.9441528,-398.3215332,1843.593506,-306.0243835,-82.0279541,2188.132324,-270.5528564,-434.409668,2023.785522,-313.6813965,-446.4686279,1935.298096,-266.4370117,-432.6173706,2030.21228,1,1,1,1
58742,7,-267.1601563,-461.8052979,2023.359131,-171.0789185,-387.2578735,1834.995972,-315.7636414,-83.79260254,2171.014893,-268.6528931,-461.0230103,2022.296265,-309.7191772,-461.6465454,1932.124756,-264.4412842,-458.6585693,2026.045776,1,1,1,1
58743,7,-271.1378174,-474.1183472,2036.560425,-159.2854004,-373.720459,1830.537842,-310.0517273,-88.95898438,2148.991455,-272.6723022,-474.1077881,2034.895508,-303.9707031,-469.8573608,1932.950928,-269.5870972,-472.3646851,2039.311768,1,1,1,1
58744,7,-274.5185547,-475.3435059,2035.77124,-151.4677124,-383.8770142,1829.425293,-307.9989319,-87.75805664,2135.689453,-276.1502686,-475.5061646,2034.082642,-303.4425659,-479.9568481,1935.171631,-273.8756104,-474.050354,2038.917969,1,1,1,1
58745,7,-278.2999268,-475.8285522,2038.280762,-146.6578369,-408.2060547,1834.519287,-302.6411133,-89.86193848,2139.529785,-279.5630493,-474.9666138,2036.565674,-302.331543,-471.8831787,1929.077881,-277.3214722,-474.5769043,2042.562378,1,1,1,1
58746,7,-280.8455811,-479.0113525,2035.517456,-153.2799072,-426.1530151,1838.166626,-292.1516113,-139.989563,2208.244629,-281.4020996,-476.9031372,2035.477051,-301.241394,-461.513916,1922.931519,-278.6729126,-477.057312,2041.015381,1,1,1,1
58747,7,-281.6771851,-469.696167,2027.052734,-155.7892456,-442.1647949,1846.901367,-284.786499,-173.7437134,2226.678467,-282.8590698,-468.4319458,2025.75293,-304.3635864,-465.5523682,1920.6875,-280.0551147,-466.9428101,2031.266602,1,1,1,1
58748,7,-292.0914307,-478.3279419,2028.898193,-161.8672485,-420.343689,1833.453857,-277.7692871,-165.7873535,2185.306152,-292.1854248,-476.4945068,2028.261475,-299.6452637,-466.1951904,1921.455811,-291.024353,-475.9031372,2032.961914,1,1,1,1
58749,7,-292.244812,-482.1615601,2031.768799,-141.1864624,-450.2626953,1841.913818,-304.9754028,-102.2149048,2152.578125,-294.156189,-481.7687988,2030.591431,-307.2974854,-473.2380371,1920.533813,-291.8718262,-481.2037354,2035.996216,1,1,1,1
58750,7,-285.567749,-483.8877563,2034.113525,-148.6544189,-468.7139893,1848.014648,-296.8603516,-103.5374756,2151.48877,-287.1438599,-484.2095947,2032.663086,-313.4439087,-495.1651611,1923.577271,-284.8952026,-482.7312622,2038.253906,1,1,1,1
58751,7,-295.3305664,-483.0118408,2041.393433,-145.6793823,-472.8527832,1848.01416,-311.0717773,-101.5471191,2171.494141,-297.6469727,-484.2839966,2039.818726,-318.0180054,-500.1155396,1918.588135,-295.298584,-481.6636353,2046.060059,1,1,1,1
58752,7,-287.7755737,-485.6283569,2043.360107,-149.4210205,-476.1881104,1844.863281,-310.8901367,-106.8359985,2179.137939,-289.6859131,-486.8036499,2041.677002,-311.4640503,-514.4519043,1921.430908,-287.9570313,-483.6939087,2047.304932,1,1,1,1
