id,trial,nose_x,nose_y,nose_z,nose_confidence,headTop_x,headTop_y,headTop_z,headTop_confidence,neck_x,neck_y,neck_z,neck_confidence,tailBase_x,tailBase_y,tailBase_z,tailBase_confidence,lEar_x,lEar_y,lEar_z,lEar_confidence,lShoulder_x,lShoulder_y,lShoulder_z,lShoulder_confidence,lElbow_x,lElbow_y,lElbow_z,lElbow_confidence,lWrist_x,lWrist_y,lWrist_z,lWrist_confidence,lHip_x,lHip_y,lHip_z,lHip_confidence,lKnee_x,lKnee_y,lKnee_z,lKnee_confidence,lAnkle_x,lAnkle_y,lAnkle_z,lAnkle_confidence,rEar_x,rEar_y,rEar_z,rEar_confidence,rShoulder_x,rShoulder_y,rShoulder_z,rShoulder_confidence,rElbow_x,rElbow_y,rElbow_z,rElbow_confidence,rWrist_x,rWrist_y,rWrist_z,rWrist_confidence,rHip_x,rHip_y,rHip_z,rHip_confidence,rKnee_x,rKnee_y,rKnee_z,rKnee_confidence,rAnkle_x,rAnkle_y,rAnkle_z,rAnkle_confidence
133223,21,186.7639771,-431.2823792,2063.895996,0.92748326,178.5195007,-423.6288757,2017.752441,0.9314114,172.2184448,-328.5521851,2020.920044,0.9476963,,,,0.64152485,111.671875,-360.1490479,2008.184814,1.0,102.3289185,-284.1488037,2087.813965,0.8609362,129.6939392,-159.3095093,2221.263184,0.9750965,54.11711121,-195.7038574,2346.380859,0.97320473,,,,0.59605634,199.858429,-135.5144043,2215.594971,0.19199322,185.6690063,-128.6062012,2399.539307,0.9308919,220.4862061,-356.2021179,1986.275635,0.92344636,230.7851257,-344.3677673,2091.945068,0.9972409,250.8179626,-290.416687,2216.546631,0.9305359,,,,0.022121275,,,,0.31897718,415.2753296,-247.4423828,2230.055176,1.0,502.0489502,-280.5115662,2372.658936,0.9951691
133224,21,208.4661865,-439.5555115,2063.396973,0.97490644,201.0205688,-432.1951294,2017.065063,0.9145244,194.3981934,-335.7628174,2020.795044,0.95413166,,,,0.47225213,138.5724182,-366.4647827,2006.336914,1.0,,,,0.5641626,130.3274536,-175.124054,2224.03833,0.8628692,45.03637695,-227.3983154,2338.085449,0.95251423,345.1806335,-59.34912109,2144.499512,0.80814886,213.5983887,-142.9984131,2224.178223,0.77360284,186.5000916,-132.7689819,2400.741455,0.7473066,239.9083252,-360.7746887,1984.591797,0.87108725,252.1856689,-348.692749,2096.967285,0.999735,276.0647583,-290.9750671,2220.966797,0.81653994,,,,0.012311814,,,,0.415843,425.9378662,-253.6875,2229.24707,0.90546006,501.9239502,-283.0951233,2371.182373,0.99522245
133225,21,227.914917,-452.4252319,2063.22876,0.96702963,219.8249207,-444.7920227,2017.593506,0.9318897,207.7540894,-346.944458,2021.574097,0.9324135,,,,0.5664469,152.6198425,-379.5460205,2008.443237,1.0,,,,0.14766484,144.0093384,-174.7247925,2239.109375,0.8258255,,,,0.56347924,353.7576294,-61.8626709,2147.896973,0.90155876,219.6738586,-146.104248,2230.65332,0.8169284,192.9785767,-129.9437256,2398.970947,0.7097972,255.3154297,-368.9790649,1987.392578,0.8618099,264.8125,-356.3656616,2094.319336,1.0,,,,0.42417336,,,,0.46165267,,,,0.62283087,427.6165161,-250.5948181,2227.803223,0.91414016,502.4555054,-287.0998535,2368.719482,0.9182544
133226,21,245.399231,-461.4904785,2062.974854,0.95253325,239.02948,-453.3322754,2018.139771,0.8804159,223.6566162,-352.9526062,2024.642456,0.95231414,404.2368164,-67.18469238,2130.487793,0.7039382,170.490448,-385.346344,2007.024536,0.9975186,163.9959106,-329.092865,2090.229004,0.781608,159.5167236,-208.275177,2273.760742,0.74500436,,,,0.45285878,349.6698608,-63.65466309,2155.005859,0.9124227,227.3984985,-154.8126831,2234.472656,0.89767456,191.2896118,-125.9760742,2403.614746,0.97548383,280.5821533,-383.4625549,1992.873047,0.8803429,283.5450439,-362.7456055,2092.332031,0.987244,284.938324,-271.975769,2221.607666,0.8530933,,,,0.44136566,440.8968506,-112.7871094,2167.884277,0.89082175,434.4212646,-254.2001343,2231.328613,0.87586755,512.6446533,-291.1980591,2374.424072,0.7264012
133227,21,264.6957092,-468.3740234,2062.025879,0.89403605,257.9463501,-460.7769165,2017.304688,0.8891397,238.7199707,-360.1300964,2021.898682,0.93554634,401.8837891,-67.76208496,2135.481689,0.6827831,186.6949768,-396.1848145,2006.531738,1.0,,,,0.7154811,182.5738525,-226.3741455,2269.832764,0.820606,,,,0.5444233,344.6540527,-65.84362793,2162.547607,0.91434425,219.1765747,-144.0010986,2239.454102,0.8714659,189.7990417,-127.7794189,2409.567627,0.94779104,294.8083191,-389.6372681,1990.914429,0.8514049,293.4394531,-365.352417,2093.812988,0.94991887,288.4006958,-272.5474243,2222.285156,0.8478945,157.6656799,-360.9345398,2351.811035,0.63994765,445.6693115,-114.5037231,2169.598877,0.83246505,432.8962402,-256.7460327,2231.455566,0.9573416,508.4384766,-288.4772339,2373.058594,0.8862055
133228,21,283.7325439,-474.1807251,2062.895996,0.9129474,276.6580811,-467.5003357,2018.272339,0.9132941,252.9025574,-370.407959,2023.875977,0.91610247,401.8202515,-65.36083984,2140.86792,0.72887874,204.3632202,-406.0661621,2008.094849,1.0,,,,0.5871062,194.3809814,-233.0548096,2263.178223,0.85824126,149.7592468,-345.0732422,2346.466553,0.86081326,343.7881775,-66.98742676,2160.139648,0.8910999,225.4238892,-144.7879639,2232.532227,0.8980118,190.2604675,-127.0913086,2401.719238,0.95831275,306.6755981,-393.2036133,1989.292847,0.9018716,313.7369995,-370.8706055,2091.274414,0.96069306,312.5293274,-271.362793,2235.020996,0.85960937,,,,0.49883175,443.2769165,-112.7028809,2178.876221,0.7955327,437.0075073,-266.0689087,2233.161133,0.94306093,503.4793701,-274.4381409,2386.24707,0.8761104
133229,21,297.6505432,-480.4430847,2061.893555,0.9038423,290.9568176,-473.6292725,2017.689087,0.91104877,271.5848389,-377.3118286,2024.97168,0.9442727,405.3957825,-63.89648438,2139.751221,0.9019047,223.7119446,-411.7973328,2008.121216,0.9709111,209.9472961,-353.1181641,2102.02002,0.843904,213.8847961,-250.4088135,2265.271973,0.7989021,153.2628021,-348.1984558,2363.821777,0.9039566,339.4522705,-74.21118164,2161.249268,0.84008837,227.6222839,-145.5311279,2226.304443,0.857223,189.4528503,-125.1854248,2400.593262,0.971365,325.4263916,-399.3428955,1988.436035,0.92267334,335.1091614,-380.2826843,2092.893066,0.94915175,339.3098145,-281.6579895,2220.912109,0.84872335,,,,0.53844494,447.619812,-114.0081177,2169.319092,0.78784597,439.5012817,-257.6848755,2212.668701,0.8108537,497.2696533,-269.5937805,2383.384277,0.73108757
133230,21,313.2791138,-490.8214111,2061.700928,0.9267829,306.6738892,-482.307251,2017.089355,0.8890172,280.2807922,-381.9755554,2023.479126,0.94354826,402.2339478,-65.86633301,2138.438232,0.8869181,235.3780212,-419.8830566,2007.549072,0.9570819,216.3499146,-362.4638672,2101.692139,0.8567685,225.2060242,-262.5618286,2257.564697,0.7666298,174.888855,-347.3326111,2358.289795,0.88018626,337.1468506,-71.70727539,2162.807617,0.88282335,231.6461487,-148.366333,2235.54541,0.8544762,186.5354919,-126.0015869,2412.839844,0.87523574,338.7353821,-405.5735168,1989.906006,0.9359291,345.2887573,-385.0195007,2095.294189,0.95131576,364.1122437,-283.3130798,2240.86377,0.9363335,320.3746338,-399.6845093,2350.097412,0.82757217,454.5684204,-118.9615479,2161.108887,0.85055536,437.5803833,-249.1132813,2211.884033,0.7844543,432.9356079,-248.5217896,2393.704102,0.161315
133231,21,326.4681396,-496.6105652,2060.966064,0.9390643,320.7703552,-487.5371094,2016.830566,0.9338119,292.7354431,-384.1158447,2022.439209,0.916339,401.9790649,-66.69696045,2136.641357,0.89709866,250.3277283,-425.7462158,2006.342407,0.88315886,232.1807251,-376.9134827,2103.526367,0.862642,240.8416748,-279.0462036,2249.969971,0.88713753,201.3731689,-356.8376465,2363.778076,0.95427364,336.8470764,-74.14935303,2161.234375,0.90050197,232.5281372,-150.7002563,2236.054932,0.9005883,175.3383179,-130.9924316,2407.220947,0.89876145,349.3570862,-406.8477173,1991.216187,0.9483057,357.0264587,-384.5137024,2096.003906,0.94555306,384.1459045,-292.1600647,2238.486328,0.9748359,378.0906372,-417.2208862,2354.541992,0.6084302,451.8449707,-116.0249023,2160.462891,0.8134407,444.2891235,-250.0494385,2207.930908,0.72763735,486.7651367,-259.4446106,2394.798828,0.62902445
133232,21,336.5491638,-503.6937256,2059.436523,0.9253514,330.9113159,-494.385437,2015.08374,0.92947066,306.3808289,-390.7218933,2022.040771,0.93223184,400.6853027,-69.45452881,2135.065186,0.9059574,265.7815552,-431.8162537,2006.348389,0.90445507,244.2191467,-390.8444519,2102.663086,0.8697599,255.6310425,-289.2818604,2264.168213,0.8708337,226.3034973,-370.8059692,2377.625488,0.9550282,340.5863342,-81.49133301,2153.802246,0.8541062,233.5812683,-152.8286133,2239.905762,0.9249927,171.7149353,-131.6525879,2406.192627,0.88775635,363.6064453,-416.39151,1989.514404,0.93001133,371.1280518,-392.6638794,2098.419189,0.9599055,390.8964844,-298.2601013,2246.084473,0.92733663,418.1062012,-417.5341187,2360.2146,0.6218963,448.7866821,-118.6376343,2152.796143,0.7137111,443.7528687,-253.5561218,2205.050049,0.81331795,490.0228882,-256.9866333,2386.596436,0.6975073
133233,21,350.0068665,-510.9986572,2059.999512,0.9464468,344.1814575,-500.9247131,2016.229736,0.94020635,317.5874329,-396.5452271,2023.694946,0.9108072,399.7394714,-70.675354,2134.412109,0.91059285,276.3085632,-436.3919678,2007.188599,0.88723314,258.7565308,-397.3668213,2108.270996,0.85751766,267.7503052,-300.5496826,2248.102783,0.92713815,253.3831482,-376.2839355,2382.123535,0.9244209,341.9532471,-82.12579346,2149.613037,0.90463406,236.1524353,-156.3514404,2246.081787,0.88765395,182.2515869,-126.3658447,2405.900391,0.9041952,373.9907837,-419.6911011,1993.052856,0.9398835,388.8060303,-395.3284302,2095.187256,0.9764766,414.0158081,-301.1729736,2247.174805,0.8702767,450.9790649,-422.2247009,2365.952148,0.8930769,446.9118652,-106.1353149,2166.162598,0.77318525,450.7893677,-253.1174011,2201.438232,0.82629913,473.583374,-244.9102478,2397.954346,0.53317606
133234,21,355.8773804,-517.2076416,2062.232666,0.9161629,351.4085693,-507.6904297,2017.938599,0.9045667,331.6050415,-403.7480469,2025.063232,0.92173034,397.6349182,-71.90258789,2132.774414,0.90933377,288.7983704,-443.4656677,2007.751465,0.9361567,279.0327454,-413.0201416,2103.889404,0.8799772,283.0048218,-309.9030151,2239.490723,0.88724726,266.3860168,-375.8982544,2376.765625,0.9729606,341.0700073,-96.8170166,2137.5,0.86982363,235.2214355,-156.5874023,2249.647705,0.9646008,167.5744324,-135.7203369,2407.424316,0.95714694,388.2308044,-426.4425659,1996.218994,0.95311993,398.4951172,-390.5568848,2090.62915,0.9352935,440.8370361,-294.9119873,2243.731445,0.9356617,475.6655884,-402.3880615,2366.252441,0.93202394,448.1923828,-120.0442505,2150.262451,0.81941545,451.1173706,-242.2494812,2214.169678,0.6415522,493.9938354,-267.1190186,2383.125488,0.54018736
133235,21,360.602356,-521.5292358,2062.936035,0.95503736,356.9548035,-512.0865479,2018.240723,0.9294784,345.218811,-412.5917358,2030.774536,0.94015026,395.0388489,-74.75738525,2131.150879,0.89380693,298.2329712,-446.9480591,2010.695435,0.9464093,295.6195679,-413.1647644,2112.32373,0.87995106,284.6454468,-324.6825867,2233.906006,0.96682495,282.1564331,-374.6687317,2374.592041,0.97394055,330.9945679,-102.1072998,2135.257813,0.86326253,239.1196289,-159.046875,2252.554688,0.98633283,163.204895,-138.0673828,2402.385986,0.9190315,401.7837219,-438.4918518,1998.552979,0.98697895,409.5447388,-397.4915771,2091.955811,0.9519988,447.390686,-298.2357483,2242.027588,0.9503895,488.7874756,-393.0291748,2373.022217,0.9001945,449.9141235,-119.9276733,2147.539063,0.85029984,456.123291,-247.6546936,2214.530273,0.420597,496.7421265,-273.5510559,2380.32251,0.60418427
133236,21,364.7723999,-526.4760742,2064.161865,0.929917,362.2990112,-516.5708008,2019.832031,0.94774127,358.2584229,-415.8040466,2030.875854,0.93338597,399.1132813,-75.52770996,2130.954102,0.90061903,309.8156738,-448.0255737,2011.528564,0.9206811,304.2695313,-417.2566833,2112.53833,0.8957091,305.3772583,-331.4775391,2230.719971,0.87045574,284.493866,-373.9946899,2374.833252,0.9298975,334.0132446,-93.61096191,2140.879883,0.8698156,242.1987,-162.3253784,2254.68457,0.9538622,164.4573975,-138.4436035,2400.699219,0.9503171,414.5463867,-445.9216919,2001.318604,0.9449423,419.6466064,-404.2751465,2091.025391,0.91329664,449.4002686,-301.090332,2238.165283,0.94208455,479.0319214,-389.9616699,2374.302246,0.89080834,452.552002,-117.7225342,2149.815186,0.908663,461.8165283,-251.8948975,2214.615723,0.5912436,488.8500977,-270.3733215,2388.985596,0.7190442
133237,21,375.2709961,-530.0950928,2066.388916,0.940682,371.8697815,-521.3043823,2021.92627,0.9728021,365.9835205,-419.8599854,2030.54248,0.92473257,393.5296326,-77.36431885,2125.080078,0.8650473,317.0009155,-454.3095093,2012.203613,0.8620402,311.4832458,-419.9641113,2112.71582,0.8822803,305.5180664,-332.1674805,2231.740234,0.9214242,285.999115,-374.1998596,2372.803223,0.9266968,333.1532593,-96.19873047,2147.987061,0.89207834,244.3910217,-168.765686,2248.966309,0.95505923,162.8565063,-141.1802368,2401.480957,0.96388394,422.6947021,-454.4010925,2004.841919,0.92361385,428.2754517,-409.3830261,2092.029541,0.945623,454.5412598,-308.2445679,2239.908447,0.91805136,477.3170776,-392.2544861,2375.75,0.6539561,454.9481812,-118.0881958,2145.476563,0.88753957,463.7835693,-256.2639771,2209.825439,0.7426419,478.1468506,-263.1011353,2397.423096,0.47160816
133238,21,379.6817322,-533.6394653,2067.865234,0.9378512,376.7782593,-524.4984131,2023.862793,0.95177364,374.3203125,-422.1780396,2032.367432,0.8967328,397.3143921,-78.98681641,2123.611816,0.8825732,322.0085144,-456.4060669,2013.249023,0.89159167,317.2581787,-425.0223999,2112.379395,0.87310565,313.0394287,-334.9673462,2236.30542,0.9011734,284.8040161,-375.3514099,2370.943359,0.9199474,325.3109131,-98.89477539,2140.882324,0.854978,248.3695984,-171.1635742,2249.325439,0.93983823,172.412262,-135.7249146,2401.772461,0.8559524,432.1689148,-458.5964355,2006.221436,0.9096381,437.8538818,-405.4693604,2094.596191,0.93161213,452.2199097,-303.9071655,2245.026855,0.85938424,478.305542,-388.5193481,2376.590332,0.86071837,454.909729,-118.0548096,2147.200439,0.8652923,467.9694824,-255.3459778,2218.802734,0.60153204,462.3433838,-256.5644531,2402.444824,0.39729714
133239,21,381.0013123,-535.9624023,2068.88208,0.9136001,378.6812439,-527.0938721,2024.495605,0.9500429,378.0113525,-424.4766235,2031.21228,0.9343242,396.5139771,-78.05316162,2123.842285,0.85286546,326.0448303,-458.2445374,2012.995972,0.9145583,320.078064,-427.0710449,2110.681152,0.8972878,312.0570068,-334.3161011,2237.358398,0.90163064,282.3584595,-375.5644836,2370.094482,0.9288622,322.7803955,-100.7150269,2140.527832,0.84340525,249.6747742,-172.1502686,2247.993164,0.93675333,179.9196472,-130.5480347,2403.934814,0.7598584,436.9285889,-463.0859375,2005.195923,0.92631185,440.6816406,-406.3769531,2095.7854,0.9691641,452.4915771,-304.3830566,2243.519531,0.8293405,477.3886719,-388.0438843,2377.921631,0.83140355,453.6784668,-118.7208862,2144.422607,0.8636027,468.2890625,-255.108551,2221.725098,0.69013894,456.1279297,-247.2417908,2405.116943,0.3480252
133240,21,383.5509033,-536.5512085,2069.301025,0.91706157,381.0772095,-528.2324829,2024.77417,0.9514152,379.4596252,-426.1986084,2030.168335,0.9377645,396.1673279,-79.71728516,2122.487793,0.8670525,327.6305542,-459.820343,2012.241577,0.9164444,321.7041016,-429.4396973,2109.65918,0.896242,312.770813,-332.905365,2238.545166,0.8897527,280.0080261,-376.1037903,2369.172852,0.9112362,322.7293091,-100.5974121,2140.015381,0.8433415,251.0064697,-171.9164429,2246.09375,0.9101205,179.69841,-130.6311035,2403.827637,0.7587805,437.7701416,-463.6548767,2003.615723,0.9367877,441.166626,-407.8005981,2094.32373,0.9534791,451.8807373,-302.5110474,2242.11499,0.81829995,478.0264893,-388.6321716,2377.254639,0.8064138,455.0644531,-119.4981689,2142.601807,0.88252294,471.0508423,-255.8550415,2220.387207,0.7457186,456.7231445,-244.2829285,2404.396484,0.45018417
133241,21,381.7790527,-535.7698975,2068.620117,0.9257911,379.3381348,-527.3045044,2023.781006,0.9194467,379.9489746,-425.1810303,2030.118164,0.9298932,399.299408,-80.49224854,2119.665527,0.8486155,327.4771118,-459.0415955,2012.716309,0.9059907,322.1693115,-426.9310913,2112.461426,0.87637085,310.1173706,-332.0611572,2237.413086,0.93000066,276.5964355,-377.1899414,2369.670166,0.9256387,328.8294373,-96.54400635,2140.22168,0.9226749,249.0366516,-170.739624,2247.321533,0.9600123,170.0130005,-136.1549683,2403.106445,0.87926745,438.0169067,-463.3508606,2003.566528,0.9188762,441.6125488,-405.041626,2093.189941,0.9329087,438.9219666,-297.7277527,2234.097168,0.7560868,473.6634521,-391.6618652,2381.034668,0.8369491,455.1243896,-119.3770752,2144.179443,0.83955616,467.4013062,-257.6325684,2224.411377,0.5686983,469.5100708,-262.6846008,2396.48877,0.58693975
133242,21,382.9071045,-536.0354004,2066.694092,0.8876718,379.461792,-528.0697021,2021.997437,0.94793403,376.2323303,-425.9882813,2028.268433,0.95138466,395.181488,-83.40081787,2120.088867,0.8934053,324.2283936,-458.667511,2011.2052,0.8956138,319.1118164,-422.5341187,2110.291504,0.85891986,300.9169006,-336.9995728,2232.422119,0.92919534,276.4858093,-373.6786499,2374.130371,0.97734386,329.5508118,-97.26855469,2142.271484,0.88935184,250.2498779,-167.8364258,2242.163818,0.9588557,169.3486938,-140.4676514,2402.924072,0.9358061,435.4283447,-464.6119385,2000.842285,0.9518489,436.3865356,-411.7463684,2090.436035,0.95448667,451.3259277,-308.0091248,2243.249756,0.8795089,475.1414185,-392.8197327,2376.916504,0.6719944,456.7753296,-117.3988037,2144.192383,0.8675696,468.3549805,-256.9338074,2218.450684,0.8551836,465.1220093,-251.6248779,2402.102051,0.35632744
133243,21,376.8838806,-533.6776123,2065.125,0.9211848,373.9541016,-525.7166138,2020.245483,0.95444274,374.6305847,-425.0723572,2027.46582,0.94307065,395.3953552,-81.80395508,2120.533447,0.885887,323.4378357,-455.7081604,2009.544067,0.89703935,314.9539795,-423.4137268,2111.367188,0.8933473,298.7992859,-336.1652222,2232.280518,0.93475527,273.6882629,-374.5316772,2375.203613,0.9739023,324.3696899,-97.934021,2137.655029,0.8565437,248.08078,-164.5551758,2244.483887,0.9322675,169.7451172,-139.4932861,2402.531738,0.9325261,431.9260254,-462.7712402,1999.700806,0.96757203,432.9730835,-409.8924255,2088.347168,0.9473623,450.2808838,-308.4778442,2242.483887,0.9138017,469.4231567,-397.2596741,2376.586914,0.68551475,455.6176758,-116.0054932,2146.966064,0.8915227,467.3355103,-256.0772095,2217.777832,0.83411574,479.5374756,-262.5875854,2393.84082,0.5525044
133244,21,370.3812561,-530.8224487,2064.387207,0.93475956,367.7402649,-523.2518311,2019.664673,0.97025883,368.8479309,-423.9995728,2023.388794,0.92879736,395.4685059,-77.41784668,2124.172363,0.84473664,317.5341492,-454.4533081,2005.749268,0.86445117,309.5144043,-425.6797485,2108.050537,0.90368754,301.084137,-332.2928467,2232.227539,0.90163547,269.4424133,-375.3574829,2375.607178,0.9449512,329.6236572,-100.4848633,2141.985352,0.87147063,245.7097778,-162.5127563,2250.433594,0.9613845,171.6763306,-135.1936646,2405.268066,0.8875301,425.6828613,-462.2540588,1997.103027,0.9573807,429.7983398,-411.2429199,2083.202393,0.9335946,448.4682617,-301.7681885,2232.946533,0.9490476,471.1659546,-393.7675781,2377.897949,0.6576834,457.0565186,-115.2149048,2147.183838,0.8565841,465.1616211,-255.3946533,2210.803467,0.62478936,479.776062,-265.9725342,2394.043945,0.69475627
133245,21,358.5516357,-526.1287842,2061.396484,0.9350529,355.5505066,-518.2443848,2016.614258,0.9324513,358.6020813,-419.1923218,2023.157349,0.89752924,400.4508667,-74.38659668,2123.549316,0.8936553,306.3996277,-450.5063782,2005.036499,0.8895303,298.7593079,-418.4928284,2110.869873,0.8748825,292.2856445,-320.0758972,2227.641602,0.8867,268.0055542,-375.4439087,2379.473633,0.95662487,337.1624756,-99.38146973,2136.591064,0.8989706,242.9724731,-158.5290527,2250.280029,0.9420249,168.6633301,-138.8563843,2406.083252,0.9114376,413.2330017,-455.6794434,1996.928955,0.8952468,422.8497314,-411.3273315,2083.463135,0.97218496,454.9744263,-310.1525269,2237.116455,0.98111403,467.7390137,-396.8257446,2376.202148,0.8363364,460.0432739,-117.1757813,2149.787598,0.8884935,463.1053467,-253.5987549,2211.348633,0.602779,488.156189,-270.9068909,2382.627197,0.7588483
133246,21,343.7945251,-521.213623,2058.998291,0.93807447,341.0335083,-512.484436,2014.083374,0.9826914,348.6559448,-413.6242065,2020.506958,0.90536064,404.2749939,-75.70953369,2125.332031,0.9131537,294.6117859,-443.6100769,2002.752075,0.86764276,285.3851929,-412.7367249,2104.293457,0.87009156,287.991333,-315.2234192,2227.680176,0.93485117,270.1818237,-376.2385254,2377.274414,0.95578235,338.644989,-92.47839355,2135.575928,0.9460988,241.9442139,-156.0805054,2251.674805,0.9605164,173.7442932,-135.8878784,2404.137939,0.8691176,403.2845764,-452.3452759,1995.883179,0.94456726,415.3259888,-406.7975769,2086.100342,0.9391001,453.4790039,-310.849823,2236.826416,0.9522339,474.3701782,-394.5109253,2374.882568,0.8774517,462.2069092,-118.055603,2151.419434,0.89315885,462.6422729,-252.3772583,2211.075195,0.6321003,492.5856323,-273.1953125,2381.536621,0.7394663
133247,21,334.4551392,-516.6350098,2057.577637,0.90351415,331.6681519,-508.8531494,2012.077881,0.95672333,339.4549561,-411.5706787,2016.723999,0.9372218,404.3599854,-73.04656982,2126.808594,0.9402103,285.3904114,-438.930542,2000.289185,0.91157,275.7668762,-405.2221069,2098.4104,0.8862441,284.0924072,-314.4351501,2230.98999,0.96750134,266.8790588,-377.72229,2378.508789,0.95989907,344.5757446,-89.2322998,2135.576172,0.9081167,238.6082458,-152.434082,2252.071289,0.97496736,178.3912659,-131.2949829,2404.501221,0.7686138,396.4561462,-454.5813293,1991.994507,0.92855006,408.8204651,-406.1289368,2082.825439,0.9742311,446.7958984,-307.841095,2235.658203,0.98395747,479.0975342,-393.9483948,2373.646484,0.9012869,458.5777588,-113.9362183,2154.105469,0.88835144,459.7913208,-251.603302,2210.678223,0.32986048,493.3814697,-273.4823608,2382.224609,0.74035984
133248,21,317.0948486,-509.4653625,2053.847656,0.9259307,313.708313,-501.793396,2008.446045,0.94896317,327.2905273,-403.6614075,2015.022583,0.917508,405.7748413,-70.21356201,2126.819336,0.9024042,269.8183899,-431.1305847,1996.901001,0.9319316,268.850708,-393.4594727,2093.909668,0.90395135,269.1779785,-309.03302,2226.925049,0.8515445,264.5976257,-377.0565186,2367.701416,0.9636414,356.2357483,-94.4744873,2133.557129,0.851884,237.8519592,-145.9154663,2250.514648,0.9561919,166.8629761,-137.2446289,2407.081543,0.93851036,376.9144592,-447.566803,1988.980347,0.9412155,399.5147705,-401.3553772,2083.238525,0.97485644,444.4889526,-310.8950195,2237.323486,0.9789985,484.012207,-397.9004517,2372.661377,0.94583285,467.1485596,-121.8964844,2147.814453,0.8187579,448.5721436,-253.2384033,2217.659912,0.0958412,492.2029419,-263.5243225,2389.008057,0.56334573
133249,21,295.1793518,-501.822998,2052.029053,0.9248577,292.5496216,-494.3864441,2006.462769,0.91858625,313.7542725,-397.42453,2010.772461,0.967255,407.2961426,-69.39440918,2130.554688,0.9116426,254.3534546,-418.2782288,1995.623657,0.96358544,258.902771,-379.9053955,2090.240967,0.9108813,268.2736206,-294.1508179,2240.23291,0.9666266,251.8378601,-375.2854919,2367.656006,0.94664294,358.6284485,-90.48187256,2138.032227,0.6844769,235.3255005,-138.7973633,2243.294922,0.96796733,168.2862244,-136.994812,2404.252441,0.9571543,361.9877319,-446.4736328,1985.300415,0.92108834,384.7253418,-396.2900391,2082.157227,0.9858109,433.8393555,-312.290802,2238.546875,0.998329,473.2749023,-407.8362427,2371.453613,0.9229183,463.9691772,-121.3563843,2150.119141,0.7552546,451.3422852,-257.5835266,2216.89209,0.13100374,495.6748047,-268.7077026,2379.189697,0.81861925
133250,21,276.5574036,-490.9085999,2053.612061,0.89980364,273.0091248,-484.0039063,2006.789307,0.90684557,298.6488342,-387.5808716,2008.359131,0.939602,411.9132996,-71.75610352,2123.38916,0.8694083,238.7132263,-407.6013794,1993.521606,0.9591353,250.6254883,-359.5420532,2090.009277,0.8118445,267.444397,-285.6765747,2242.148926,0.97575563,238.5609436,-366.7825623,2358.705078,0.968533,347.0294189,-72.09436035,2140.200684,0.8663435,229.3027954,-135.770752,2238.957031,0.92034864,174.8624878,-137.7168579,2399.502441,0.95815516,341.3590088,-440.3894348,1985.256958,0.9560381,366.3178406,-389.7442627,2080.427246,0.96838236,417.3226318,-320.3996887,2244.177246,0.964821,472.6646118,-409.0939941,2371.979248,0.91978943,,,,0.48770446,451.4674072,-255.9621277,2209.87085,0.5066121,493.3277588,-267.7320557,2382.460449,0.8080461
133251,21,250.9952698,-480.6634216,2050.465088,0.91513115,246.8876953,-472.8717957,2004.297119,0.9109396,277.4405518,-377.6969604,2005.10437,0.9825073,411.3070679,-66.51281738,2123.675293,0.861786,218.1064453,-395.7763977,1991.345093,0.9684101,238.2015381,-344.9607544,2082.355469,0.7653249,263.0246887,-276.4036865,2250.960449,0.87147224,224.1335449,-363.8215637,2353.079102,0.96229136,352.9558716,-75.89624023,2137.615723,0.77339953,229.1942749,-132.8803101,2239.181641,0.8880524,182.2294922,-130.7078857,2400.887695,0.8482784,315.9376831,-424.736969,1981.243164,0.9164616,341.3567505,-385.6184692,2077.065674,0.9572928,402.0235291,-318.0647583,2233.054443,1.0,474.4890137,-415.515686,2368.162109,0.9594323,,,,0.5755544,445.843811,-254.2595825,2213.619141,0.48895484,497.4312744,-271.2307739,2380.990723,0.8428521
133252,21,235.7623901,-469.5641174,2046.390747,0.8932821,231.4931335,-461.3973999,2001.700073,0.8739666,259.8996277,-365.4616699,2004.198608,0.97898924,413.7945557,-70.60693359,2116.615967,0.81002045,202.5791016,-379.7174072,1988.352173,0.95071214,226.0482788,-327.9694824,2086.615234,0.76600283,250.6431274,-265.8808899,2240.445801,0.90322405,209.3571472,-352.5278931,2348.927246,0.9866985,,,,0.5060582,228.1559448,-126.9663086,2238.010254,0.9116316,194.4667358,-124.9998779,2403.154297,0.71589464,295.1740112,-410.4720764,1978.078125,0.94119173,321.0476074,-382.9776306,2076.260254,0.95335597,396.8726807,-328.7783813,2215.244385,0.92466587,471.9682617,-420.3644409,2367.048584,0.93530494,461.2434692,-132.157959,2129.794434,0.7401017,448.0910645,-257.2893982,2214.30835,0.54364264,505.9197388,-281.9295654,2370.124512,0.86449784
