id,trial,s_1,s_2,s_3,s_4,tag
47536,5,0,0,1,1,0
47537,5,0,0,1,1,0
47538,5,0,0,1,1,0
47539,5,0,0,1,1,0
47540,5,0,0,1,1,0
47541,5,0,0,1,1,0
47542,5,0,0,1,1,0
47543,5,0,0,1,1,0
47544,5,0,0,1,1,0
47545,5,0,0,1,1,0
47546,5,0,0,1,1,0
47547,5,0,0,1,1,0
47548,5,0,0,1,1,0
47549,5,0,0,1,1,0
47550,5,0,0,1,1,0
47551,5,0,0,1,1,0
47552,5,0,0,1,1,0
47553,5,0,0,1,1,0
47554,5,0,0,1,1,0
47555,5,0,0,1,1,0
47556,5,0,0,1,1,0
47557,5,0,0,1,1,0
47558,5,0,0,1,1,0
47559,5,0,0,1,1,0
47560,5,0,0,1,1,0
47561,5,0,0,1,1,0
47562,5,0,0,1,1,0
47563,5,0,0,1,1,0
47564,5,0,0,1,1,0
47565,5,0,0,1,1,0
47566,5,0,0,1,1,0
47567,5,0,0,1,1,0
47568,5,0,0,1,1,0
47569,5,0,0,1,1,0
47570,5,0,0,1,1,0
47571,5,0,0,1,1,0
47572,5,0,0,1,1,0
47573,5,0,0,1,1,0
47574,5,0,0,1,1,0
47575,5,0,0,1,1,0
47576,5,0,0,1,1,0
47577,5,0,0,1,1,0
47578,5,0,0,1,1,0
47579,5,0,0,1,1,0
47580,5,0,0,1,1,0
47581,5,0,0,1,1,0
47582,5,0,0,1,1,0
47583,5,0,0,1,1,0
47584,5,0,0,1,1,0
47585,5,0,0,1,1,0
47586,5,0,0,1,1,0
47587,5,0,0,1,1,0
47588,5,0,0,1,1,0
47589,5,0,0,1,1,0
47590,5,0,0,1,1,0
47591,5,0,0,1,1,0
47592,5,0,0,1,1,0
47593,5,0,0,1,1,0
47594,5,0,0,1,1,0
47595,5,0,0,1,1,0
47596,5,0,0,1,1,0
47597,5,0,0,1,1,0
47598,5,0,0,1,1,0
47599,5,0,0,1,1,0
47600,5,0,0,1,1,0
47601,5,0,0,1,1,0
47602,5,0,0,1,1,0
47603,5,0,0,1,1,0
47604,5,0,0,1,1,0
47605,5,0,0,1,1,0
47606,5,0,0,1,1,0
47607,5,0,0,1,1,0
47608,5,0,0,1,1,0
47609,5,0,0,1,1,0
47610,5,0,0,1,1,0
47611,5,0,0,1,1,0
47612,5,0,0,1,1,0
47613,5,0,0,1,1,0
47614,5,0,0,1,1,0
47615,5,0,0,1,1,0
47616,5,0,0,1,1,0
47617,5,0,0,1,1,0
47618,5,0,0,1,1,0
47619,5,0,0,1,1,0
47620,5,0,0,1,1,0
47621,5,0,0,1,1,0
47622,5,0,0,1,1,0
47623,5,0,0,1,1,0
47624,5,0,0,1,1,0
47625,5,0,0,1,1,0
47626,5,0,0,1,1,0
47627,5,0,0,1,1,0
47628,5,0,0,1,1,0
47629,5,0,0,1,1,0
47630,5,0,0,1,1,0
47631,5,0,0,1,1,0
47632,5,0,0,1,1,0
47633,5,0,0,1,1,0
47634,5,0,0,1,1,0
47635,5,0,0,1,1,0
47636,5,0,0,1,1,0
47637,5,0,0,1,1,0
47638,5,0,0,1,1,0
47639,5,0,0,1,1,0
47640,5,0,0,1,1,0
47641,5,0,0,1,1,0
47642,5,0,0,1,1,0
47643,5,0,0,1,1,0
47644,5,0,0,1,1,0
47645,5,0,0,1,1,0
47646,5,0,0,1,1,0
47647,5,0,0,1,1,0
47648,5,0,0,1,1,0
47649,5,0,0,1,1,0
47650,5,0,0,1,1,0
47651,5,0,0,1,1,0
47652,5,0,0,1,1,0
47653,5,0,0,1,1,0
47654,5,0,0,1,1,0
47655,5,0,0,1,1,0
47656,5,0,0,1,1,0
47657,5,0,0,1,1,0
47658,5,0,0,1,1,0
47659,5,0,0,1,1,0
47660,5,0,0,1,1,0
47661,5,0,0,1,1,0
47662,5,0,0,1,1,0
47663,5,0,0,1,1,0
47664,5,0,0,1,1,0
47665,5,0,0,1,1,0
47666,5,0,0,1,1,0
47667,5,0,0,1,1,0
47668,5,0,0,1,1,0
47669,5,0,0,1,1,0
47670,5,0,0,1,1,0
47671,5,0,0,1,1,0
47672,5,0,0,1,1,0
47673,5,0,0,1,1,0
47674,5,0,0,1,1,0
47675,5,0,0,1,1,0
47676,5,0,0,1,1,0
47677,5,0,0,1,1,0
47678,5,0,0,1,1,0
47679,5,0,0,1,1,0
47680,5,0,0,1,1,0
47681,5,0,0,1,1,0
47682,5,0,0,1,1,0
47683,5,0,0,1,1,0
47684,5,0,0,1,1,0
47685,5,0,0,1,1,0
47686,5,0,0,1,1,0
47687,5,0,0,1,1,0
47688,5,0,0,1,1,0
47689,5,0,0,1,1,0
47690,5,0,0,1,1,0
47691,5,0,0,1,1,0
47692,5,0,0,1,1,0
47693,5,0,0,1,1,0
47694,5,0,0,1,1,0
47695,5,0,0,1,1,0
47696,5,0,0,1,1,0
47697,5,0,0,1,1,0
47698,5,0,0,1,1,0
47699,5,0,0,1,1,0
47700,5,0,0,1,1,0
47701,5,0,0,1,1,0
47702,5,0,0,1,1,0
47703,5,0,0,1,1,0
47704,5,0,0,1,1,0
47705,5,0,0,1,1,0
47706,5,0,0,1,1,0
47707,5,0,0,1,1,0
47708,5,0,0,1,1,0
47709,5,0,0,1,1,0
47710,5,0,0,1,1,0
47711,5,0,0,1,1,0
47712,5,0,0,1,1,0
47713,5,0,0,1,1,0
47714,5,0,0,1,1,0
47715,5,0,0,1,1,0
47716,5,0,0,1,1,0
47717,5,0,0,1,1,0
47718,5,0,0,1,1,0
47719,5,0,0,1,1,0
47720,5,0,0,1,1,0
47721,5,0,0,1,1,0
47722,5,0,0,1,1,0
47723,5,0,0,1,1,0
47724,5,0,0,1,1,0
47725,5,0,0,1,1,0
47726,5,0,0,1,1,0
47727,5,0,0,1,1,0
47728,5,0,0,1,1,0
47729,5,0,0,1,1,0
47730,5,0,0,1,1,0
47731,5,0,0,1,1,0
47732,5,0,0,1,1,0
47733,5,0,0,1,1,0
47734,5,0,0,1,1,0
47735,5,0,0,1,1,0
47736,5,0,0,1,1,0
47737,5,0,0,1,1,0
47738,5,0,0,1,1,0
47739,5,0,0,1,1,0
47740,5,0,0,1,1,0
47741,5,0,0,1,1,0
47742,5,0,0,1,1,0
47743,5,0,0,1,1,0
47744,5,0,0,1,1,0
47745,5,0,0,1,1,0
47746,5,0,0,1,1,0
47747,5,0,0,1,1,0
47748,5,0,0,1,1,0
47749,5,0,0,1,1,0
47750,5,0,0,1,1,0
47751,5,0,0,1,1,0
47752,5,0,0,1,1,0
47753,5,0,0,1,1,0
47754,5,0,0,1,1,0
47755,5,0,0,1,1,0
47756,5,0,0,1,1,0
47757,5,0,0,1,1,0
47758,5,0,0,1,1,0
47759,5,0,0,1,1,0
47760,5,0,0,1,1,0
47761,5,0,0,1,1,0
47762,5,0,0,1,1,0
47763,5,0,0,1,1,0
47764,5,0,0,1,1,0
47765,5,0,0,1,1,0
47766,5,0,0,1,1,0
47767,5,0,0,1,1,0
47768,5,0,0,1,1,0
47769,5,0,0,1,1,0
47770,5,0,0,1,1,0
47771,5,0,0,1,1,0
47772,5,0,0,1,1,0
47773,5,0,0,1,1,0
47774,5,0,0,1,1,0
47775,5,0,0,1,1,0
47776,5,0,0,1,1,0
47777,5,0,0,1,1,0
47778,5,0,0,1,1,0
47779,5,0,0,1,1,0
47780,5,0,0,1,1,0
47781,5,0,0,1,1,0
47782,5,0,0,1,1,0
47783,5,0,0,1,1,0
47784,5,0,0,1,1,0
47785,5,0,0,1,1,0
47786,5,0,0,1,1,0
47787,5,0,0,1,1,0
47788,5,0,0,1,1,0
47789,5,0,0,1,1,0
47790,5,0,0,1,1,0
47791,5,0,0,1,1,0
47792,5,0,0,1,1,0
47793,5,0,0,1,1,0
47794,5,0,0,1,1,0
47795,5,0,0,1,1,0
47796,5,0,0,1,1,0
47797,5,0,0,1,1,0
47798,5,0,0,1,1,0
47799,5,0,0,1,1,0
47800,5,0,0,1,1,0
47801,5,0,0,1,1,0
47802,5,0,0,1,1,0
47803,5,0,0,1,1,0
47804,5,0,0,1,1,0
47805,5,0,0,1,1,0
47806,5,0,0,1,1,0
47807,5,0,0,1,1,0
47808,5,0,0,1,1,0
47809,5,0,0,1,0,1
47810,5,0,0,1,0,0
47811,5,0,0,1,0,0
47812,5,0,0,1,0,0
47813,5,0,0,1,0,0
47814,5,0,0,1,0,0
47815,5,0,0,1,0,0
47816,5,0,0,1,0,0
47817,5,0,0,1,0,0
47818,5,0,0,1,0,0
47819,5,0,0,1,0,0
47820,5,0,0,1,0,0
47821,5,0,0,1,0,0
47822,5,0,0,1,0,0
47823,5,0,0,1,0,0
47824,5,0,0,1,0,0
47825,5,0,0,1,0,0
47826,5,0,0,1,0,0
47827,5,0,0,1,0,0
47828,5,0,0,1,0,0
47829,5,0,0,1,0,0
47830,5,0,0,1,0,0
47831,5,0,0,1,0,0
47832,5,0,0,1,0,0
47833,5,0,0,1,0,0
47834,5,0,0,1,0,0
47835,5,0,0,1,0,0
47836,5,0,0,1,0,0
47837,5,0,0,1,0,0
47838,5,0,0,1,0,0
47839,5,0,0,1,0,0
47840,5,0,0,1,0,0
47841,5,0,0,1,0,0
47842,5,0,0,1,0,0
47843,5,0,0,1,0,0
47844,5,0,0,1,0,0
47845,5,0,0,1,0,0
47846,5,0,0,1,0,0
47847,5,0,0,1,0,0
47848,5,0,0,1,0,0
47849,5,0,0,1,0,0
47850,5,0,0,1,0,0
47851,5,0,0,1,0,0
47852,5,0,0,1,0,0
47853,5,0,0,1,0,0
47854,5,0,0,1,0,0
47855,5,0,0,1,0,0
47856,5,0,0,1,0,0
47857,5,0,0,1,0,0
47858,5,0,0,1,0,0
47859,5,0,0,1,0,0
47860,5,0,0,1,0,0
47861,5,0,0,1,0,0
47862,5,0,0,1,0,0
47863,5,0,0,1,0,0
47864,5,0,0,1,0,0
47865,5,0,0,1,0,0
47866,5,0,0,1,0,0
47867,5,0,0,1,0,0
47868,5,0,0,1,0,0
47869,5,0,0,1,0,0
47870,5,0,0,1,0,0
47871,5,0,0,1,0,0
47872,5,0,0,1,0,0
47873,5,0,0,1,0,0
47874,5,0,0,1,0,0
47875,5,0,0,1,0,0
47876,5,0,0,1,0,0
47877,5,0,0,1,0,0
47878,5,0,0,1,0,0
47879,5,0,0,1,0,0
47880,5,0,0,1,0,0
47881,5,0,0,1,0,0
47882,5,0,0,1,0,0
47883,5,0,0,1,0,0
47884,5,0,0,1,0,0
47885,5,0,0,1,0,0
47886,5,0,0,1,0,0
47887,5,0,0,1,0,0
47888,5,0,0,1,0,0
47889,5,0,0,1,0,0
47890,5,0,0,1,0,0
47891,5,0,0,1,0,0
47892,5,0,0,1,0,0
47893,5,0,0,1,0,0
47894,5,0,0,1,0,0
47895,5,0,0,1,0,0
47896,5,0,0,1,0,0
47897,5,0,0,1,0,0
47898,5,0,0,1,0,0
47899,5,0,0,1,0,0
47900,5,0,0,1,0,0
47901,5,0,0,1,0,0
47902,5,0,0,1,0,0
47903,5,0,0,1,0,0
47904,5,0,0,1,0,0
47905,5,0,0,1,0,0
47906,5,0,0,1,0,0
47907,5,0,0,1,0,0
47908,5,0,0,1,0,0
47909,5,0,0,1,0,0
47910,5,0,0,1,0,0
47911,5,0,0,1,0,0
47912,5,0,0,1,0,0
47913,5,0,0,1,0,0
47914,5,0,0,1,0,0
47915,5,0,0,1,0,0
47916,5,0,0,1,0,0
47917,5,0,0,1,0,0
47918,5,0,0,1,0,0
47919,5,0,0,1,0,0
47920,5,0,0,1,0,0
47921,5,0,0,1,0,0
47922,5,0,0,1,0,0
47923,5,0,0,1,0,0
47924,5,0,0,1,0,0
47925,5,0,0,1,0,0
47926,5,0,0,1,0,0
47927,5,0,0,1,0,0
47928,5,0,0,1,0,0
47929,5,0,0,1,0,0
47930,5,0,0,1,0,0
47931,5,0,0,1,0,0
47932,5,0,0,1,0,0
47933,5,0,0,1,0,0
47934,5,0,0,1,0,0
47935,5,0,0,1,0,0
47936,5,0,0,1,0,0
47937,5,0,0,1,0,0
47938,5,0,0,1,0,0
47939,5,0,0,1,0,0
47940,5,0,0,1,0,0
53969,6,1,1,1,1,0
53970,6,1,1,1,1,0
53971,6,1,1,1,1,0
53972,6,1,1,1,1,0
53973,6,1,1,1,1,0
53974,6,1,1,1,1,0
53975,6,1,1,1,1,0
53976,6,1,1,1,1,0
53977,6,1,1,1,1,0
53978,6,1,1,1,1,0
53979,6,1,1,1,1,0
53980,6,1,1,1,1,0
53981,6,1,1,1,1,0
53982,6,1,1,1,1,0
53983,6,1,1,1,1,0
53984,6,1,1,1,1,0
53985,6,1,1,1,1,0
53986,6,1,1,1,1,0
53987,6,1,1,1,1,0
53988,6,1,1,1,1,0
53989,6,1,1,1,1,0
53990,6,1,1,1,1,0
53991,6,1,1,1,1,0
53992,6,1,1,1,1,0
53993,6,1,1,1,1,0
53994,6,1,1,1,1,0
53995,6,1,1,1,1,0
53996,6,1,1,1,1,0
53997,6,1,1,1,1,0
53998,6,1,1,1,1,0
53999,6,1,1,1,1,0
54000,6,1,1,1,1,0
54001,6,1,1,1,1,0
54002,6,1,1,1,1,0
54003,6,1,1,1,1,0
54004,6,1,1,1,1,0
54005,6,1,1,1,1,0
54006,6,1,1,1,1,0
54007,6,1,1,1,1,0
54008,6,1,1,1,1,0
54009,6,1,1,1,1,0
54010,6,1,1,1,1,0
54011,6,1,1,1,1,0
54012,6,1,1,1,1,0
54013,6,1,1,1,1,0
54014,6,1,1,1,1,0
54015,6,1,1,1,1,0
54016,6,1,1,1,1,0
54017,6,1,1,1,1,0
54018,6,1,1,1,1,0
54019,6,1,1,1,1,0
54020,6,1,1,1,1,0
54021,6,1,1,1,1,0
54022,6,1,1,1,1,0
54023,6,1,1,1,1,0
54024,6,1,1,1,1,0
54025,6,1,1,1,1,0
54026,6,1,1,1,1,0
54027,6,1,1,1,1,0
54028,6,1,1,1,1,0
54029,6,1,1,1,1,0
54030,6,1,1,1,1,0
54031,6,1,1,1,1,0
54032,6,1,1,1,1,0
54033,6,1,1,1,1,0
54034,6,1,1,1,1,0
54035,6,1,1,1,1,0
54036,6,1,1,1,1,0
54037,6,1,1,1,1,0
54038,6,1,1,1,1,0
54039,6,1,1,1,1,0
54040,6,1,1,1,1,0
54041,6,1,1,1,1,0
54042,6,1,1,1,1,0
54043,6,1,1,1,1,0
54044,6,1,1,1,1,0
54045,6,1,1,1,1,0
54046,6,1,1,1,1,0
54047,6,1,1,1,1,0
54048,6,1,1,1,1,0
54049,6,1,1,1,1,0
54050,6,1,1,1,1,0
54051,6,1,1,1,1,0
54052,6,1,1,1,1,0
54053,6,1,1,1,1,0
54054,6,1,1,1,1,0
54055,6,1,1,1,1,0
54056,6,1,1,1,1,0
54057,6,1,1,1,1,0
54058,6,1,1,1,1,0
54059,6,1,1,1,1,0
54060,6,1,1,1,1,0
54061,6,1,1,1,1,0
54062,6,1,1,1,1,0
54063,6,1,1,1,1,0
54064,6,1,1,1,1,0
54065,6,1,1,1,1,0
54066,6,1,1,1,1,0
54067,6,1,1,1,1,0
54068,6,1,1,1,1,0
54069,6,1,1,1,1,0
54070,6,1,1,1,1,0
54071,6,1,1,1,1,0
54072,6,1,1,1,1,0
54073,6,1,1,1,1,0
54074,6,1,1,1,1,0
54075,6,1,1,1,1,0
54076,6,1,1,1,1,0
54077,6,1,1,1,1,0
54078,6,1,1,1,1,0
54079,6,1,1,1,1,0
54080,6,1,1,1,1,0
54081,6,1,1,1,1,0
54082,6,1,1,1,1,0
54083,6,1,1,1,1,0
54084,6,1,1,1,1,0
54085,6,1,1,1,1,0
54086,6,1,1,1,1,0
54087,6,1,1,1,1,0
54088,6,1,1,1,1,0
54089,6,1,1,1,1,0
54090,6,1,1,1,1,0
54091,6,1,1,1,1,0
54092,6,1,1,1,1,0
54093,6,1,1,1,1,0
54094,6,1,1,1,1,0
54095,6,1,1,1,1,0
54096,6,1,1,1,1,0
54097,6,1,1,1,1,0
54098,6,1,1,1,1,0
54099,6,1,1,1,1,0
54100,6,1,1,1,1,0
54101,6,1,1,1,1,0
54102,6,1,1,1,1,0
54103,6,1,1,1,1,0
54104,6,1,1,1,1,0
54105,6,1,1,1,1,0
54106,6,1,1,1,1,0
54107,6,1,1,1,1,0
54108,6,1,0,1,1,1
54109,6,1,0,1,1,0
54110,6,1,0,1,1,0
54111,6,1,0,1,1,0
54112,6,1,0,1,1,0
54113,6,1,0,1,1,0
54114,6,1,0,1,1,0
54115,6,1,0,1,1,0
54116,6,1,0,1,1,0
54117,6,1,0,1,1,0
54118,6,1,0,1,1,0
54119,6,1,0,1,1,0
54120,6,1,0,1,1,0
54121,6,1,0,1,1,0
54122,6,1,0,1,1,0
54123,6,1,0,1,1,0
54124,6,1,0,1,1,0
54125,6,1,0,1,1,0
54126,6,1,0,1,1,0
54127,6,1,0,1,1,0
54128,6,1,0,1,1,0
54129,6,1,0,1,1,0
54130,6,1,0,1,1,0
54131,6,1,0,1,1,0
54132,6,1,0,1,1,0
54133,6,1,0,1,1,0
54134,6,1,0,1,1,0
54135,6,1,0,1,1,0
54136,6,1,0,1,1,0
54137,6,1,0,1,1,0
54138,6,1,0,1,1,0
54139,6,1,0,1,1,0
54140,6,1,0,1,1,0
54141,6,1,0,1,1,0
54142,6,1,0,1,1,0
54143,6,1,0,1,1,0
54144,6,1,0,1,1,0
54145,6,1,0,1,1,0
54146,6,1,0,1,1,0
54147,6,1,0,1,1,0
54148,6,1,0,1,1,0
54149,6,1,0,1,1,0
54150,6,1,0,1,1,0
54151,6,1,0,1,1,0
54152,6,1,0,1,1,0
54153,6,1,0,1,1,0
54154,6,1,0,1,1,0
54155,6,1,0,1,1,0
54156,6,1,0,1,1,0
54157,6,1,0,1,1,0
54158,6,1,0,1,1,0
54159,6,1,0,1,1,0
54160,6,1,0,1,1,0
54161,6,1,0,1,1,0
54162,6,1,0,1,1,0
54163,6,1,0,1,1,0
54164,6,1,0,1,1,0
54165,6,1,0,1,1,0
54166,6,1,0,1,1,0
54167,6,1,0,1,1,0
54168,6,1,0,1,1,0
54169,6,1,0,1,1,0
54170,6,1,0,1,1,0
54171,6,1,0,1,1,0
54172,6,1,0,1,1,0
54173,6,1,0,1,1,0
54174,6,1,0,1,1,0
54175,6,1,0,1,1,0
54176,6,1,0,1,1,0
54177,6,1,0,1,1,0
54178,6,1,0,1,1,0
54179,6,1,0,1,1,0
54180,6,1,0,1,1,0
54181,6,1,0,1,1,0
54182,6,1,0,1,1,0
54183,6,1,0,1,1,0
54184,6,1,0,1,1,0
54185,6,1,0,1,1,0
54186,6,1,0,1,1,0
54187,6,1,0,1,1,0
54188,6,1,0,1,1,0
54189,6,1,0,1,1,0
54190,6,1,0,1,1,0
54191,6,1,0,1,1,0
54192,6,1,0,1,1,0
54193,6,1,0,1,1,0
54194,6,1,0,1,1,0
54195,6,1,0,1,1,0
54196,6,1,0,1,1,0
54197,6,1,0,1,1,0
54198,6,1,0,1,1,0
54199,6,1,0,1,1,0
54200,6,1,0,1,1,0
54201,6,1,0,1,1,0
54202,6,1,0,1,1,0
54203,6,1,0,1,1,0
54204,6,1,0,1,1,0
54205,6,1,0,1,1,0
54206,6,1,0,1,1,0
54207,6,1,0,1,1,0
54208,6,1,0,1,1,0
54209,6,1,0,1,1,0
54210,6,1,0,1,1,0
54211,6,1,0,1,1,0
54212,6,1,0,1,1,0
54213,6,1,0,1,1,0
54214,6,1,0,1,1,0
54215,6,1,0,1,1,0
54216,6,1,0,1,1,0
54217,6,1,0,1,1,0
54218,6,1,0,1,1,0
54219,6,1,0,1,1,0
54220,6,1,0,1,1,0
54221,6,1,0,1,1,0
54222,6,1,0,1,1,0
54223,6,1,0,1,1,0
54224,6,1,0,1,1,0
54225,6,1,0,1,1,0
54226,6,1,0,1,1,0
54227,6,1,0,1,1,0
54228,6,1,0,1,1,0
54229,6,1,0,1,1,0
54230,6,1,0,1,1,0
54231,6,1,0,1,1,0
54232,6,1,0,1,1,0
54233,6,1,0,1,1,0
54234,6,1,0,1,1,0
54235,6,1,0,1,1,0
54236,6,1,0,1,1,0
54237,6,1,0,1,1,0
54238,6,1,0,1,1,0
54239,6,1,0,1,1,0
54240,6,1,0,1,1,0
54241,6,1,0,1,1,0
54242,6,1,0,1,1,0
54243,6,1,0,1,1,0
54244,6,1,0,1,1,0
54245,6,1,0,1,1,0
54246,6,1,0,1,1,0
54247,6,1,0,1,1,0
54248,6,1,0,1,1,0
54249,6,1,0,1,1,0
54250,6,1,0,1,1,0
54251,6,1,0,1,1,0
54252,6,1,0,1,1,0
54253,6,1,0,1,1,0
54254,6,1,0,1,1,0
54255,6,1,0,1,1,0
54256,6,1,0,1,1,0
54257,6,1,0,1,1,0
54258,6,1,0,1,1,0
54259,6,1,0,1,1,0
54260,6,1,0,1,1,0
54261,6,1,0,1,1,0
54262,6,1,0,1,1,0
54263,6,1,0,1,1,0
54264,6,1,0,1,1,0
54265,6,1,0,1,1,0
54266,6,1,0,1,1,0
54267,6,1,0,1,1,0
54268,6,1,0,1,1,0
54269,6,1,0,1,1,0
54270,6,1,0,1,1,0
54271,6,1,0,1,1,0
54272,6,1,0,1,1,0
54273,6,1,0,1,1,0
54274,6,1,0,1,1,0
54275,6,1,0,1,1,0
54276,6,1,0,1,1,0
54277,6,1,0,1,1,0
54278,6,1,0,1,1,0
54279,6,1,0,1,1,0
54280,6,1,0,1,1,0
54281,6,1,0,1,1,0
54282,6,1,0,1,1,0
54283,6,1,0,1,1,0
54284,6,1,0,1,1,0
54285,6,1,0,1,1,0
54286,6,1,0,1,1,0
54287,6,1,0,1,1,0
54288,6,1,0,1,1,0
54289,6,1,0,1,1,0
54290,6,1,0,1,1,0
54291,6,1,0,1,1,0
54292,6,1,0,1,1,0
54293,6,1,0,1,1,0
54294,6,1,0,1,1,0
54295,6,1,0,1,1,0
54296,6,1,0,1,1,0
54297,6,1,0,1,1,0
54298,6,1,0,1,1,0
54299,6,1,0,1,1,0
54300,6,1,0,1,1,0
54301,6,1,0,1,1,0
54302,6,1,0,1,1,0
54303,6,1,0,1,1,0
54304,6,1,0,1,1,0
54305,6,1,0,1,1,0
54306,6,1,0,1,1,0
54307,6,1,0,1,1,0
54308,6,1,0,1,1,0
54309,6,1,0,1,1,0
54310,6,1,0,1,1,0
54311,6,1,0,1,1,0
54312,6,1,0,1,1,0
54313,6,1,0,1,1,0
54314,6,1,0,1,1,0
54315,6,1,0,1,1,0
54316,6,1,0,1,1,0
54317,6,1,0,1,1,0
54318,6,1,0,1,1,0
54319,6,1,0,1,1,0
54320,6,1,0,1,1,0
54321,6,1,0,1,1,0
54322,6,1,0,1,1,0
54323,6,1,0,1,1,0
54324,6,1,0,1,1,0
54325,6,1,0,1,1,0
54326,6,1,0,1,1,0
54327,6,1,0,1,1,0
54328,6,1,0,1,1,0
54329,6,1,0,1,1,0
54330,6,1,0,1,1,0
54331,6,1,0,1,1,0
54332,6,1,0,1,1,0
54333,6,1,0,1,1,0
54334,6,1,0,1,1,0
54335,6,1,0,1,1,0
54336,6,1,0,1,1,0
54337,6,1,0,1,1,0
54338,6,1,0,1,1,0
54339,6,1,0,1,1,0
54340,6,1,0,1,1,0
54341,6,1,0,1,1,0
54342,6,1,0,1,1,0
54343,6,1,0,1,1,0
54344,6,1,0,1,1,0
54345,6,1,0,1,1,0
54346,6,1,0,1,1,0
54347,6,1,0,1,1,0
54348,6,1,0,1,1,0
54349,6,1,0,1,1,0
54350,6,1,0,1,1,0
54351,6,1,0,1,1,0
54352,6,1,0,1,1,0
54353,6,1,0,1,1,0
54354,6,1,0,1,1,0
54355,6,1,0,1,1,0
54356,6,1,0,1,1,0
54357,6,1,0,1,1,0
54358,6,1,0,1,1,0
54359,6,1,0,1,1,0
54360,6,1,0,1,1,0
54361,6,1,0,0,1,1
54362,6,1,0,0,1,0
54363,6,1,0,0,1,0
54364,6,1,0,0,1,0
54365,6,1,0,0,1,0
54366,6,1,0,0,1,0
54367,6,1,0,0,1,0
54368,6,1,0,0,1,0
54369,6,1,0,0,1,0
54370,6,1,0,0,1,0
54371,6,1,0,0,1,0
54372,6,1,0,0,1,0
54373,6,1,0,0,1,0
54374,6,1,0,0,1,0
54375,6,1,0,0,1,0
54376,6,1,0,0,1,0
54377,6,1,0,0,1,0
54378,6,1,0,0,1,0
54379,6,1,0,0,1,0
54380,6,1,0,0,1,0
54381,6,1,0,0,1,0
54382,6,1,0,0,1,0
54383,6,1,0,0,1,0
54384,6,1,0,0,1,0
54385,6,1,0,0,1,0
54386,6,1,0,0,1,0
54387,6,1,0,0,1,0
54388,6,1,0,0,1,0
54389,6,1,0,0,1,0
54390,6,1,0,0,1,0
54391,6,1,0,0,1,0
54392,6,1,0,0,1,0
54393,6,1,0,0,1,0
54394,6,1,0,0,1,0
54395,6,1,0,0,1,0
54396,6,1,0,0,1,0
54397,6,1,0,0,1,0
54398,6,1,0,0,1,0
54399,6,1,0,0,1,0
54400,6,1,0,0,1,0
54401,6,1,0,0,1,0
54402,6,1,0,0,1,0
54403,6,1,0,0,1,0
54404,6,1,0,0,1,0
54405,6,1,0,0,1,0
54406,6,1,0,0,1,0
54407,6,1,0,0,1,0
54408,6,1,0,0,1,0
54409,6,1,0,0,1,0
54410,6,1,0,0,1,0
54411,6,1,0,0,1,0
54412,6,1,0,0,1,0
54413,6,1,0,0,1,0
54414,6,1,0,0,1,0
54415,6,1,0,0,1,0
54416,6,1,0,0,1,0
54417,6,1,0,0,1,0
54418,6,1,0,0,1,0
54419,6,1,0,0,1,0
54420,6,1,0,0,1,0
54421,6,1,0,0,1,0
54422,6,1,0,0,1,0
54423,6,1,0,0,1,0
54424,6,1,0,0,1,0
54425,6,1,0,0,1,0
54426,6,1,0,0,1,0
54427,6,1,0,0,1,0
54428,6,1,0,0,1,0
54429,6,1,0,0,1,0
54430,6,1,0,0,1,0
54431,6,1,0,0,1,0
54432,6,1,0,0,1,0
54433,6,1,0,0,1,0
54434,6,1,0,0,1,0
54435,6,1,0,0,1,0
54436,6,1,0,0,1,0
54437,6,1,0,0,1,0
54438,6,1,0,0,1,0
54439,6,1,0,0,1,0
54440,6,1,0,0,1,0
54441,6,1,0,0,1,0
54442,6,1,0,0,1,0
54443,6,1,0,0,1,0
54444,6,1,0,0,1,0
54445,6,1,0,0,1,0
54446,6,1,0,0,1,0
54447,6,1,0,0,1,0
54448,6,1,0,0,1,0
54449,6,1,0,0,1,0
54450,6,1,0,0,1,0
54451,6,1,0,0,1,0
54452,6,1,0,0,1,0
54453,6,1,0,0,1,0
54454,6,1,0,0,1,0
54455,6,1,0,0,1,0
54456,6,1,0,0,0,1
54457,6,1,0,0,0,0
54458,6,1,0,0,0,0
54459,6,1,0,0,0,0
54460,6,1,0,0,0,0
54461,6,1,0,0,0,0
54462,6,1,0,0,0,0
54463,6,1,0,0,0,0
54464,6,1,0,0,0,0
54465,6,1,0,0,0,0
54466,6,1,0,0,0,0
54467,6,1,0,0,0,0
54468,6,1,0,0,0,0
54469,6,1,0,0,0,0
54470,6,1,0,0,0,0
54471,6,1,0,0,0,0
54472,6,1,0,0,0,0
54473,6,1,0,0,0,0
54474,6,1,0,0,0,0
54475,6,1,0,0,0,0
54476,6,1,0,0,0,0
54477,6,1,0,0,0,0
54478,6,1,0,0,0,0
54479,6,1,0,0,0,0
54480,6,1,0,0,0,0
54481,6,1,0,0,0,0
54482,6,1,0,0,0,0
54483,6,1,0,0,0,0
54484,6,1,0,0,0,0
54485,6,1,0,0,0,0
54486,6,1,0,0,0,0
54487,6,1,0,0,0,0
54488,6,1,0,0,0,0
54489,6,1,0,0,0,0
54490,6,1,0,0,0,0
54491,6,1,0,0,0,0
54492,6,1,0,0,0,0
54493,6,1,0,0,0,0
54494,6,1,0,0,0,0
