H_id,H_trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z
88802,14,-109.3915405,-623.8453979,1944.624756,-19.07861328,-662.0654297,1821.544922,-349.5196533,-368.3404541,2056.799561,-130.1176147,-624.1282349,1945.404785,-152.2070313,-762.7192383,1903.255005,-98.88293457,-886.0144043,2102.351074
88803,14,-110.1660156,-626.6298828,1941.657227,-17.71740723,-662.5311279,1822.492798,-326.5679932,-339.3477173,2047.960449,-128.1008301,-624.5880127,1943.420166,-149.8797607,-765.2650146,1903.761108,-91.41278076,-890.8865967,2105.681885
88804,14,-113.5641479,-627.0717773,1943.166382,-15.85327148,-660.0147705,1821.742432,-326.5376587,-339.7684326,2058.500732,-130.0415039,-625.5855103,1942.983521,-148.5797729,-768.4700928,1904.82373,-92.33117676,-893.7546387,2118.735352
88805,14,-112.7976074,-624.072998,1941.07959,-15.63018799,-658.3699341,1822.198242,-319.1518555,-331.4259033,2058.985352,-128.9561157,-623.6494751,1938.926636,-146.4741211,-770.1412964,1906.492554,-93.72906494,-890.7344971,2109.090332
88806,14,-117.574707,-622.5349121,1942.190918,-14.800354,-657.5502319,1824.303711,-326.6835327,-334.2659302,2061.186035,-131.866394,-622.2457886,1939.645264,-146.6982422,-769.8967896,1904.75415,-91.22344971,-888.7492676,2103.079102
88807,14,-119.8188477,-617.1469116,1940.871216,-14.5579834,-657.2200928,1827.782959,-340.9506531,-355.7498169,2070.201904,-133.8858032,-616.9325562,1938.28479,-145.7376099,-771.4266357,1905.051514,-89.76940918,-899.8012695,2100.62793
88808,14,-123.0073853,-613.2385864,1929.983398,-11.1262207,-658.4133301,1828.523682,-328.6143494,-339.2454834,2056.400879,-134.3670044,-612.3296509,1925.945557,-144.6279907,-771.3341064,1903.382324,-102.1859741,-871.4951782,2081.187744
88809,14,-116.2878418,-611.7074585,1926.309814,-10.75842285,-659.5355225,1829.63623,-328.805481,-340.0421753,2052.616699,-132.3329468,-611.7423706,1921.988281,-145.8562622,-769.0560303,1900.645508,-118.9683228,-866.9561768,2086.834717
88810,14,-122.8435059,-619.1533203,1942.542358,-11.24346924,-660.8980103,1830.971802,-323.5513916,-339.8440552,2059.880127,-132.8925781,-618.661377,1936.916748,-148.3564453,-770.7485352,1903.374878,-92.22210693,-869.3585815,2084.344238
88811,14,-123.0709229,-619.1346436,1941.727051,-10.82458496,-660.7492065,1831.538452,-319.0883789,-333.6535034,2057.162354,-132.7457886,-619.5791016,1935.674561,-149.539978,-771.9862671,1904.029297,-100.2263794,-854.0024414,2078.011963
88812,14,-114.5319824,-615.7897949,1922.741943,-10.51916504,-659.8154907,1830.177002,-316.6199341,-334.3134155,2053.611572,-131.552063,-615.428772,1917.429688,-145.7987671,-773.6601563,1902.460938,-93.7612915,-883.6560059,2090.164795
88813,14,-118.6199341,-619.4942627,1937.85791,-11.02502441,-659.5864258,1830.122314,-320.6760254,-336.6424561,2056.50415,-130.5477905,-620.9391479,1933.357178,-150.1821289,-770.8134766,1901.96814,-108.138855,-855.4686279,2080.740723
88814,14,-114.3791504,-616.8226318,1925.046875,-8.774108887,-658.9086914,1830.091309,-313.9153748,-327.4199829,2047.377808,-130.3543701,-617.6512451,1918.340332,-145.0368042,-775.213623,1903.679932,-98.8616333,-877.9691162,2086.120605
88815,14,-116.4603271,-615.546875,1924.487793,-9.539306641,-658.8067627,1830.258057,-316.4699402,-330.2085571,2050.020752,-132.5111084,-615.5300293,1918.182373,-145.3687134,-773.7286377,1902.7854,-99.13977051,-875.5531616,2084.8125
88816,14,-120.8391113,-611.4068604,1925.687134,-8.552612305,-656.8226318,1829.292969,-320.9857788,-332.8718262,2053.0625,-133.7550659,-613.5661011,1919.625244,-146.3545532,-774.6313477,1903.848022,-112.6337891,-879.5133057,2091.130859
88817,14,-119.8470459,-613.6130371,1927.969116,-9.060546875,-657.6479492,1830.006592,-320.2774658,-333.4306641,2052.104248,-133.5634766,-615.0276489,1921.707275,-149.9489136,-769.956543,1900.523804,-116.5492554,-866.0717163,2080.220947
88818,14,-118.803833,-616.8700562,1930.149048,-9.278015137,-656.3848877,1829.299805,-317.4215393,-329.5696411,2049.451904,-132.0209961,-618.9263306,1923.802246,-148.9636841,-770.0939941,1901.265015,-116.6781616,-872.3990479,2084.405762
88819,14,-121.072876,-616.9059448,1933.349365,-9.470275879,-656.3795776,1829.848389,-321.4899597,-334.2623901,2052.394043,-134.6867676,-617.9310913,1926.340698,-148.3706055,-770.3490601,1901.484131,-117.1746216,-863.0789185,2076.102783
88820,14,-123.105896,-619.4831543,1938.100586,-8.831481934,-655.4047852,1830.874146,-324.5532837,-334.5623169,2054.278076,-135.5457153,-618.4459229,1931.072632,-150.0778809,-766.2807617,1899.919312,-114,-848.1374512,2070.00708
88821,14,-118.5194702,-616.3765259,1927.58252,-6.143737793,-648.6907349,1828.976074,-347.3285217,-376.4460449,2074.440918,-129.170105,-616.5255737,1926.682617,-137.9193726,-774.9543457,1905.992065,-109.5238647,-872.9366455,2095.054688
88822,14,-127.557312,-611.4780273,1937.901245,-9.770874023,-652.1322021,1829.962524,-344.7450867,-372.5592041,2069.42334,-137.1485596,-613.1270142,1935.155762,-145.5302734,-769.7801514,1906.609619,-92.1640625,-892.8001709,2091.770752
88823,14,-110.5957031,-623.2329102,1949.241699,-9.728637695,-645.8917847,1824.398193,-347.4851074,-375.8347778,2063.969727,-124.4219971,-623.0777588,1947.094971,-141.2613831,-767.8388672,1905.369507,-92.14959717,-892.5663452,2097.448486
88824,14,-113.1873169,-619.7404175,1938.873413,-7.888671875,-645.6925659,1823.983765,-360.7100525,-406.6292725,2089.857422,-125.7089844,-621.5073242,1936.516724,-150.4779358,-756.5900269,1898.156372,-100.6018066,-859.005249,2067.782959
88825,14,-107.2520142,-619.9075317,1942.961426,-9.35760498,-645.9980469,1821.745605,-325.4631348,-354.0983887,2042.435547,-120.3155518,-621.7401123,1941.369385,-149.7686768,-756.9128418,1896.915405,-94.33508301,-880.902832,2083.921143
88826,14,-103.8232422,-623.3346558,1943.119263,-9.760986328,-647.3833008,1823.629639,-346.3474121,-382.7884521,2056.302734,-119.3400879,-626.6795654,1946.167969,-146.0011597,-764.5356445,1905.763306,-83.98138428,-914.1506958,2111.919922
88827,14,-111.0894775,-627.9064331,1967.561035,-12.45678711,-654.5366211,1832.845337,-347.5291748,-389.4797363,2059.652344,-118.2772827,-635.2623291,1965.860107,-138.7836914,-778.0609131,1909.189087,-75.64141846,-909.3543701,2093.144531
88828,14,-102.8872681,-635.1547852,1954.986816,-10.13745117,-649.4540405,1827.703125,-354.4364624,-403.6448364,2060.397949,-111.5806274,-640.12323,1953.813721,-138.0155334,-778.3621216,1909.176636,-72.43322754,-913.4257202,2093.37207
88829,14,-99.19464111,-634.7472534,1952.828369,-10.83178711,-650.869812,1825.903687,-344.2906799,-391.8236694,2056.758057,-109.3771973,-638.9823608,1951.571289,-142.3311157,-773.3371582,1905.345215,-76.55621338,-914.4044189,2091.525391
88830,14,-103.9188232,-630.8272705,1963.099854,-11.12060547,-651.1348877,1826.383545,-353.5505676,-402.6467896,2064.339355,-111.7618408,-638.4014282,1956.476074,-137.4241028,-779.1815186,1908.77478,-70.88470459,-909.638916,2089.32373
88831,14,-99.68615723,-632.6607056,1947.863281,-10.31115723,-651.0460815,1825.064209,-351.780304,-399.9348755,2055.053467,-110.539856,-637.6229248,1948.749756,-140.9169006,-775.0864258,1906.019775,-78.63586426,-916.9527588,2098.000732
88832,14,-98.07336426,-631.8440552,1946.419922,-10.7074585,-653.4383545,1824.406128,-352.848114,-398.6046753,2057.065674,-109.241272,-637.6727905,1945.963379,-139.9024963,-773.2442017,1904.393555,-74.32043457,-917.9326172,2099.457275
88833,14,-99.15228271,-632.7224121,1951.538208,-12.24829102,-655.5874634,1823.796387,-360.359375,-407.9451294,2059.743164,-109.8590088,-640.1262207,1950.89856,-140.477356,-774.4465332,1907.040161,-71.39080811,-915.2530518,2095.197754
88834,14,-96.36584473,-631.5488892,1946.244507,-11.12976074,-654.1019897,1824.192505,-354.4216309,-402.5977173,2050.448486,-110.5875244,-637.1627197,1947.041992,-143.640686,-770.5771484,1904.501221,-84.7131958,-908.1054077,2090.663818
88835,14,-95.52508545,-631.7772827,1945.57959,-12.63439941,-657.7225952,1823.627197,-353.8197937,-402.4970703,2051.367188,-110.2470093,-637.0829468,1945.838623,-145.360199,-768.2184448,1901.418945,-92.66918945,-889.8670654,2084.511963
88836,14,-100.0506592,-629.6890869,1954.656006,-11.69006348,-655.802063,1824.997925,-352.2843628,-400.6028442,2056.978516,-111.8642578,-636.6697998,1953.08728,-143.8435059,-770.994751,1904.12085,-77.3928833,-900.7607422,2088.138184
88837,14,-91.74871826,-636.7240601,1945.540527,-9.94934082,-656.4880371,1823.889404,-345.8829651,-392.9935913,2055.59082,-109.7625122,-639.1262207,1946.334717,-147.9017944,-762.0977783,1895.578247,-103.6312256,-876.7607422,2076.856445
88838,14,-107.1356201,-632.255249,1967.508911,-12.47015381,-659.8713989,1828.618774,-329.2920532,-374.6918945,2044.07959,-115.2524414,-634.9125977,1963.161621,-141.9373779,-771.5800781,1901.834229,-75.62268066,-886.4862671,2088.250488
88839,14,-109.6646729,-635.1062012,1977.410156,-15.33880615,-661.7003174,1829.854736,-344.5311584,-396.4056396,2052.928711,-116.0361328,-638.7393188,1973.191772,-141.4934387,-774.6499023,1910.44519,-77.34216309,-880.8745117,2088.210449
88840,14,-111.614502,-633.760498,1978.324463,-15.28533936,-661.5378418,1831.191162,-344.1356506,-397.7635498,2054.584229,-117.284729,-637.9695435,1973.936768,-142.1466675,-774.2816162,1910.388916,-77.43902588,-882.2142334,2088.365723
88841,14,-108.9552612,-636.8536987,1978.929443,-16.29309082,-663.6547852,1832.052246,-341.1774902,-395.6123657,2052.443848,-115.6830444,-640.2496338,1974.640869,-141.9463196,-775.8591309,1911.462646,-79.56427002,-885.8111572,2093.177734
88842,14,-95.64764404,-631.2022095,1963.408813,-13.75164795,-659.7240601,1827.087646,-333.2174988,-380.1566772,2047.160034,-110.0114746,-635.8297119,1957.919434,-145.8479004,-762.9177246,1900.598633,-97.19744873,-864.3302002,2077.212402
88843,14,-99.25354004,-630.0507813,1964.858154,-14.70318604,-660.3389893,1827.61084,-334.8591919,-381.1218262,2046.213379,-110.475708,-636.3004761,1959.316406,-140.5251465,-772.347168,1906.763428,-76.75805664,-886.6722412,2078.659668
88844,14,-100.3683472,-627.743042,1965.021973,-14.77868652,-660.5797119,1828.166748,-341.978302,-389.8444824,2051.789307,-111.3674927,-635.4335938,1959.703857,-139.4173279,-773.0162354,1908.332275,-75.74279785,-890.2349854,2080.517334
88845,14,-99.50946045,-628.7393188,1965.261719,-14.15789795,-659.1860352,1828.231445,-338.5077209,-386.371521,2049.306152,-111.5256348,-635.2991333,1960.029663,-138.0073547,-775.4172974,1909.515625,-76.11181641,-893.3257446,2082.33252
88846,14,-106.9935303,-633.4006348,1983.877441,-17.43682861,-663.8983765,1832.051392,-346.50177,-401.7623291,2057.790771,-114.6563721,-638.4318237,1977.142822,-135.7559509,-784.5296631,1918.362305,-85.83947754,-895.6821899,2100.582031
88847,14,-108.4597778,-633.6506348,1983.246948,-17.71313477,-662.3269653,1831.206665,-340.2205505,-398.4907837,2055.960938,-115.5057983,-637.9260864,1977.526489,-137.1705017,-781.8887939,1917.787476,-83.07312012,-890.7163086,2098.063477
88848,14,-105.5341797,-635.3058472,1981.225342,-19.6505127,-666.5814209,1832.687378,-338.7269592,-397.1620483,2056.752197,-113.1282959,-640.1160278,1975.450195,-134.5377502,-788.9335938,1923.743164,-84.49707031,-898.6580811,2103.79834
88849,14,-106.0238037,-636.6321411,1981.847534,-19.07897949,-665.5341187,1832.279785,-342.2603149,-401.1050415,2058.400879,-112.6394653,-642.0817261,1975.269775,-134.1192627,-789.4754639,1922.616699,-83.23461914,-899.9052124,2103.869629
88850,14,-106.0595093,-635.4165039,1982.186279,-18.550354,-663.5584106,1833.04248,-340.1375732,-399.9716797,2058.142334,-114.2438354,-639.5101929,1977.237305,-135.7826843,-787.4475098,1923.541748,-83.92626953,-897.2919312,2102.793457
88851,14,-106.1143799,-635.6350098,1983.763672,-19.10296631,-662.9038696,1833.007935,-343.9725342,-403.1110229,2060.189453,-114.4160156,-641.3742676,1978.725708,-139.2444458,-783.3582153,1922.580566,-84.41192627,-895.536377,2101.58374
88852,14,-105.5531006,-637.1873169,1982.512451,-19.34197998,-663.3360596,1832.920166,-333.7423706,-395.4779663,2056.530029,-114.2556763,-640.7644043,1977.59668,-140.616394,-780.0604248,1920.719727,-82.51196289,-891.4172363,2099.309082
88853,14,-106.5664673,-638.0674438,1982.77063,-18.99853516,-663.7518921,1832.686646,-331.7519836,-390.0900879,2053.901855,-114.7788086,-640.5611572,1976.699829,-139.5294495,-780.6251221,1920.541504,-84.35498047,-891.2145996,2100.101074
88854,14,-107.0783691,-638.6681519,1982.978516,-20.46984863,-662.6044312,1832.089111,-336.9630127,-397.7458496,2058.811035,-114.6851807,-641.3483276,1977.756348,-141.9274597,-776.5621948,1919.055176,-79.769104,-886.2850952,2096.689941
88855,14,-105.8095703,-639.2397461,1984.086182,-20.50415039,-663.0480957,1832.524902,-338.2856445,-398.1373291,2058.998047,-114.4672241,-641.6121216,1978.926147,-142.3302002,-776.3446045,1918.308594,-79.81671143,-887.8447266,2097.056396
88856,14,-118.0074463,-631.3661499,1970.101318,-17.94824219,-659.7510986,1832.365601,-322.2648315,-366.3519287,2042.750854,-125.3879395,-634.1343994,1968.580078,-144.7911987,-777.4368896,1913.006836,-72.75537109,-905.5517578,2103.453857
88857,14,-114.7658081,-631.0621338,1967.577759,-17.86193848,-659.1079102,1831.977051,-313.7904053,-366.1919556,2041.932617,-123.12146,-633.2983398,1966.012329,-145.0085449,-776.8587646,1912.527344,-72.80072021,-905.0384521,2106.092529
88858,14,-115.7841187,-631.2432251,1969.410645,-18.565979,-660.6783447,1831.393066,-319.8131104,-362.5039063,2040.443359,-123.5446777,-633.6217041,1967.233154,-144.3187256,-777.382019,1911.810059,-72.33898926,-905.9848633,2104.010254
88859,14,-114.3959961,-635.6479492,1966.324707,-19.55334473,-659.6570435,1830.109497,-321.6408691,-370.2119141,2043.052246,-121.6151733,-637.7734375,1964.905396,-141.7459106,-780.220459,1913.575439,-72.9005127,-906.5910034,2102.991699
88860,14,-113.590271,-635.3847656,1967.347046,-18.61047363,-657.3097534,1829.400146,-323.8015137,-369.635376,2045.582153,-121.8660889,-637.6082153,1965.34082,-143.3303223,-778.4685669,1913.046265,-74.65979004,-905.1239014,2101.427734
88861,14,-102.5307617,-639.9171753,1983.948975,-16.30316162,-660.0681763,1831.425415,-335.1106567,-394.0865479,2057.497559,-111.8214722,-641.9830322,1977.516113,-137.3878479,-781.3928223,1917.615723,-79.89373779,-889.994873,2099.88916
88862,14,-101.2053223,-644.0959473,1986.341553,-14.89605713,-661.7456055,1830.777832,-335.5997009,-397.7700806,2060.668945,-109.7930298,-644.5477905,1981.270874,-131.8482971,-787.6201172,1922.064941,-80.41534424,-895.5372314,2109.961426
88863,14,-102.8209229,-640.5513306,1980.688599,-15.30377197,-659.8065796,1831.898071,-329.7061157,-387.6559448,2055.145752,-112.5797119,-641.2610474,1976.40625,-139.0717163,-778.3076172,1916.838135,-80.51220703,-887.2503662,2099.365967
88864,14,-104.2454834,-638.6133423,1981.040283,-14.02362061,-657.0047607,1830.950562,-327.4651489,-381.914856,2053.406982,-112.9949341,-640.5751343,1976.401367,-136.3480225,-781.223999,1918.076782,-81.98370361,-891.3933105,2102.455566
88865,14,-105.2915649,-640.1203003,1980.372803,-14.6060791,-659.5795288,1831.852295,-327.4405823,-379.1117554,2050.42627,-113.9222412,-641.4228516,1975.797119,-136.7828369,-780.0822754,1917.335693,-82.59820557,-887.6679688,2099.962402
88866,14,-102.350708,-643.4574585,1981.267456,-13.38537598,-660.4483032,1832.739136,-334.2996826,-390.9752808,2058.15332,-111.3812866,-644.5526123,1978.154175,-133.3026428,-785.2091064,1919.86377,-77.32263184,-886.9000244,2101.943848
88867,14,-106.9313354,-636.8018188,1978.891602,-13.36309814,-658.161377,1832.297241,-319.4292297,-370.156311,2044.711304,-115.1320801,-638.8552246,1974.168457,-138.7705383,-776.5379639,1916.674072,-84.66229248,-886.7304688,2097.579102
88868,14,-108.1032715,-627.7434692,1973.360718,-11.94805908,-657.1376953,1833.400269,-330.5802917,-363.4695435,2040.604736,-118.4553833,-632.3110352,1969.495117,-140.3216858,-769.3625488,1912.030762,-95.35681152,-880.7370605,2094.605957
88869,14,-95.6229248,-627.6403809,1960.181519,-10.30224609,-657.4143677,1830.918213,-333.1548462,-364.6846924,2043.376953,-114.9768066,-630.9107056,1960.240112,-145.2743835,-761.3585205,1906.8573,-120.2337646,-849.520752,2092.663574
88870,14,-99.96142578,-620.5986328,1956.44165,-6.699279785,-655.9290771,1828.44751,-318.8309326,-347.5485229,2033.18042,-117.852417,-626.0070801,1954.338623,-143.1177673,-762.1422119,1903.515259,-119.2154541,-853.4400024,2079.383301
88871,14,-105.6077881,-619.3399658,1950.731445,-4.788330078,-656.6192627,1834.729004,-345.1590271,-369.9620361,2055.474121,-127.1169434,-620.7178955,1949.237061,-151.7711792,-754.927124,1905.460449,-98.94775391,-871.4997559,2078.854004
88872,14,-111.2386475,-619.0001831,1943.148926,-1.705322266,-655.2262573,1832.83728,-331.2465515,-353.5761108,2067.351074,-129.6628418,-619.5909424,1939.868408,-149.1203003,-756.0061035,1901.208374,-98.75231934,-884.1364746,2095.710938
88873,14,-124.350708,-613.2804565,1935.706299,0.152832031,-654.6231689,1832.200928,-350.6079102,-383.6231689,2079.420654,-136.1925049,-614.222168,1934.093018,-144.5941772,-760.6704102,1909.753784,-110.6322021,-862.5426025,2074.663818
88874,14,-117.520874,-594.2902222,1930.450928,1.716552734,-647.3566284,1830.345703,-337.8969727,-351.2189941,2050.093018,-132.2272949,-597.2400513,1928.984131,-137.2545776,-761.442749,1910.73877,-94.1675415,-863.4528809,2085.050781
88875,14,-115.21698,-591.6862793,1926.105591,6.221313477,-653.7489014,1832.08667,-339.407135,-357.2038574,2057.38916,-131.878479,-597.4287109,1925.889404,-134.8039551,-764.1630249,1913.235352,-113.5366211,-858.3331299,2087.116455
88876,14,-110.5426636,-596.2565918,1917.173096,7.344177246,-665.6116943,1831.333984,-315.674469,-334.0568848,2042.593262,-128.0654297,-601.1542969,1907.182373,-129.5349121,-776.6776733,1910.691162,-105.397644,-866.4887085,2083.747314
88877,14,-102.7175293,-598.4790039,1918.149414,10.47357178,-663.8302002,1831.60791,-314.8770447,-331.0231934,2043.87207,-124.1474609,-602.6541138,1910.303345,-135.1461792,-766.6291504,1908.998291,-113.1745605,-848.4112549,2075.850098
88878,14,-109.1361694,-598.2852783,1927.243408,11.58618164,-660.2559814,1833.640747,-321.2969666,-335.7596436,2046.14502,-129.0062866,-601.2495117,1917.129639,-135.5706177,-763.8839111,1909.224121,-126.6794434,-814.3831787,2046.735107
88879,14,-102.6290283,-599.4614868,1917.017334,13.0916748,-666.9753418,1833.425049,-311.3396912,-325.4547119,2040.822998,-122.5601807,-602.890564,1910.376709,-134.9536743,-763.9898071,1909.490601,-109.2858276,-848.4685669,2076.785889
88880,14,-106.6900635,-607.6555176,1921.742676,9.283813477,-670.0714111,1834.472534,-324.4214783,-354.8148193,2050.723633,-123.3154297,-609.5487671,1912.789795,-129.6907959,-773.5025635,1911.455078,-114.4342651,-853.6098633,2076.375488
88881,14,-113.4203491,-601.3902588,1921.330811,10.67785645,-668.548584,1836.338379,-322.6853333,-345.357666,2050.278809,-128.0297241,-603.4428101,1912.737061,-129.96875,-774.1856689,1911.999268,-114.4703979,-860.5168457,2078.875
88882,14,-109.5192261,-604.5994263,1925.424438,11.22772217,-670.5187988,1836.032349,-329.5367432,-358.9308472,2058.733398,-126.1077881,-607.7424316,1915.6521,-129.2507324,-775.0179443,1912.668945,-121.6696167,-850.3914795,2070.554688
88883,14,-113.6079712,-599.9017944,1933.46167,14.29956055,-667.9987183,1837.407959,-318.6200562,-337.9098511,2052.571777,-125.6383667,-603.9298706,1927.913086,-129.4577026,-775.006958,1919.148682,-94.88079834,-882.4440918,2100.251465
88884,14,-102.2930298,-605.9223022,1921.660889,14.37731934,-666.6308594,1837.77478,-346.4230042,-380.1115723,2069.934326,-117.0012207,-610.9820557,1915.552612,-126.3635864,-774.7553101,1912.213867,-98.07940674,-873.8389893,2089.50293
88885,14,-103.6069946,-618.2334595,1946.875244,12.86682129,-663.4188232,1836.975586,-353.9380798,-394.3100586,2054.812256,-115.5990601,-623.6885376,1947.167969,-127.9550171,-768.0081177,1912.709839,-102.081665,-845.7825928,2090.809082
88886,14,-111.6802368,-611.067749,1946.991455,16.12860107,-669.788208,1841.343506,-319.867157,-339.1035767,2048.80957,-122.7150269,-614.8511963,1943.581787,-132.6964111,-769.8220215,1917.170288,-77.27539063,-902.1950684,2105.263672
88887,14,-111.8781738,-610.2703857,1949.456787,17.54534912,-670.663208,1841.865479,-311.490509,-329.0493164,2037.781494,-121.8060303,-614.4274902,1944.102661,-130.6858521,-773.75354,1921.036987,-82.9442749,-894.6990967,2104.898682
88888,14,-110.6765137,-600.9088135,1929.018555,12.15484619,-676.2666626,1838.593262,-322.8576965,-346.1754761,2054.916748,-126.2458496,-605.9067993,1916.480713,-127.2138062,-778.4156494,1912.64856,-103.8782349,-842.3005371,2054.262451
88889,14,-110.1724854,-601.9765015,1928.312744,11.51702881,-675.5801392,1838.426025,-321.0778809,-341.2924194,2049.905518,-126.703186,-605.9980469,1916.353638,-127.1472778,-779.1958618,1913.766846,-105.5855103,-847.1561279,2064.008301
88890,14,-112.088562,-602.041687,1934.090576,14.46575928,-670.2075806,1839.177979,-318.7088623,-334.7893066,2043.641602,-128.4432373,-606.2093506,1922.006104,-130.6032104,-772.3724365,1912.614502,-114.2488403,-836.1091309,2060.574219
88891,14,-109.1904907,-599.9560547,1933.664917,18.24859619,-665.8963623,1840.049316,-316.1086731,-333.9605103,2040.874023,-123.6345825,-604.5209351,1927.057983,-129.7040405,-771.28479,1916.817139,-105.5581055,-853.8905029,2076.921143
88892,14,-116.3829956,-598.5834351,1930.92627,17.32000732,-665.4182129,1839.942261,-324.8009644,-343.7183838,2046.734375,-129.7807617,-603.6679077,1923.852173,-131.684082,-766.5935059,1915.200684,-109.6239624,-852.8587646,2072.59375
88893,14,-116.3067627,-598.8313599,1929.071533,17.94543457,-666.4262085,1840.302124,-336.7175293,-358.2084961,2057.869873,-130.8359985,-604.7011719,1922.276855,-128.567688,-771.5482788,1916.987061,-115.0932007,-845.2095947,2070.456055
88894,14,-114.5215454,-598.3622437,1926.254395,18.01763916,-668.4726563,1840.205078,-329.4288025,-349.9273071,2048.950684,-129.2956543,-605.2626343,1918.517822,-126.6005249,-775.5875854,1917.215332,-122.3433228,-829.416626,2061.612549
88895,14,-111.9595947,-601.7125244,1927.135498,20.98272705,-666.086792,1843.388672,-322.2480774,-337.7003174,2042.469727,-127.3789673,-608.6179199,1925.054688,-121.1564331,-784.5693359,1926.74585,-99.12890625,-874.2949219,2088.841797
88896,14,-106.4221802,-606.8641968,1936.318359,19.25048828,-663.5670776,1842.579956,-342.5529785,-385.2403564,2059.993408,-118.795105,-611.7645874,1934.374756,-123.7410889,-778.0720825,1920.872803,-80.07312012,-874.7965088,2098.11084
88897,14,-108.2969971,-612.5914917,1938.095215,18.23724365,-662.2469482,1845.082275,-330.5656128,-340.6881714,2039.849121,-124.4260254,-616.0459595,1939.818604,-110.1403198,-810.0623779,1932.87207,-77.84112549,-909.039978,2122.79126
88898,14,-109.8110962,-613.3480225,1942.85791,14.81646729,-654.796875,1839.986694,-345.630188,-382.6574707,2048.083008,-119.8689575,-616.6359253,1942.725464,-132.5439453,-766.9352417,1911.402588,-85.8493042,-862.4460449,2092.840332
88899,14,-117.3375854,-611.4719238,1963.479004,4.624511719,-662.7033081,1840.773682,-315.598053,-332.1660767,2019.509277,-126.9841309,-618.0627441,1959.977295,-139.5988159,-767.2004395,1915.673096,-74.28723145,-905.427002,2116.933594
88900,14,-105.2229004,-626.4553833,1968.813965,7.045471191,-661.4080811,1840.230835,-343.8897095,-384.2987061,2051.244873,-115.8187256,-629.826416,1966.153931,-132.3641968,-767.2219238,1912.984619,-94.14361572,-858.571167,2096.330322
88901,14,-108.4852295,-619.6992798,1949.445313,12.4831543,-653.1911011,1840.346924,-344.1861267,-383.5595093,2048.543945,-118.4207764,-622.1222534,1949.493896,-133.4686279,-765.1486816,1908.063599,-81.54138184,-861.0853882,2086.871094
88902,14,-100.7757568,-606.0366821,1921.738037,14.49029541,-650.597168,1839.624023,-339.0548401,-380.0203857,2051.730957,-116.0273438,-612.286377,1921.718506,-123.8873901,-770.7998657,1913.031372,-89.48736572,-857.8997803,2079.67627
88903,14,-101.7163086,-610.901001,1911.598267,12.13000488,-655.3614502,1839.854248,-335.4642944,-377.5751343,2050.160889,-114.5577393,-615.286438,1914.299805,-124.960144,-769.0968628,1910.41333,-81.13580322,-864.9564209,2082.506104
88904,14,-105.7614746,-606.3638916,1922.073364,14.17681885,-650.6473999,1841.087891,-337.1871948,-379.0135498,2060.515137,-118.1567993,-611.6777954,1924.703613,-122.3110352,-777.6004639,1916.584229,-73.05767822,-877.6209717,2091.120361
88905,14,-105.6235352,-604.6625977,1924.204102,13.65997314,-650.366394,1841.03894,-334.0915833,-373.4202881,2057.481201,-118.4077148,-610.0241089,1925.753052,-121.8775024,-777.5997925,1916.895752,-73.42663574,-874.3840942,2089.371582
88906,14,-109.3742676,-616.2833252,1954.651611,7.652404785,-647.6027222,1835.621582,-341.132782,-377.1309204,2050.737793,-118.7719116,-621.3887939,1956.950562,-131.7546387,-766.7320557,1913.695557,-69.33557129,-893.614624,2105.511719
88907,14,-109.1265869,-614.8399658,1940.634155,10.49279785,-649.8671265,1837.404541,-337.0042725,-372.7324829,2043.697144,-119.208374,-618.2269287,1944.010742,-132.1781616,-766.123291,1906.565918,-72.597229,-880.1785889,2104.123291
88908,14,-110.8773804,-618.5283813,1951.817627,7.253234863,-646.9994507,1833.305664,-340.0445557,-376.5440674,2049.983887,-119.0469971,-621.4128418,1953.05249,-132.3083496,-765.6813965,1908.817505,-72.79162598,-879.6680908,2094.482422
88909,14,-109.5418701,-614.2133179,1940.541748,7.999084473,-645.8290405,1831.768677,-341.0715637,-377.9647827,2049.476318,-118.5062256,-618.9096069,1945.081055,-131.9096069,-763.7418213,1906.416992,-74.86975098,-886.4092407,2114.742432
88910,14,-122.1185303,-610.9723511,1935.015137,4.484191895,-645.9785156,1829.733154,-350.4860535,-387.102356,2052.590332,-124.151062,-616.0356445,1942.346802,-135.3876343,-761.5869141,1906.691406,-65.1338501,-902.1965332,2109.470459
88911,14,-119.3491211,-615.8607788,1938.318115,4.320373535,-647.5748901,1829.238525,-356.0352783,-394.9641113,2055.535889,-122.225647,-620.4769897,1946.501587,-132.4456177,-765.3713989,1909.118896,-65.50170898,-897.3267822,2111.799805
88912,14,-116.4682617,-615.6969604,1936.73877,-0.294311523,-648.0605469,1827.291016,-350.5404663,-387.151062,2056.817139,-121.3687134,-620.0056152,1947.236938,-134.2818604,-763.9224854,1909.38501,-68.57183838,-895.9128418,2108.747559
