time_stamp_m,time_stamp_s,id,trial,H_headTop_x,H_headTop_y,H_headTop_z,H_neck_x,H_neck_y,H_neck_z,H_tailBase_x,H_tailBase_y,H_tailBase_z,H_lEar_x,H_lEar_y,H_lEar_z,H_lShoulder_x,H_lShoulder_y,H_lShoulder_z,H_lElbow_x,H_lElbow_y,H_lElbow_z,H_lWrist_x,H_lWrist_y,H_lWrist_z,H_lHip_x,H_lHip_y,H_lHip_z,H_rEar_x,H_rEar_y,H_rEar_z,H_rShoulder_x,H_rShoulder_y,H_rShoulder_z,H_rHip_x,H_rHip_y,H_rHip_z,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
10.89966667,653.98,32699,20,-518.7132568,-1008.508911,1768.403442,-458.7185974,-840.3294678,1824.031982,-401.6536255,-313.2208252,2128.253418,-559.6929932,-901.3318481,1842.355713,-583.0888672,-728.0944824,1889.630005,-456.665802,-742.1691895,1928.139648,-455.6674805,-741.7750244,1930.78418,-516.3307495,-354.083252,2132.90332,-415.2451172,-973.4232178,1809.063721,-299.4880371,-787.8575439,1860.926147,-262.986084,-342.8812866,2120.625732,1,1,1,1,0,0,0,1
10.9,654,32700,20,-515.8751221,-1006.633789,1767.313232,-456.1916504,-837.4742432,1820.983765,-405.4086914,-311.5253906,2124.190918,-561.3952637,-901.6246948,1843.481567,-588.3046875,-726.3074341,1900.497559,-452.4358521,-741.2792358,1929.149414,-451.5075073,-740.826416,1931.088623,-516.9017944,-354.3195801,2127.70166,-414.5991211,-971.4460449,1810.86377,-299.680603,-786.7779541,1861.435059,-269.3114014,-338.2954712,2116.221191,1,1,1,1,0,0,0,1
10.90033333,654.02,32701,20,-515.1895752,-1007.078125,1770.123535,-455.1488037,-840.1268311,1823.797974,-404.5792236,-308.1099854,2120.99707,-557.6505127,-902.6546021,1841.681274,-579.8216553,-720.6366577,1883.39209,-445.1984863,-733.7826538,1930.715942,-444.8148193,-733.6372681,1932.556152,-516.6000366,-353.7199097,2125.041748,-412.12854,-970.6287842,1806.270752,-299.6222534,-787.9889526,1862.332642,-268.9979248,-336.6311035,2115.34668,1,1,1,1,0,0,0,1
10.90066667,654.04,32702,20,-516.3580322,-1006.127441,1771.543457,-454.6728516,-837.104126,1819.515625,-405.5101318,-308.831665,2122.131104,-557.6044922,-903.9995728,1843.744629,-588.6367188,-731.9025269,1906.965454,-442.4915771,-739.138855,1931.995239,-442.0695496,-738.5983887,1934.176514,-519.9624023,-352.7608032,2135.710205,-410.1303711,-968.0357666,1805.417603,-297.892334,-787.175293,1862.253418,-269.1231689,-339.5715332,2113.450684,1,1,1,1,0,0,0,1
10.901,654.06,32703,20,-510.2875977,-1003.327148,1767.510254,-455.517395,-838.5626221,1823.932129,-402.6321411,-308.5316772,2118.650879,-553.2886963,-902.1070557,1840.306763,-599.8822632,-740.6048584,1932.045898,-445.7369385,-735.1343994,1931.266846,-444.9834595,-734.6539307,1933.449097,-516.5507813,-352.0584106,2123.763672,-407.4222412,-966.609314,1802.986084,-298.5355835,-787.9812012,1863.398926,-267.0097656,-336.0980225,2112.175049,1,1,1,1,0,0,0,1
10.90133333,654.08,32704,20,-511.0517273,-1002.329773,1767.895264,-455.1783752,-836.7819824,1820.241699,-402.6657104,-306.6912842,2120.387695,-553.8529663,-900.5140991,1841.65686,-593.1311035,-741.2871704,1922.469604,-450.9979858,-735.697998,1927.543701,-449.9180908,-735.2915039,1929.822754,-515.3271484,-348.3492432,2125.454346,-406.1762085,-964.2397461,1804.898193,-297.8589478,-783.1072388,1862.611572,-267.6803589,-337.284668,2113.486816,1,1,1,1,0,0,0,1
10.90166667,654.1,32705,20,-506.8459778,-998.7863159,1772.694458,-454.9469604,-836.868042,1821.114014,-403.588623,-305.0628052,2117.087646,-549.3379517,-902.4075928,1838.057739,-596.3840332,-734.385376,1917.559082,-447.7445068,-732.048584,1931.346436,-447.1123657,-731.7451782,1933.919312,-514.2988281,-345.3863525,2121.668701,-401.9779053,-964.6931152,1800.72168,-296.2302246,-782.0725708,1860.884766,-269.9710693,-333.8868408,2111.55127,1,1,1,1,0,0,0,1
10.902,654.12,32706,20,-508.2578735,-1000.694824,1770.481445,-454.7894287,-838.8210449,1823.897705,-406.2034302,-305.6586914,2119.045898,-549.5892334,-902.4009399,1837.234253,-590.5948486,-731.8830566,1902.026855,-455.3660278,-732.2097168,1926.695557,-454.3826904,-731.8912354,1930.280029,-516.8810425,-347.7736206,2125.043457,-400.5648193,-963.7703857,1801.255615,-294.1598511,-777.8326416,1861.833008,-267.7731323,-337.9729004,2115.603516,1,1,1,1,0,0,0,1
10.90233333,654.14,32707,20,-507.9700928,-998.3549194,1772.137695,-454.0598755,-835.3370361,1822.127197,-406.8893433,-304.7385254,2117.134277,-548.9443359,-900.7284546,1834.5625,-582.4585571,-724.284729,1884.17981,-452.3992004,-731.163208,1929.549805,-451.3770752,-730.7977295,1932.556763,-518.815918,-347.7712402,2125.297852,-397.9011841,-960.4108276,1800.501953,-293.4659424,-775.2365723,1862.143799,-268.9556885,-335.6868896,2111.012695,1,1,1,1,0,0,0,1
10.90266667,654.16,32708,20,-505.0424805,-993.5056763,1773.435425,-453.7485046,-832.9526367,1822.122437,-404.4713135,-303.0095215,2122.880371,-548.4667969,-903.5491333,1833.463135,-580.611084,-723.229187,1886.782471,-445.9357605,-733.3320313,1928.631592,-445.3374023,-733.2778931,1931.345459,-516.9780273,-346.9939575,2127.76416,-400.1254272,-959.7956543,1800.458618,-292.6455688,-774.288269,1861.127563,-267.0236206,-336.5298462,2114.441162,1,1,1,1,0,0,0,1
10.903,654.18,32709,20,-502.5796509,-988.7984619,1773.723145,-454.0983276,-829.2086182,1819.470703,-404.5697021,-303.5308838,2123.505859,-549.5090332,-900.4785156,1833.256104,-576.3127441,-716.3001099,1886.30127,-443.2798157,-737.1453247,1923.012695,-442.9100342,-736.5985718,1926.722656,-517.0283813,-346.7546387,2129.490479,-399.1834717,-955.5336914,1800.272461,-290.4296265,-773.015564,1869.979736,-266.4869995,-336.8050537,2117.165283,1,1,1,1,0,0,0,1
10.90333333,654.2,32710,20,-504.3096924,-989.0735474,1772.020386,-451.6338196,-828.9533691,1819.957397,-402.9204712,-301.3902588,2124.825439,-548.3199463,-895.9477539,1836.580566,-571.8184204,-713.4871826,1878.478027,-448.4234619,-736.7701416,1928.973267,-448.097168,-736.7591553,1931.825439,-516.5612793,-344.6053467,2130.303711,-395.498291,-954.0053101,1800.243774,-292.8684082,-773.7677002,1867.44458,-266.9375,-335.3946533,2117.778564,1,1,1,1,0,0,0,1
10.90366667,654.22,32711,20,-501.7454224,-986.0427246,1770.19104,-454.824585,-826.5386963,1819.794922,-407.4998169,-298.3903198,2120.138184,-547.8375244,-897.6055298,1834.616211,-583.5250854,-724.3084106,1892.512695,-455.3353882,-733.4978638,1938.138672,-454.6707153,-733.2071533,1941.321533,-516.2385864,-344.7844238,2128.671143,-397.8208008,-947.9473877,1799.705688,-300.0131226,-811.7681885,1963.020752,-270.2454834,-325.9180908,2111.094482,1,1,1,1,0,0,0,1
10.904,654.24,32712,20,-498.4360352,-981.6727905,1769.41394,-453.7171326,-822.7211914,1814.996826,-408.9672852,-298.6340332,2121.563232,-547.543457,-892.5256348,1832.551025,-575.7564697,-721.4581909,1888.921265,-457.913208,-729.4154663,1932.796143,-456.8791504,-728.890686,1936.314697,-516.5647583,-342.7139893,2127.388184,-395.3615112,-945.5825806,1800.686768,-321.6921997,-870.4141846,2109.692871,-271.376709,-332.2970581,2115.098145,1,1,1,1,0,0,0,1
10.90433333,654.26,32713,20,-495.8951111,-980.3856201,1766.320313,-454.4548645,-820.0115356,1817.083862,-406.751709,-298.1955566,2124.364502,-548.4750977,-893.5808105,1835.033081,-574.175415,-723.1728516,1886.081665,-456.7840576,-730.18573,1934.195923,-455.8539429,-730.2844238,1937.69397,-516.3607178,-342.5969238,2126.750732,-394.8125,-940.2185059,1801.568604,-308.4116211,-835.177063,2032.468994,-270.8156738,-328.180542,2114.732666,1,1,1,1,0,0,0,1
10.90466667,654.28,32714,20,-496.6940918,-977.2554932,1765.781982,-453.7160339,-817.3547974,1815.689331,-408.9211426,-298.3597412,2125.299805,-547.6641846,-891.8286133,1834.767944,-576.730835,-714.5829468,1888.510254,-461.8946228,-732.2212524,1933.604492,-460.9456787,-731.7966919,1937.195557,-517.7473755,-342.9143066,2126.137939,-393.8900146,-938.5789795,1801.596802,-315.2650146,-849.5089111,2062.172119,-270.7676392,-327.2011108,2115.384277,1,1,1,1,0,0,0,1
10.905,654.3,32715,20,-496.9671936,-974.5927734,1766.083618,-455.7802124,-815.7632446,1819.254028,-405.998291,-294.8043213,2123.96167,-547.9523926,-890.5474854,1832.777588,-575.2405396,-718.3781738,1884.458252,-455.0808105,-727.8122559,1934.238647,-454.3087769,-727.671875,1937.335083,-514.0222778,-338.6367188,2130.031006,-394.5587158,-935.5090332,1800.873047,-293.253479,-783.4417114,1907.171143,-271.0205078,-322.9008789,2112.470703,1,1,1,1,0,0,0,1
10.90533333,654.32,32716,20,-498.4555054,-975.814209,1766.383057,-452.2440186,-812.1730347,1816.780151,-404.9936523,-296.9160156,2126.379395,-548.670166,-887.7127075,1835.23584,-578.8691406,-723.8260498,1897.563232,-448.2522583,-728.9298096,1933.648682,-447.8709412,-728.8757324,1936.403809,-515.7854004,-340.5999756,2130.431152,-396.1855469,-937.9090576,1803.306641,-306.987915,-812.2608032,1977.410645,-267.4393311,-326.3104248,2113.370117,1,1,1,1,0,0,0,1
10.90566667,654.34,32717,20,-497.7974243,-981.4870605,1770.291382,-455.0005188,-823.5391846,1820.982788,-405.7111816,-296.3571777,2130.283691,-557.810791,-884.2894287,1834.087402,-579.6838379,-709.7852783,1891.892334,-447.2138672,-743.1203613,1947.216553,-447.3803101,-741.7577515,1950.012451,-514.3209839,-336.6722412,2131.473877,-398.5774536,-945.6252441,1805.947266,-295.8510742,-776.4168701,1870.373657,-270.2497559,-326.4603271,2121.877441,1,1,1,1,0,0,0,1
10.906,654.36,32718,20,-502.5962219,-971.619873,1766.055908,-453.0077515,-810.4534912,1816.759521,-403.623291,-295.6746826,2126.433105,-555.3067627,-883.8841553,1836.200684,-577.7878418,-716.7025757,1893.560181,-459.0175781,-724.8934326,1927.854004,-457.4522705,-724.6824951,1930.960815,-516.3146973,-338.5309448,2140.089111,-397.4841309,-939.8636475,1803.639038,-293.3185425,-769.4974365,1869.326416,-266.9547729,-324.8170776,2111.993164,1,1,1,1,0,0,0,1
10.90633333,654.38,32719,20,-501.4173584,-971.6954346,1766.714355,-456.4035034,-817.1740112,1824.412109,-401.831543,-294.9958496,2134.022949,-558.4111938,-883.3520508,1836.426514,-617.7722778,-750.3632813,1961.850586,-456.4134521,-737.5065918,1948.476074,-456.2200928,-736.7623901,1951.529785,-512.0286865,-333.1800537,2132.338379,-402.3358154,-933.6873779,1802.831665,-296.6549683,-772.5509644,1876.180176,-271.1422119,-322.4447021,2121.131348,1,1,1,1,0,0,0,1
10.90666667,654.4,32720,20,-502.5804138,-972.815918,1766.238525,-456.058075,-812.612915,1820.021729,-401.6069336,-294.7206421,2135.987793,-559.7419434,-883.4960938,1835.723389,-608.9437256,-738.866333,1944.238159,-461.0715332,-738.4044189,1949.282715,-460.7954712,-737.4117432,1952.011719,-512.3861084,-335.378479,2137.658203,-402.6270142,-935.0360107,1803.322021,-295.8392334,-769.9382935,1875.663574,-270.7423096,-325.3153076,2121.110107,1,1,1,1,0,0,0,1
10.907,654.42,32721,20,-511.5673828,-979.4025879,1769.550659,-457.7572937,-814.9863281,1819.72229,-405.4133911,-294.670166,2133.260254,-556.0518799,-884.4898682,1838.939697,-580.4432373,-708.1424561,1887.264404,-447.8117371,-716.2068481,1939.513916,-447.2255859,-715.6947632,1941.751709,-515.3978271,-338.7994385,2134.675537,-408.1308594,-936.0270386,1802.01709,-304.4325562,-795.4332275,1948.621338,-267.8917236,-325.2325439,2122.144531,1,1,1,1,0,0,0,1
10.90733333,654.44,32722,20,-517.5932617,-980.7808838,1769.159058,-458.5252686,-814.8712158,1819.76123,-403.8652344,-292.7709961,2130.940918,-556.5326538,-881.9910889,1838.67334,-578.1104126,-704.2192993,1884.267334,-445.9437256,-715.7012329,1927.510498,-444.9241333,-715.1501465,1930.514282,-514.6377563,-340.2260132,2133.931641,-409.6618652,-937.145874,1801.331787,-300.2556152,-773.7925415,1886.575928,-269.0871582,-320.302002,2121.093262,1,1,1,1,0,0,0,1
10.90766667,654.46,32723,20,-515.5321045,-978.8717651,1765.292969,-462.2997131,-807.9744873,1820.579834,-406.7177124,-288.5656128,2126.568359,-555.6207275,-882.8031006,1840.928833,-550.7154541,-706.1317139,1916.049194,-469.9921265,-710.4544678,1916.140259,-468.1447144,-709.3748779,1919.482422,-516.8499756,-339.1690063,2134.829102,-411.2388306,-934.5245361,1800.769897,-299.7415771,-766.2628174,1863.662354,-272.0352173,-310.4899292,2112.910156,1,1,1,1,0,0,0,1
10.908,654.48,32724,20,-519.3929443,-980.2477417,1766.391357,-461.1582336,-808.2330322,1813.491821,-408.6306763,-291.3018799,2129.732422,-556.3823853,-880.3181152,1840.868652,-577.2305908,-702.8172607,1885.911621,-450.6732788,-712.8701782,1923.269287,-449.4638367,-712.3777466,1926.764038,-519.8878784,-343.2470093,2137.455078,-410.8682861,-936.2969971,1801.840576,-298.8835449,-768.6439209,1870.793091,-271.0748901,-316.6809692,2118.43335,1,1,1,1,0,0,0,1
10.90833333,654.5,32725,20,-520.3986206,-978.8431396,1767.104614,-462.2769775,-807.7943115,1815.682617,-410.4818115,-289.0368042,2122.317139,-559.1748657,-880.3919067,1842.18042,-584.6025391,-715.567749,1903.110962,-465.8076172,-697.0258179,1922.501953,-464.318634,-696.5670776,1925.211548,-518.8605957,-338.7947998,2130.549805,-415.2369995,-935.7805176,1799.733032,-300.4151001,-766.6829224,1863.668213,-277.0325928,-308.6257324,2111.591309,1,1,1,1,0,0,0,1
10.90866667,654.52,32726,20,-520.3926392,-978.4604492,1765.556641,-462.8713989,-808.1419678,1815.462891,-409.0603638,-287.6574707,2122.282959,-561.3573608,-882.5267334,1839.237305,-578.5908203,-712.322998,1894.387329,-463.8297729,-694.3295288,1914.46167,-462.1901855,-693.9332275,1917.970947,-520.7382813,-339.2987061,2135.297363,-414.7420654,-935.8612061,1799.635254,-301.0423584,-766.7358398,1863.95166,-274.828125,-306.9445801,2107.104492,1,1,1,1,0,0,0,1
10.909,654.54,32727,20,-522.0349121,-977.2080078,1766.994141,-462.423645,-808.2368774,1815.869263,-408.4312744,-289.461792,2126.685547,-561.4176025,-881.2562256,1841.968018,-575.6550293,-705.5262451,1876.5,-467.7385864,-698.8010864,1921.580078,-466.152832,-698.1960449,1924.843018,-517.9796143,-339.7745361,2134.171387,-416.0095215,-934.6751099,1798.138184,-301.3030396,-765.0056763,1860.85791,-274.2215576,-312.4217529,2113.772949,1,1,1,1,0,0,0,1
10.90933333,654.56,32728,20,-522.6756592,-978.6238403,1765.6427,-463.3230591,-808.9536133,1814.669922,-407.4091797,-289.4551392,2128.048828,-559.6864014,-879.3807373,1840.239746,-575.5618286,-710.7590332,1881.764648,-461.9645691,-696.7037354,1920.349121,-460.8334351,-696.4659424,1924.15625,-519.2642822,-341.2523193,2139.27417,-415.1082153,-936.0527954,1799.392456,-300.6032104,-764.0912476,1864.581787,-273.3217773,-311.6109619,2113.524902,1,1,1,1,0,0,0,1
10.90966667,654.58,32729,20,-523.4573975,-977.6721802,1762.412354,-464.8399353,-805.7857666,1815.634399,-408.1563721,-289.2971191,2130.062744,-561.7945557,-880.6775513,1839.546753,-578.0662842,-705.5193481,1884.144775,-462.4561768,-700.2988281,1922.773804,-461.2229614,-699.9747925,1926.214844,-517.34729,-338.8649902,2135.23877,-417.1421509,-932.8103638,1798.128906,-300.611084,-762.3095093,1864.445435,-275.0772095,-312.1283569,2118.562256,1,1,1,1,0,0,0,1
10.91,654.6,32730,20,-518.074585,-974.8894653,1763.36731,-460.3830566,-801.7513428,1806.474609,-409.4307251,-288.2103882,2122.350098,-559.1934814,-884.8950195,1826.06311,-580.7130127,-717.2362061,1895.450684,-456.1513062,-691.6253052,1920.651855,-455.0915527,-691.4423828,1923.045898,-520.8771362,-341.0705566,2139.202637,-415.4505005,-933.0067139,1792.070557,-305.6231079,-767.821106,1854.050659,-277.2600098,-307.7408447,2106.270264,1,1,1,1,0,0,0,1
10.91033333,654.62,32731,20,-518.5782471,-980.0308228,1761.330566,-459.6917725,-806.5239258,1810.544434,-408.8400879,-289.6977539,2125.272461,-558.8280029,-887.7432251,1827.108398,-577.4478149,-707.3511963,1883.246582,-461.0951538,-701.164917,1926.974609,-459.55896,-700.8867798,1928.919922,-524.3842773,-341.4779053,2145.182861,-413.942749,-932.8543701,1794.492432,-302.5483398,-762.2233887,1855.799561,-275.4729004,-310.0218506,2104.133057,0,1,1,1,0,0,0,1
10.91066667,654.64,32732,20,-520.0219727,-976.9874878,1764.03064,-463.0409851,-807.9473267,1811.135376,-403.7364502,-290.9813843,2129.889404,-558.6860962,-884.9334106,1827.932861,-579.6516113,-704.7423706,1885.225098,-458.0744019,-704.9867554,1930.5177,-456.7175903,-705.0583496,1933.152832,-518.2122192,-340.0935059,2139.408203,-413.2979736,-933.2506714,1794.980591,-303.6724243,-768.9073486,1859.015381,-272.5622559,-315.1143799,2111.854736,0,1,1,1,0,0,0,1
10.911,654.66,32733,20,-519.1008301,-977.8883667,1763.600342,-462.3459473,-802.5505371,1806.203491,-411.3156738,-289.3743896,2121.604492,-559.8776855,-887.9321289,1830.068604,-577.9067383,-707.3203735,1885.847168,-453.649231,-699.7943726,1924.608154,-452.1994629,-699.817627,1926.672607,-521.6478271,-341.743103,2135.819336,-416.2819824,-935.088501,1796.145142,-304.0426636,-768.4785156,1856.866699,-276.399353,-309.1305542,2106.625488,0,1,1,1,0,0,0,1
10.91133333,654.68,32734,20,-521.2220459,-979.7677002,1763.802002,-461.8009644,-806.8896484,1808.047974,-406.1613159,-291.4696045,2129.464111,-561.5709229,-884.9775391,1827.774414,-581.4544067,-715.8232422,1890.880371,-460.1711426,-701.1344604,1924.884888,-458.8129272,-701.0193481,1927.37146,-521.1309814,-341.9121094,2143.313965,-415.2475586,-935.503418,1795.726318,-303.9154053,-769.1187134,1853.469238,-272.7124023,-316.0466309,2113.041504,0,1,1,1,0,0,0,1
10.91166667,654.7,32735,20,-520.2588501,-977.3161621,1762.053955,-460.7732544,-802.633667,1807.790894,-410.1692505,-290.0528564,2126.68335,-560.0723267,-888.0634155,1830.969482,-580.3327637,-702.9068604,1886.113525,-455.0921631,-700.6811523,1925.613525,-453.8205566,-700.9673462,1927.714478,-522.0080566,-342.1567383,2142.486572,-416.6416016,-935.8400879,1797.39502,-302.1991577,-766.2357178,1856.885742,-275.6641846,-312.5941162,2109.298828,0,1,1,1,0,0,0,1
10.912,654.72,32736,20,-520.463562,-974.3920898,1761.902466,-460.4083862,-801.1390991,1805.433594,-409.274231,-290.4782104,2125.437988,-559.5050049,-884.6322021,1829.658691,-581.5864258,-714.9794312,1894.574341,-455.5160522,-703.5125732,1924.924072,-454.1098022,-703.2521973,1927.259766,-521.1717529,-340.9725342,2139.666016,-416.4901123,-933.4540405,1794.760498,-303.0231934,-768.8097534,1855.931763,-274.3783569,-313.6428833,2109.333252,0,1,1,1,0,0,0,1
10.91233333,654.74,32737,20,-523.5860596,-976.9431763,1762.581909,-463.9224243,-802.7354736,1805.779663,-408.2327881,-291.6404419,2128.802246,-564.5744629,-885.5905762,1834.072632,-582.2980957,-712.3197021,1890.484741,-452.9136963,-701.9269409,1922.291748,-451.8926392,-701.581665,1924.249023,-521.4500122,-343.3422852,2141.75293,-418.2766113,-937.7114868,1800.799316,-305.5535889,-769.1362305,1856.08667,-270.5724487,-316.9229126,2113.23291,0,1,1,1,0,0,0,1
10.91266667,654.76,32738,20,-525.9553833,-974.4241943,1765.386108,-461.1312256,-795.4584351,1804.375732,-409.6137085,-287.119873,2124.583984,-564.6064453,-882.960083,1833.951294,-580.7080078,-708.1181641,1894.119873,-456.432373,-691.7209473,1923.183594,-455.1984253,-691.2720947,1925.390137,-521.8024292,-336.7282715,2146.512207,-422.2885742,-934.4405518,1800.025635,-300.5414429,-760.2194214,1852.603027,-275.6948242,-305.8007813,2108.311523,0,1,1,1,0,0,0,1
10.913,654.78,32739,20,-527.3654175,-978.2602539,1769.359985,-465.9891357,-798.4315186,1807.299805,-409.147583,-288.1430664,2127.249023,-567.5858154,-885.5753174,1843.440674,-569.4864502,-716.1540527,1882.530518,-451.4912109,-691.3017578,1934.147461,-451.276123,-691.0761108,1937.211182,-520.6884766,-340.3741455,2139.788574,-421.5292969,-938.9447021,1811.356323,-298.0178223,-761.8862305,1862.782715,-270.8878174,-316.149292,2117.491211,0,1,1,1,0,0,0,1
10.91333333,654.8,32740,20,-527.0714111,-972.0370483,1765.169556,-462.6521912,-800.4244385,1806.078979,-412.0675659,-286.0943604,2122.213379,-564.2993774,-886.3782959,1838.550171,-581.2188721,-705.8243408,1891.618896,-446.8613586,-692.9082642,1917.377563,-446.2592163,-692.2857666,1920.482788,-522.1418457,-340.3827515,2143.366943,-421.5877686,-936.9249268,1799.382813,-298.8190918,-758.9577637,1858.044922,-275.7910156,-306.3258057,2106.782471,0,1,1,1,0,0,0,1
10.91366667,654.82,32741,20,-525.8717651,-972.2163086,1765.73938,-463.2981567,-799.6105347,1804.856689,-408.1873169,-287.4939575,2122.427734,-564.3337402,-888.0245361,1840.107544,-578.2103271,-707.5020142,1891.276489,-448.6068726,-697.2607422,1926.522949,-447.6303101,-696.9923706,1928.966309,-518.048584,-338.5234375,2139.165039,-421.652771,-937.6397705,1800.964111,-298.6967773,-760.4970703,1853.906738,-273.3465576,-308.8133545,2107.971191,0,1,1,1,0,0,0,1
10.914,654.84,32742,20,-530.8847046,-977.7244873,1769.133545,-464.8255005,-807.477417,1809.149414,-410.6252441,-291.7909546,2127.808105,-566.1000366,-883.0664673,1846.088257,-576.2840576,-710.6431885,1889.951782,-451.3709717,-703.2627563,1928.28418,-450.2832031,-702.2697754,1931.445068,-521.4429321,-343.3896484,2138.456055,-420.9099121,-941.75354,1808.612183,-302.8192749,-762.5044556,1861.596191,-272.1123047,-318.6019287,2120.065186,0,1,1,1,0,0,0,1
10.91433333,654.86,32743,20,-527.6217651,-978.8710938,1767.440674,-464.9912415,-802.7202148,1807.946655,-408.9557495,-291.5435791,2130.434814,-566.8555908,-886.9682617,1843.727905,-572.8359985,-704.0100708,1881.330322,-445.9192505,-702.8516846,1935.738281,-445.3769531,-702.1790161,1937.834473,-520.9207764,-342.0585938,2140.239014,-420.0147095,-938.8456421,1808.268799,-302.5314941,-764.2112427,1860.315796,-270.2216797,-320.446167,2123.362793,0,1,1,1,0,0,0,1
10.91466667,654.88,32744,20,-528.6959839,-976.5098877,1768.261719,-467.3362427,-799.4794922,1806.356201,-408.1964722,-288.9002686,2127.154297,-567.9953003,-888.019043,1845.354492,-571.5274658,-706.6641846,1882.223633,-449.3816528,-687.9240723,1936.986328,-448.8311768,-687.3655396,1939.250977,-518.4932861,-337.883667,2137.364746,-422.4217529,-938.8274536,1808.916138,-301.8448486,-762.6186523,1858.527588,-269.9407349,-317.6357422,2119.299805,0,1,1,1,0,0,0,1
10.915,654.9,32745,20,-528.2363281,-972.0285034,1763.34375,-462.6027832,-797.6269531,1805.635986,-411.1156616,-285.7979736,2120.644775,-566.3260498,-885.0292358,1835.450195,-596.2344971,-713.4849854,1913.036499,-448.6216736,-688.8760376,1913.477295,-447.7964172,-687.2276611,1916.425659,-526.203125,-340.2060547,2148.567871,-424.2056274,-931.4155273,1791.88916,-302.5934448,-759.75354,1847.958008,-276.0615234,-303.5910034,2098.933594,0,1,1,1,0,0,0,1
10.91533333,654.92,32746,20,-525.0401001,-970.3179932,1760.190918,-461.484314,-800.6149292,1804.528931,-410.1429443,-285.0950928,2117.215088,-564.1104736,-890.0708008,1830.155273,-584.8168945,-739.0462036,1879.771484,-453.5668335,-686.1398315,1910.370605,-452.4958496,-684.6035767,1913.234619,-524.3157959,-339.6223145,2145.695068,-423.3874512,-931.055481,1786.216553,-302.4647827,-757.5375366,1841.579468,-274.1434937,-302.7872314,2095.003174,0,1,1,1,0,0,0,1
10.91566667,654.94,32747,20,-528.6009521,-969.1624756,1759.327637,-461.0482178,-800.4974365,1804.766968,-412.3042603,-282.6009521,2115.11499,-564.1307983,-886.8898926,1831.423096,-609.9873047,-785.1809082,1933.64917,-447.3931885,-687.7808228,1908.469971,-446.7231445,-686.1432495,1911.09668,-524.6470947,-338.6618652,2145.349121,-423.7466431,-930.2165527,1785.163818,-303.4476929,-758.6677246,1843.711914,-274.5492554,-299.8217773,2090.89209,0,1,1,1,0,0,0,1
10.916,654.96,32748,20,-531.793457,-973.8278809,1765.327515,-463.7616882,-798.3370361,1803.754028,-412.9541626,-283.472168,2119.161133,-567.7040405,-882.9732666,1831.666504,-590.7620239,-709.0466919,1891.772461,-444.9153442,-684.4689331,1924.120361,-443.9634094,-683.732666,1926.219482,-524.8729248,-338.9366455,2146.960938,-424.1797485,-934.0740967,1789.932251,-301.2009277,-755.972229,1844.207642,-275.7869873,-304.2592773,2100.969727,0,1,1,1,0,0,0,1
10.91633333,654.98,32749,20,-532.0427856,-972.1206055,1761.110229,-463.2364502,-796.9105225,1802.572021,-408.9667358,-284.7589111,2122.697266,-567.2359009,-886.7462158,1831.183105,-599.0714722,-722.2572021,1906.136475,-454.0095215,-681.0776367,1911.799683,-453.135498,-679.6486206,1914.381348,-523.5187988,-338.7958984,2150.737793,-424.6566162,-932.3532715,1791.174927,-300.3534546,-754.894043,1841.314331,-271.6096191,-305.9373169,2098.92334,0,1,1,1,0,0,0,1
10.91666667,655,32750,20,-536.5354614,-969.6599731,1761.417114,-463.2455444,-797.3433838,1802.927612,-410.4541626,-283.6523438,2118.622559,-569.118042,-885.0970459,1835.574951,-613.8874512,-742.1899414,1936.433228,-445.9125671,-687.9920654,1914.653198,-445.5302734,-685.9940186,1917.161621,-525.0626831,-340.6264648,2149.136475,-426.2456055,-933.0302734,1791.423828,-301.3213501,-753.343811,1840.470947,-272.1984253,-303.9072266,2093.622559,0,1,1,1,0,0,0,1
10.917,655.02,32751,20,-537.0551758,-969.3706665,1762.037354,-465.7153015,-798.0703125,1804.281372,-409.401001,-285.6586914,2121.109375,-570.289917,-884.4958496,1834.491089,-619.7892456,-752.6523438,1942.680664,-444.0323181,-685.6270142,1916.957031,-443.4786377,-683.942627,1919.260864,-523.5065308,-338.7998047,2147.85498,-425.7028198,-931.706543,1787.69043,-301.0336914,-754.8898926,1838.528931,-272.8909912,-305.1555176,2095.312988,0,1,1,1,0,0,0,1
10.91733333,655.04,32752,20,-538.4211426,-966.0787354,1760.598511,-465.7260742,-799.6365967,1804.0354,-410.7990723,-286.1431885,2119.437744,-573.0252075,-882.6871338,1834.712891,-627.3364258,-724.8259888,1938.71936,-445.6682739,-679.5227661,1908.665039,-445.4103699,-678.3262329,1910.981201,-523.6057129,-339.2504883,2146.990234,-425.8288574,-929.2437744,1782.561523,-301.8930054,-754.7709961,1837.959473,-273.9630127,-310.1154785,2099.212891,0,1,1,1,0,0,0,1
10.91766667,655.06,32753,20,-538.0822754,-965.4057617,1760.411621,-466.4695435,-797.2200928,1804.5271,-410.2453613,-283.8921509,2115.779785,-571.0279541,-880.2963867,1833.270142,-616.4542847,-707.9621582,1909.012207,-444.9974365,-680.7971191,1904.926514,-444.3210754,-679.5300293,1907.651978,-522.0488892,-337.1655273,2143.355469,-427.2581787,-929.0560913,1779.961914,-302.9975586,-755.9560547,1839.793945,-275.1461182,-303.4882813,2091.935791,0,1,1,1,0,0,0,1
